CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
50034275,D.B.A.,Manhattan,41,1 AVENUE,10003.0,2124755097,American,F,20F,Administrative Miscellaneous / Initial Inspection,MN22
41449961,PENN SUSHI,Manhattan,0,PENN STATION,10121.0,2125645496,Japanese,U,08A,Cycle Inspection / Re-inspection,MN17
50057380,THE BROOKLYN FIREFLY,Brooklyn,7003,3 AVENUE,11209.0,3475783701,Pizza,U,10B,Cycle Inspection / Re-inspection,BK31
50051458,SUPER KENNEDY'S CHICKEN & SANDWICH,Bronx,2370,UNIVERSITY AVENUE,10468.0,7183651000,Chicken,F,08A,Cycle Inspection / Initial Inspection,BX30
50041617,ITTADI GARDEN & GRILL,Queens,7307,37TH RD,11372.0,3478662923,Bangladeshi,G,08A,Cycle Inspection / Initial Inspection,QN28
41451984,FAITHY'S KITCHEN,Bronx,3907,DYRE AVENUE,10466.0,7186550780,Caribbean,D,04N,Cycle Inspection / Re-inspection,BX03
41231138,PETE'S RESTAURANT & DONUT SHOP,Bronx,3725,EAST TREMONT AVENUE,10465.0,7188228240,Coffee/Tea,U,04L,Cycle Inspection / Initial Inspection,BX52
50043950,EL PARAISO RESTAURANT,Bronx,231,BROOK AVENUE,10454.0,9177018109,American,F,04L,Pre-permit (Operational) / Initial Inspection,BX39
50045785,CANTINE,Brooklyn,126,UNION STREET,11231.0,6464727941,American,D,04L,Cycle Inspection / Re-inspection,BK33
41243544,CAFE COLETTE,Brooklyn,79,BERRY STREET,11249.0,3475991381,American,U,08A,Cycle Inspection / Re-inspection,BK73
50079614,MACOLETTA BRICK OVEN PIZZERIA,Queens,2815,24TH AVE,11102.0,7187774992,Pizza,P,04L,Pre-permit (Operational) / Initial Inspection,QN72
41417541,TROPICAL FANTASY BAR AND LOUNGE,Queens,9206,173 STREET,11433.0,7186588200,Caribbean,F,04L,Cycle Inspection / Initial Inspection,QN61
41114294,NEW NO. 1 CHINESE RESTAURANT,Manhattan,83,WEST  115 STREET,10026.0,2127223958,Chinese,U,04L,Cycle Inspection / Re-inspection,MN11
41289885,LA PRECIOSA CHINA RESTAURANT,Manhattan,163,EAST  116 STREET,10029.0,2123693921,Chinese,F,08B,Cycle Inspection / Initial Inspection,MN34
41034539,HOLLYWOOD DINER,Manhattan,574,6 AVENUE,10011.0,2126918465,American,D,06D,Cycle Inspection / Re-inspection,MN13
41433437,NICE PIZZA,Brooklyn,340,FRANKLIN AVENUE,11238.0,7182303933,Pizza,P,04L,Cycle Inspection / Initial Inspection,BK75
40385584,PIZZA GARDEN,Queens,17101,NORTHERN BOULEVARD,11358.0,7184615151,Pizza,U,10F,Cycle Inspection / Initial Inspection,QN51
41360734,GEE WHIZ,Manhattan,295,GREENWICH STREET,10007.0,2126087200,American,D,10F,Cycle Inspection / Initial Inspection,MN24
50003498,BLACK FOREST BROOKLYN,Brooklyn,733,FULTON STREET,11217.0,7189350300,German,D,06E,Cycle Inspection / Re-inspection,BK68
41614718,"LITTLE ITALY PIZZA, PAPAYA DOG",Manhattan,2,EAST   33 STREET,10016.0,2124815200,Pizza,D,06E,Cycle Inspection / Initial Inspection,MN17
40393488,BELLA NAPOLI,Manhattan,130,MADISON AVENUE,10016.0,2126834510,Pizza,G,06A,Cycle Inspection / Initial Inspection,MN17
50017814,MAX'S DELI & COFFEE SHOP,Brooklyn,2623,ATLANTIC AVENUE,11207.0,9179668200,Sandwiches,F,02B,Cycle Inspection / Initial Inspection,BK82
50000125,WOODHAVEN MANOR CATERS AND BANQUET,Queens,9601,JAMAICA AVE,11421.0,7188058500,American,D,06D,Cycle Inspection / Initial Inspection,QN53
41536786,TUFFET,Brooklyn,286,GRAHAM AVENUE,11211.0,7183887434,American,F,15F7,Smoke-Free Air Act / Initial Inspection,BK90
50051253,DEMO ONE,Queens,44-01,30 AVENUE,11103.0,7187211110,Chinese,P,10F,Cycle Inspection / Initial Inspection,QN70
50046215,GREGORY'S COFFEE,Manhattan,520,8 AVENUE,10018.0,6468613791,Coffee/Tea,D,04N,Cycle Inspection / Initial Inspection,MN17
41498611,MUSSELS & MORE,Brooklyn,510,80 STREET,11209.0,7186803390,Seafood,F,09B,Cycle Inspection / Re-inspection,BK31
41707582,SUGI SUSHI,Bronx,3799,EAST TREMONT AVENUE,10465.0,7188236868,Japanese,D,06D,Cycle Inspection / Initial Inspection,BX52
40391205,GROTTO AZZURA PIZZERIA,Brooklyn,8505,21 AVENUE,11214.0,7182653659,Pizza,D,02G,Cycle Inspection / Initial Inspection,BK28
50052963,BOUTROS,Brooklyn,185,ATLANTIC AVENUE,11201.0,7184030057,American,D,08C,Cycle Inspection / Initial Inspection,BK09
41702826,NINOS 46,Manhattan,39,WEST   46 STREET,10036.0,2127194015,Italian,D,06C,Cycle Inspection / Re-inspection,MN17
41641469,LITTLE COLLINS,Manhattan,667,LEXINGTON AVENUE,10022.0,2123081969,Australian,F,08A,Cycle Inspection / Initial Inspection,MN19
41574355,"MBJ CAFETERIA, LAGUARDIA COMMUNITY COLLEGE",Queens,31-10,THOMSON AVENUE,11101.0,7184825578,American,D,04N,Cycle Inspection / Initial Inspection,QN31
50070567,UPI JAYA RESTAURANT,Queens,7604,WOODSIDE AVE,11373.0,7184581807,Indonesian,U,02B,Cycle Inspection / Re-inspection,QN50
50061516,FEED,Brooklyn,55,WATER STREET,11201.0,9293972716,Coffee/Tea,F,20F,Administrative Miscellaneous / Initial Inspection,BK38
50045841,IPPUDO NY,Manhattan,321,WEST   51 STREET,10019.0,2129742500,Japanese,F,10B,Cycle Inspection / Re-inspection,MN15
50043979,PFIZER CAFE,Manhattan,235,EAST   42 STREET,10017.0,2127332378,American,P,02G,Cycle Inspection / Initial Inspection,MN19
40861252,SWEET & VICIOUS,Manhattan,5,SPRING STREET,10012.0,2123347915,American,U,06C,Cycle Inspection / Initial Inspection,MN24
50000589,EL NUEVO BOHIO RESTAURANT,Bronx,791,EAST TREMONT AVENUE,10460.0,7182994218,Latin American,U,04L,Cycle Inspection / Initial Inspection,BX17
50079051,LATINO COFFEE SHOP & PIZZA,Queens,15019,LIBERTY AVE,11433.0,7188802591,Latin American,D,10F,Cycle Inspection / Re-inspection,QN61
41297979,DUNKIN,Bronx,3059,WEBSTER AVENUE,10467.0,7189441592,Donuts,D,10F,Cycle Inspection / Initial Inspection,BX43
50090914,GYRO KING,Brooklyn,7408,3 AVENUE,11209.0,7188331500,Middle Eastern,F,16B,Trans Fat / Initial Inspection,BK31
41610749,MUDSPOT,Manhattan,307,EAST    9 STREET,10003.0,2125298766,American,F,04L,Cycle Inspection / Initial Inspection,MN22
50043965,KEENANS,Bronx,5588,BROADWAY,10463.0,9178228160,Other,P,06D,Inter-Agency Task Force / Initial Inspection,BX29
50055661,XI'AN FAMOUS FOODS,Manhattan,45,BAYARD STREET,10013.0,7188857788,Asian/Asian Fusion,D,10F,Cycle Inspection / Initial Inspection,MN27
41129375,SAKURA SUSHI AND THAI,Manhattan,273,MOTT STREET,10012.0,2129419888,Japanese,D,10F,Cycle Inspection / Initial Inspection,MN24
41688111,BUFFALO BOSS,Brooklyn,620,ATLANTIC AVENUE,11217.0,9176186310,Hotdogs,D,10F,Cycle Inspection / Initial Inspection,BK37
40600383,FERRARA'S,Manhattan,195,GRAND STREET,10013.0,2122266150,Bakery Products/Desserts,D,10F,Cycle Inspection / Initial Inspection,MN24
41353218,CASSIANO'S PIZZA,Manhattan,930,3 AVENUE,10022.0,2127552390,Pizza,D,10F,Cycle Inspection / Re-inspection,MN19
41605223,YU SUSHI,Manhattan,827,WEST  181 STREET,10033.0,2127818833,Japanese,F,04L,Cycle Inspection / Re-inspection,MN35
50046218,MAISON THAI,Manhattan,625,2 AVENUE,10016.0,6463902085,Thai,U,02B,Cycle Inspection / Re-inspection,MN20
50058195,LIANJIANG RESTAURANT,Manhattan,88,DIVISION STREET,10002.0,2122263088,Chinese,O,04L,Cycle Inspection / Reopening Inspection,MN27
50080273,NEW CHATHAM SEAFOOD RESTAURANT,Manhattan,6,CHATHAM SQUARE,10038.0,2122338877,Chinese,F,04H,Cycle Inspection / Initial Inspection,MN27
41273144,LA COLOMBE TORREFACTION,Manhattan,319,CHURCH STREET,10013.0,2123431515,Coffee/Tea,D,10F,Cycle Inspection / Re-inspection,MN24
50003246,POTBELLY SANDWICH WORKS,Manhattan,127,FULTON STREET,10038.0,6463074896,American,D,10F,Cycle Inspection / Initial Inspection,MN25
50048838,LE COUCOU,Manhattan,138,LAFAYETTE STREET,10013.0,2122714252,French,D,10F,Cycle Inspection / Initial Inspection,MN24
50078380,JUICE PRESS,Manhattan,156,PRINCE STREET,10012.0,6462854078,"Juice, Smoothies, Fruit Salads",F,03A,Cycle Inspection / Initial Inspection,MN24
41308512,DAMASCUS BREAD & BAKERY,Brooklyn,195,ATLANTIC AVENUE,11201.0,7186257070,Bakery Products/Desserts,F,08A,Cycle Inspection / Initial Inspection,BK09
41549472,FEI TENG RESTAURANT,Manhattan,68,EAST BROADWAY,10002.0,2122748659,Chinese,G,06A,Cycle Inspection / Initial Inspection,MN27
41511329,DUNKIN,Brooklyn,6000,SHORE PARKWAY,11234.0,7182583241,Donuts,D,06D,Cycle Inspection / Initial Inspection,BK99
41567580,V.I.P. CLUB,Queens,27286,GRAND CENTRAL PARKWAY,11005.0,7184283812,American,D,08A,Cycle Inspection / Initial Inspection,QN44
50053086,TIKKA INDIAN GRILL,Queens,119-30,METROPOLITAN AVENUE,11415.0,7184801307,Indian,D,04A,Cycle Inspection / Re-inspection,QN60
50056770,ESSEN,Manhattan,519,8 AVENUE,10018.0,2122901515,American,D,02B,Cycle Inspection / Initial Inspection,MN13
41710320,M & J HONG KONG STYLE,Queens,6010,KISSENA BOULEVARD,11355.0,7189398286,Chinese,F,08A,Cycle Inspection / Initial Inspection,QN62
41319107,DELUGE RESTAURANT,Queens,13520,39 AVENUE,11354.0,7184606666,American,U,04N,Cycle Inspection / Initial Inspection,QN22
50072286,SPRINGFIELD LITTLE DUMPLING,Queens,22102A,HORACE HARDING EXPY,11364.0,7182298880,Chinese,D,06E,Cycle Inspection / Re-inspection,QN42
41684054,THE BOIL,Manhattan,139,CHRYSTIE STREET,10002.0,2129258815,Seafood,D,10I,Cycle Inspection / Re-inspection,MN27
41128262,BRUNO'S CATERING & CAFE,Manhattan,282284,1 AVENUE,,2122542156,American,D,08C,Cycle Inspection / Re-inspection,
50015155,LUCKY 13 SALOON,Brooklyn,644,SACKETT STREET,11217.0,7185960666,American,U,08A,Cycle Inspection / Re-inspection,BK37
41664502,DELICIOUS JUICE BAR,Bronx,832,WESTCHESTER AVENUE,10455.0,3477587756,"Juice, Smoothies, Fruit Salads",G,10H,Cycle Inspection / Initial Inspection,BX34
40705411,LINDENWOOD DINER,Brooklyn,2870,LINDEN BOULEVARD,11208.0,7182356343,American,F,10F,Cycle Inspection / Initial Inspection,BK82
41650342,BUTTERFIELD EXPRESS,Manhattan,1102,LEXINGTON AVENUE,10075.0,2129880196,Bakery Products/Desserts,D,10F,Cycle Inspection / Re-inspection,MN40
41168300,ORIGINAL NAPOLI'S PIZZA,Brooklyn,594,CRESCENT STREET,11208.0,7188279734,Pizza,D,10F,Cycle Inspection / Re-inspection,BK82
50074163,CONVENE,Manhattan,101,GREENWICH STREET,10006.0,9175997414,American,D,09C,Pre-permit (Operational) / Initial Inspection,MN25
50004578,LUCKY CHICKEN,Manhattan,377,1 AVENUE,10010.0,2122281325,Chicken,F,10F,Cycle Inspection / Re-inspection,MN21
50078809,NAZCA PERUVIAN RESTAURANT,Queens,13204,CROSSBAY BLVD,11417.0,7183224322,Peruvian,D,08A,Pre-permit (Operational) / Re-inspection,QN56
50001789,RESTAURANTE & PANADERIA GUATELINDA,Queens,170-18,JAMAICA AVENUE,11432.0,2124706169,Spanish,G,04N,Cycle Inspection / Re-inspection,QN61
50044894,JUNCTION CAKE BOX,Queens,5701,JUNCTION BLVD,11373.0,7183741992,Bakery Products/Desserts,F,02B,Cycle Inspection / Initial Inspection,QN25
41185899,POCHA 32,Manhattan,15,WEST   32 STREET,10001.0,2122791876,Korean,D,10F,Cycle Inspection / Re-inspection,MN17
40916179,BELVEDERE RESTAURANT,Queens,21854,HEMPSTEAD AVENUE,11429.0,7184649795,Creole,F,04O,Cycle Inspection / Initial Inspection,QN34
50002051,BEER CULTURE,Manhattan,328,WEST   45 STREET,10036.0,6465902139,American,U,08A,Cycle Inspection / Re-inspection,MN15
50049907,3 IN 1 KITCHEN,Brooklyn,4902,FORT HAMILTON PARKWAY,11219.0,7184377744,American,D,22G,Cycle Inspection / Re-inspection,BK88
50003622,XING WANG FUZHOU CUISINE,Queens,41-28,MAIN STREET,11355.0,9172883800,Chinese,D,10F,Cycle Inspection / Initial Inspection,QN22
50067743,VIDA VERDE,Manhattan,248,WEST   55 STREET,10019.0,6465570565,Mexican,D,02B,Pre-permit (Operational) / Initial Inspection,MN17
50039497,TOMO JAPANESE CUISINE,Queens,8612A,37TH AVE,11372.0,7182056222,Japanese,U,10F,Cycle Inspection / Re-inspection,QN28
50060875,EL CONDE NUEVO,Manhattan,4139,BROADWAY,10033.0,2127810419,Spanish,F,08A,Cycle Inspection / Initial Inspection,MN36
50037861,IMANI CARRIBEAN KITCHEN & BAR,Brooklyn,271,ADELPHI STREET,11205.0,7189230100,Caribbean,F,02G,Cycle Inspection / Initial Inspection,BK68
50016496,EMPANADAS MONUMENTAL,Manhattan,4093,BROADWAY,10032.0,2129239300,Spanish,D,10F,Cycle Inspection / Re-inspection,MN36
41409441,GOLDEN STEAMER,Manhattan,143,MOTT STREET,10013.0,2122261886,Bakery Products/Desserts,F,10D,Cycle Inspection / Initial Inspection,MN24
41113037,BITE,Manhattan,211,EAST   14 STREET,10003.0,2126773123,Mediterranean,D,06A,Cycle Inspection / Initial Inspection,MN21
50067018,E Noodle House,Queens,13620,ROOSEVELT AVE,11354.0,6467158153,Chinese,U,02G,Cycle Inspection / Initial Inspection,QN22
40933757,THE WORLD BAR,Manhattan,845,UNITED NATIONS PLAZA,10017.0,2129359361,American,F,06D,Cycle Inspection / Initial Inspection,MN19
41238165,PIZZA CLASSICA,Queens,8989,UNION TURNPIKE,11385.0,7188475001,Pizza,U,04A,Cycle Inspection / Re-inspection,QN17
50056993,CIVIC DELI,Manhattan,111,WORTH STREET,10013.0,2126192721,American,F,06D,Cycle Inspection / Initial Inspection,MN24
50064262,MONT BLANC 52,Manhattan,344,WEST   52 STREET,10019.0,2125829648,Other,U,08A,Cycle Inspection / Re-inspection,MN15
41713701,TROPICAL ROTISSERIE CHICKEN,Bronx,2701,SEDGWICK AVENUE,10468.0,3477446863,Chicken,U,04N,Cycle Inspection / Initial Inspection,BX28
50060083,THE HUDSON BAR ROOM,Manhattan,444,10 AVENUE,10001.0,6469525980,American,P,10F,Cycle Inspection / Initial Inspection,MN13
50087584,HUDSON CAFE,Manhattan,628,HUDSON STREET,10014.0,2123901724,Coffee/Tea,U,04N,Cycle Inspection / Initial Inspection,MN23
50002262,SOUTHEAST BAKERY,Brooklyn,6821,FORT HAMILTON PARKWAY,11219.0,7186801188,Chinese,F,08A,Cycle Inspection / Initial Inspection,BK30
41608858,CITY SNOOKER POOL HOUSE,Queens,7532,BROADWAY,11373.0,6465084014,Bottled Beverages,D,10F,Cycle Inspection / Initial Inspection,QN29
50091268,BABAGHANOJ SPOT,Brooklyn,339,7 STREET,11215.0,9292999444,Middle Eastern,G,02G,Pre-permit (Operational) / Initial Inspection,BK37
50016546,JADE JOY,Bronx,1642,BRUCKNER BOULEVARD,10473.0,7189916561,Chinese,F,06A,Cycle Inspection / Re-inspection,BX09
50096983,PUREPECHA MEXICAN RESTAURANT,Brooklyn,213,SMITH STREET,11201.0,3479161227,Mexican,F,10B,Pre-permit (Operational) / Initial Inspection,BK38
50057571,FOREVER INK BAR,Brooklyn,1051,FLATBUSH AVENUE,11226.0,7182844029,American,O,10F,Cycle Inspection / Reopening Inspection,BK95
50104366,MI DELICIOSO COLOMBIANO,Manhattan,588,WEST  207 STREET,10034.0,9142308082,,,,,MN01
50041617,ITTADI GARDEN & GRILL,Queens,7307,37TH RD,11372.0,3478662923,Bangladeshi,F,02B,Cycle Inspection / Initial Inspection,QN28
41268058,MATRYOSHKA (SPA 88),Manhattan,88,FULTON STREET,10038.0,2127668600,Russian,U,08A,Cycle Inspection / Initial Inspection,MN25
41432714,SWEET AFTON,Queens,3009,34 STREET,11103.0,7187772570,American,D,10F,Cycle Inspection / Re-inspection,QN70
50034494,NY EDITION HOTEL,Manhattan,5,MADISON AVENUE,10010.0,8567805844,American,D,10F,Cycle Inspection / Initial Inspection,MN13
50079292,CANAS RESTAURANT AND BAR,Queens,14407,JAMAICA AVE,11435.0,9292447267,Latin American,U,02G,Cycle Inspection / Initial Inspection,QN61
41515868,BAR BRACE,Queens,0,LAGUARDIA AIRPORT,11369.0,6464775291,Italian,F,04N,Cycle Inspection / Initial Inspection,QN98
50085594,BRICKLANE CURRY HOUSE,Manhattan,79,2 AVENUE,10003.0,2129792900,Middle Eastern,F,10E,Cycle Inspection / Initial Inspection,MN22
50009657,CASABLANCA GRILL,Manhattan,1132,1 AVENUE,10065.0,2123553535,Moroccan,F,04N,Cycle Inspection / Initial Inspection,MN31
41258209,NEW HONG KONG RESTAURANT II,Brooklyn,1222,CORTELYOU ROAD,11218.0,7189408371,Chinese,D,10F,Cycle Inspection / Initial Inspection,BK42
50049018,HOA NOODLE AND TEA,Manhattan,401,6 AVENUE,10014.0,2126338900,Chinese,P,02B,Cycle Inspection / Initial Inspection,MN23
41109381,DOMINO'S,Manhattan,2554,ADAM CLAYTON POWELL JR BOULEVARD,,2122831100,Pizza,F,08A,Cycle Inspection / Re-inspection,
50072378,DELICIOUS MEI WEI RESTAURANT,Brooklyn,765,EAST   82 STREET,11236.0,7182412189,Chinese,D,08A,Cycle Inspection / Initial Inspection,BK50
41720316,EAST MEETS WEST CHINESE RESTAURANT,Queens,161-30,CROSS BAY BOULEVARD,11414.0,7183230600,Chinese,F,04M,Cycle Inspection / Initial Inspection,QN57
41219793,THE MONKEY ROOM,Manhattan,589,FORT WASHINGTON AVENUE,10033.0,2125439888,American,D,08A,Cycle Inspection / Initial Inspection,MN35
50062685,POPINA,Brooklyn,127,COLUMBIA STREET,11231.0,7182221901,Italian,E,05F,Pre-permit (Non-operational) / Initial Inspection,BK33
40727214,CHINANTLA RESTAURANT,Brooklyn,657,MYRTLE AVENUE,11205.0,7182221719,Mexican,U,08A,Cycle Inspection / Re-inspection,BK75
50003157,NEW YORK SPA & SAUNA CAFE,Queens,149-06,NORTHERN BOULEVARD,11354.0,7184630001,Korean,D,04L,Cycle Inspection / Initial Inspection,QN51
50050792,PLANT FOOD + WINE,Manhattan,84,EAST    4 STREET,10003.0,2126581948,Vegetarian,F,06C,Cycle Inspection / Initial Inspection,MN22
41549472,FEI TENG RESTAURANT,Manhattan,68,EAST BROADWAY,10002.0,2122748659,Chinese,P,10F,Cycle Inspection / Initial Inspection,MN27
41313271,GOLDEN PUNJAB INDIAN RESTAURANT,Queens,130-02,101 AVENUE,11419.0,7188491820,Indian,G,02G,Cycle Inspection / Initial Inspection,QN54
40623604,GOOD ENOUGH TO EAT (A.G. BISTRO),Manhattan,520,COLUMBUS AVENUE,10024.0,2125793194,American,F,04L,Cycle Inspection / Re-inspection,MN12
50057084,DOUGHNUTTERY,Manhattan,1,WEST   58 STREET,10019.0,9179910564,Donuts,D,10F,Cycle Inspection / Initial Inspection,MN17
50056947,David Burke Tavern,Manhattan,135,EAST   62 STREET,10065.0,2129889021,American,D,10F,Cycle Inspection / Re-inspection,MN40
50098362,NICE FISH & NOODLE HOUSE,Manhattan,14,ELIZABETH STREET,10013.0,6469520285,Chinese,F,03A,Pre-permit (Operational) / Initial Inspection,MN27
50047353,NEW 21 SHANGHAI HOUSE,Manhattan,21,DIVISION STREET,10002.0,2122268998,Chinese,U,10I,Cycle Inspection / Re-inspection,MN27
41103208,PAPILLON BISTRO & BAR,Manhattan,22,EAST   54 STREET,10022.0,2127549006,French,D,06E,Cycle Inspection / Initial Inspection,MN17
50089474,THE COPPOLA CAFE,Manhattan,171,WEST    4 STREET,10014.0,3472417059,Italian,F,08C,Pre-permit (Operational) / Initial Inspection,MN23
40799188,ONE DELI RESTAURANT,Brooklyn,536,3 AVENUE,11215.0,7187881846,Sandwiches,D,10F,Cycle Inspection / Initial Inspection,BK37
50102698,The Marilyn,Manhattan,19,WEST   31 STREET,10001.0,3105707873,American,D,10B,Pre-permit (Operational) / Initial Inspection,MN17
50075442,SABOR PERUANO II,Queens,9513,ROOSEVELT AVE,11372.0,7185059000,Peruvian,D,10F,Cycle Inspection / Initial Inspection,QN28
41715927,GRUPPO,Manhattan,98,AVENUE B,10009.0,2129952100,Pizza,U,04A,Cycle Inspection / Initial Inspection,MN22
41199571,BAR BELLY,Manhattan,14B,ORCHARD STREET,10002.0,6465969142,American,D,08A,Cycle Inspection / Re-inspection,MN27
41511725,HOME MADE COOKING CAFE,Brooklyn,504,BRIGHTON BEACH AVENUE,11235.0,7185130075,Russian,G,05C,Cycle Inspection / Initial Inspection,BK19
40535512,KUM GANG SAN,Queens,13828,NORTHERN BOULEVARD,11354.0,7184610909,Korean,F,02G,Cycle Inspection / Initial Inspection,QN22
40425021,BAGEL BAZAAR,Brooklyn,2208,86 STREET,11214.0,7189967440,Bagels/Pretzels,O,22C,Administrative Miscellaneous / Reopening Inspection,BK28
50056372,LALITO,Manhattan,104,BAYARD STREET,10013.0,6469983408,Californian,P,02B,Pre-permit (Operational) / Initial Inspection,MN27
50011097,OSCAR'S PLACE,Manhattan,466,HUDSON STREET,10014.0,2127416479,English,D,06F,Cycle Inspection / Re-inspection,MN23
50047532,CHINA KITCHEN,Brooklyn,3312,CHURCH AVENUE,11203.0,7182826686,Chinese,P,06C,Cycle Inspection / Initial Inspection,BK91
50033788,HUNAN DELIGHT,Manhattan,1467,YORK AVENUE,10075.0,2126288161,Asian/Asian Fusion,D,10B,Cycle Inspection / Initial Inspection,MN31
50064922,B&B HALALL RESTAURANT,Brooklyn,67A,UTICA AVENUE,11213.0,3472958422,African,G,08A,Pre-permit (Operational) / Re-inspection,BK61
50063769,SPUNKY FISH N THINGS,Brooklyn,1077A,RUTLAND ROAD,11212.0,3473625287,American,D,08A,Pre-permit (Operational) / Initial Inspection,BK81
50012283,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Bronx,2718,WHITE PLAINS ROAD,10467.0,7189427000,Caribbean,D,04L,Cycle Inspection / Initial Inspection,BX07
50074317,ANDANTE,Brooklyn,255,BERRY STREET,11249.0,9293970010,Asian/Asian Fusion,D,06C,Cycle Inspection / Initial Inspection,BK73
41653879,LENOX SAPHIRE,Manhattan,341,LENOX AVENUE,10027.0,2128669700,African,F,08A,Cycle Inspection / Initial Inspection,MN03
50060318,XIN XING 88 CHINESE RESTAURANT,Queens,188-13,JAMAICA AVENUE,11423.0,7182172288,Chinese,D,10F,Cycle Inspection / Re-inspection,QN61
41436878,CASA LEVER,Manhattan,390,PARK AVENUE,10022.0,2128882700,Italian,U,10F,Cycle Inspection / Initial Inspection,MN17
50052865,PRINTERS ALLEY,Manhattan,215,WEST   40 STREET,10018.0,2126349100,American,F,04N,Cycle Inspection / Initial Inspection,MN17
41197487,HEARST CORPORATION EDR,Manhattan,300,WEST   57 STREET,10019.0,2126492542,American,D,10F,Cycle Inspection / Initial Inspection,MN15
41704437,MA-N-POP SOUL FOOD,Brooklyn,349,LEWIS AVENUE,11233.0,7185746735,Soul Food,D,04A,Cycle Inspection / Re-inspection,BK35
50049271,TONY'S PIZZA,Brooklyn,336,KNICKERBOCKER AVENUE,11237.0,7184567020,Pizza,D,10F,Cycle Inspection / Re-inspection,BK77
