OpenedDate,OpenedYear,PracticeCode,PracticeName,BusinessCategory,BusinessName,BusinessCity,BusinessState,BusinessZip
07/13/2020,2020,204,Unsolicited E-mail,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
12/12/2016,2016,513,Bushing,Auto Sales,Valley Auto Liquidators,Spokane Valley,WA,99216    
05/29/2015,2015,19,Inadequate Disclosure,Collections,Dynamic Collectors,Chehalis,WA,98532    
09/22/2017,2017,999,Other/Miscellaneous,Real Estate Agents & Agencies,,DuPont,WA,98237    
03/30/2020,2020,62,Price Gouging,Insurance,Premera Blue Cross,Seattle,WA,98111-0327
10/26/2017,2017,999,Other/Miscellaneous,Electronic Shopping,,,  ,         
01/25/2013,2013,320,Unsatisfactory Repair/Service,Mortgage Lending,,Gig Harbor,WA,98       
09/01/2016,2016,999,Other/Miscellaneous,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
07/24/2014,2014,319,Unauthorized Repair/Service,Auto Sales,Speedway Chevrolet,Monroe,WA,98272    
05/13/2015,2015,317,Charge Above Estimate,Contractors,Beacon Plumbing and Mechanical,Kent,WA,98031    
12/02/2015,2015,302,Not As Ordered,General Freight Trucking,,Battle Gground,WA,98604    
12/15/2017,2017,512,Forged or Altered Documents,Auto Sales,Harris Ford,Lynnwood,WA,98036-5906
01/27/2015,2015,642,Landlord/Tenant - Residential,Residential Landlord,,Maple Valley,WA,98032    
06/10/2014,2014,222,Advance Fee Fraud,Unclassified Establishments, Unknown,,  ,         
11/13/2019,2019,999,Other/Miscellaneous,Residential Landlord,,Tacoma,WA,98466    
07/10/2014,2014,301,Failure To Deliver/Perform,"Motorcycle, bicycle, & parts Manufacturing",Wells Fargo CRA Risk Management,Charlotte,NC,28256-0947
02/12/2014,2014,22,Failure To Adjust/Refund,"Electronic Equip., Appliance & Component Mfg'ring ",Magic Jack LP / Ymax Communications,West Palm Beach,FL,33405    
04/14/2020,2020,104,Non-Fulfillment,Auto Sales,Copart - Graham,Graham,WA,98338    
03/21/2019,2019,104,Non-Fulfillment,Waste Management Services,Waste Management of Washington,Kirkland,WA,98033-8136
07/15/2020,2020,999,Other/Miscellaneous,"Medical, Dental, Hospital Equipment Wholesalers ",Absolute Mobility Center,Woodinville,WA,98072    
11/01/2018,2018,303,Questionable Quality Product/Service,Auto Sales,Future Homes of Bremerton,Bremerton,WA,98312    
05/23/2018,2018,13,Misrepresentation of product or service,Home and Condo owner associations,Admiral's Cove Beach Club,Coupeville,WA,98239    
07/23/2013,2013,319,Unauthorized Repair/Service,Books/Magazines & Directory Publishers,Local Business Yellow Pages,Miami,FL,33131    
06/27/2018,2018,999,Other/Miscellaneous,Retail Sales,Zaycon Fresh,Spokane Valley,WA,99216    
05/13/2020,2020,16,Identity Theft,Government Agencies,Washington State Employment Security Department,Olympia,WA,98507    
01/09/2017,2017,300,Excessive Price or Charge,Contractors,Southwest Plumbing,Seattle,WA,98106    
02/28/2017,2017,100,Misrepresentation of Terms,Advertising & Related Services (includes coupon bo,,Portland,OR,97218    
11/26/2019,2019,999,Other/Miscellaneous,Telecommunications,Vonage,Homdel,NJ,07733    
05/20/2015,2015,316,Billing Issues,Parking Lots & Garages,Platinum Parking,Shoreline,WA,98155    
06/17/2016,2016,22,Failure To Adjust/Refund,Residential Landlord,,Kelso,WA,         
04/05/2018,2018,303,Questionable Quality Product/Service,Dating Clubs and Social Networking,Facebook,Palo Alto,CA,         
01/17/2014,2014,404,Collection Practices,Collections,AllianceOne,Gig Harbor,WA,98335-4449
12/04/2020,2020,999,Other/Miscellaneous,Retail Sales,,Lebanon,TN,37090    
02/02/2021,2021,203,Internet & Mobile device based transaction,Unclassified Establishments,Brenda's Bostons,Graham,WA,98338    
09/12/2014,2014,316,Billing Issues,Telecommunications,CenturyLink,Spokane,WA,99208    
05/18/2015,2015,621,Unlawful eviction,MHU Use Only - MH landlord,,Fall City,WA,98024    
06/04/2015,2015,319,Unauthorized Repair/Service,Consumer Lending & Transfer Agents,Western Union,Englewood,CO,80112-5939
02/06/2019,2019,999,Other/Miscellaneous,Electronic Shopping,LuLaRoe,Corona,CA,92879    
02/27/2018,2018,999,Other/Miscellaneous,Insurance,United Healthcare,Minnetonka,MN,55343    
09/11/2014,2014,316,Billing Issues,Broadband Providers,DIRECTV,Dallas,TX,75202    
09/03/2013,2013,206,Right To Cancel,Credit Reporting & Related Activities,One Technologies dba Score Sense,Dallas,TX,75231    
06/22/2016,2016,999,Other/Miscellaneous,Mortgage Lending,Nationstar Mortgage,Lewisville,TX,75067    
04/09/2019,2019,999,Other/Miscellaneous,Collections,Phillips & Cohen Associates,Wilmington,DE,19801    
04/27/2017,2017,999,Other/Miscellaneous,Phishing,Unknown - IRS Phishing,,  ,         
10/31/2019,2019,999,Other/Miscellaneous,Travel,Expedia,Bellevue,WA,98004    
07/09/2015,2015,999,Other/Miscellaneous,Health Care,,Seattle,WA,98122    
04/17/2014,2014,19,Inadequate Disclosure,Books/Magazines & Directory Publishers,eBookLifestyle.com,Lewes,DE,19958-3608
02/03/2020,2020,999,Other/Miscellaneous,Securities,,Minooka,IL,60447    
11/09/2020,2020,999,Other/Miscellaneous,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
01/06/2020,2020,303,Questionable Quality Product/Service,"Colleges, Universities & Professional Schools",The Evergreen State College,Olympia,WA,98505    
12/16/2015,2015,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
06/18/2015,2015,316,Billing Issues,Residential Landlord,West and West,Mukilteo,WA,98276    
11/02/2020,2020,104,Non-Fulfillment,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
11/10/2020,2020,999,Other/Miscellaneous,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
04/09/2014,2014,303,Questionable Quality Product/Service,Auto Repair,Frontline Auto Centre Inc,Tempe,AZ,85281    
07/16/2020,2020,996,COVID-19,Travel,JustFly.com,Bellevue,WA,98005    
05/19/2021,2021,222,Advance Fee Fraud,Advance Fee Fraud,,San Francisco,WA,94111    
10/12/2015,2015,316,Billing Issues,Health Care,Harbor View Manor,Tacoma,WA,98402-5614
04/28/2020,2020,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
01/28/2016,2016,203,Internet & Mobile device based transaction,Computer & office machine system repair & maintena,Geekpcare,,  ,         
02/25/2013,2013,301,Failure To Deliver/Perform,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
04/08/2020,2020,22,Failure To Adjust/Refund,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
06/24/2013,2013,300,Excessive Price or Charge,Insurance,,,  ,         
01/10/2014,2014,318,Charge:Service Not Performed/Product not delivered,Travel,,Littler River,SC,29566    
07/17/2020,2020,999,Other/Miscellaneous,Collections,Phoenix Financial Services aka ONPHXF01,Oaks,PA,19456    
05/25/2021,2021,999,Other/Miscellaneous,"Food, beverage, tobacco, textiles, apparel Manufac",Glacier Fish Company,Seattle,WA,98199    
03/10/2020,2020,13,Misrepresentation of product or service,Auto Sales,Lux Motors,Tacoma,WA,98409    
09/13/2016,2016,212,Spyware / Malware,Broadband Providers,Comcast,Fife,WA,98424    
03/31/2016,2016,316,Billing Issues,Telecommunications,CenturyLink,Spokane,WA,99208    
06/25/2019,2019,26,Advertising,Auto Sales,Titus-Will Investments / Lakewood Ford,Tacoma,WA,98409    
09/08/2020,2020,999,Other/Miscellaneous,Electronic Shopping,,Quincy,WA,98848    
02/04/2013,2013,320,Unsatisfactory Repair/Service,Telecommunications,T-Mobile,Albuquerque,NM,87176    
02/11/2013,2013,212,Spyware / Malware,Spyware and Malware,Inextsupport.com,Pakistan,  ,         
08/14/2013,2013,213,Free to Pay,Electronic Shopping,USA Benefits Advantage,Virginia Beach,VA,23462    
07/03/2018,2018,203,Internet & Mobile device based transaction,Electronic Shopping,Zaycon Foods LLC dba Zaycon Fresh,Spokane,WA,99201    
10/23/2019,2019,206,Right To Cancel,Books/Magazines & Directory Publishers,Ancestry.com,Lehi,UT,84043    
01/16/2018,2018,303,Questionable Quality Product/Service,Auto Sales,Mazda of Olympia,Olympia,WA,98502    
07/17/2020,2020,316,Billing Issues,Electronic Shopping,Instacart.com,San Francisco,CA,94105    
07/12/2018,2018,999,Other/Miscellaneous,Commercial Banking,Hapo Community Credit Union,Richland,WA,99354    
08/29/2018,2018,301,Failure To Deliver/Perform,Advertising & Related Services (includes coupon bo,Regnal Media LLC,Vancouver,WA,98684    
04/25/2017,2017,316,Billing Issues,Books/Magazines & Directory Publishers,,Jacksonville,FL,32247-8098
05/25/2021,2021,999,Other/Miscellaneous,Parking Lots & Garages,Diamond Parking dba Parking Services Appeals Department,Spokane,WA,99201-7197
06/06/2016,2016,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
01/21/2021,2021,996,COVID-19,Residential Landlord,Thornewood Castle,Lakewood,WA,98498    
03/27/2020,2020,203,Internet & Mobile device based transaction,Software Publishers,"Soulbound Studios, LLC",Issaquah,WA,98029-6245
07/12/2018,2018,999,Other/Miscellaneous,Travel,Motel 6,Carrollton,TX,75007    
07/29/2019,2019,999,Other/Miscellaneous,Internet Search Engines,YouTube.com,San Bruno,CA,94066    
12/15/2017,2017,999,Other/Miscellaneous,Insurance,Farmers Insurance,Grand Rapids,MI,49501    
07/11/2019,2019,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
01/25/2017,2017,610,"Health, safety or sanitation",Contractors,,Auburn,WA,98002    
06/09/2020,2020,999,Other/Miscellaneous,Electronic Shopping,Secretlab,Salt Lake City,UT,         
10/17/2013,2013,999,Other/Miscellaneous,Legal Services,,Montesano,WA,98563    
03/02/2021,2021,320,Unsatisfactory Repair/Service,Electronic Shopping,,Rosemead,CA,91770    
06/08/2018,2018,999,Other/Miscellaneous,Religious Organizations,,Renton,WA,98059    
01/23/2017,2017,301,Failure To Deliver/Perform,Commercial Banking,Citibank Presidential Communications,Sioux Falls,SD,57010-8   
03/04/2019,2019,406,Servicemembers Civil Relief Act (SCRA),Moving Companies,Colonial Van Lines,Tamarac,FL,33321    
06/24/2016,2016,203,Internet & Mobile device based transaction,Credit Reporting & Related Activities,Annual Credit Report.com,Atlanta,GA,30348-5281
10/02/2018,2018,18,Service Representation,Retail Sales,Macy's Executive Office,Phoenix,AZ,85072-2184
09/11/2013,2013,19,Inadequate Disclosure,Auto Sales,GT Auto Sales,Tacoma,WA,98409    
09/17/2014,2014,610,"Health, safety or sanitation",Travel,,Seattle,WA,98104    
07/18/2017,2017,104,Non-Fulfillment,Legal Services,,,WA,         
01/04/2013,2013,18,Service Representation,"Admin. & support services (office admin., faciliti",DNS Services,Vancouver,WA,98665    
03/05/2020,2020,301,Failure To Deliver/Perform,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
09/19/2018,2018,203,Internet & Mobile device based transaction,Rental & leasing services,VRBO / HomeAway,Austin,TX,78703    
03/21/2016,2016,301,Failure To Deliver/Perform,Restaurants and Bars,,Fife,WA,98424    
12/02/2020,2020,999,Other/Miscellaneous,Educational Services,360 K9 Training ,Dupont,WA,98327    
04/05/2016,2016,19,Inadequate Disclosure,Beauty Salons,,Lake Stevens,WA,98258    
07/02/2020,2020,999,Other/Miscellaneous,Government Agencies,Washington State Employment Security Department,Olympia,WA,98507    
04/06/2020,2020,999,Other/Miscellaneous,Financing,,Pleasanton,CA,94566    
05/13/2020,2020,22,Failure To Adjust/Refund,"Electric Power Generation, Transmission & Distribu",Puget Sound Energy,Bellevue,WA,98009-9269
07/23/2018,2018,303,Questionable Quality Product/Service,Auto Sales,Olympia Auto Sales,Olympia,WA,98506    
08/29/2016,2016,999,Other/Miscellaneous,Phishing,Unknown - IRS Phishing,,  ,         
03/18/2020,2020,642,Landlord/Tenant - Residential,Residential Landlord,,Seattle,WA,98105    
07/25/2016,2016,999,Other/Miscellaneous,Books/Magazines & Directory Publishers,"IMDB, Inc.",Seattle,WA,98108-1226
09/15/2017,2017,203,Internet & Mobile device based transaction,Electronic Shopping,,,  ,         
04/14/2017,2017,316,Billing Issues,Real Estate Agents & Agencies,Windermere Yelm Property Management,Yelm,WA,98597    
08/01/2016,2016,301,Failure To Deliver/Perform,Broadband Providers,Dish Network,Littleton,CO,80120    
05/06/2019,2019,18,Service Representation,"Promoters of performing arts, sports & similar eve",TicketMaster,Charleston,WV,25311    
05/14/2014,2014,203,Internet & Mobile device based transaction,Website Design,,Scottsdale ,AZ,85260    
08/26/2020,2020,999,Other/Miscellaneous,Retail Sales,Louis Vuitton,New York,NY,10022    
04/29/2020,2020,203,Internet & Mobile device based transaction,Travel,Trip Advisor,Needham,MA,02494    
10/03/2017,2017,316,Billing Issues,Health Care,Columbia Capital Medical Center aka Capital Medical Center,Olympia,WA,98502    
05/26/2020,2020,996,COVID-19,Insurance,Travel Insured International Inc,Glastonbury,CT,06033-6503
07/25/2019,2019,303,Questionable Quality Product/Service,Contractors,,,WA,         
11/04/2013,2013,998,Governement agency complaint,Government Agencies,Washington State Department of Labor and Industries,Olympia,WA,98504-4000
03/30/2017,2017,58,Telemarketing,Unclassified Establishments, Unknown,,  ,         
08/11/2015,2015,301,Failure To Deliver/Perform,Retail Sales,Walmart,Bentonville,AR,72716    
01/09/2017,2017,320,Unsatisfactory Repair/Service,Unclassified Establishments,,Auburn,WA,98002    
03/17/2016,2016,642,Landlord/Tenant - Residential,Residential Landlord,,Arlington,WA,98223    
12/09/2020,2020,303,Questionable Quality Product/Service,Auto Sales,OK Auto Sales,Kennewick,WA,99336    
05/08/2020,2020,61,Phishing,Tech Support Scam,Unknown - Technical Support,,  ,         
12/30/2015,2015,405,Credit Reporting Error,Retail Sales,Best Buy,Minneapolis,MN,55440    
05/28/2020,2020,203,Internet & Mobile device based transaction,Travel,Holland America Lines,Seattle,WA,98119    
01/22/2016,2016,316,Billing Issues,Telecommunications,AT&T Mobility,Dallas,TX,75202    
08/14/2019,2019,999,Other/Miscellaneous,Home and Condo owner associations,VIS Group Inc,Lacey,WA,98516    
08/20/2019,2019,999,Other/Miscellaneous,Collections,IQ Data International,Everett,WA,98213    
02/10/2021,2021,316,Billing Issues,Broadband Providers,Dish Network,Littleton,CO,80120    
06/12/2013,2013,315,Failure To Return Goods/Part,Auto Sales,Burkett's Auto Sales,Centralia,WA,98531    
04/22/2014,2014,405,Credit Reporting Error,Collections,Portfolio Recovery Associates,Norfolk,VA,23513    
01/16/2019,2019,301,Failure To Deliver/Perform,Insurance,Allianz Global Assistance,Richmond,VA,23255-2031
09/21/2016,2016,999,Other/Miscellaneous,Retail Sales,Walmart,Hattiesburg,MS,39401    
11/09/2018,2018,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
11/19/2019,2019,320,Unsatisfactory Repair/Service,Health Care,CHI Franciscan Health Systems,Tacoma,WA,98402-3400
02/13/2019,2019,203,Internet & Mobile device based transaction,Electronic Shopping,Waistshaperz,Hicksville,NY,11801    
04/19/2016,2016,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
02/18/2015,2015,203,Internet & Mobile device based transaction,Internet Search Engines,Google Incorporated,Mountain View,CA,94043    
08/14/2018,2018,22,Failure To Adjust/Refund,Health and Diet Clubs,,Auburn,WA,98001    
09/14/2020,2020,300,Excessive Price or Charge,Residential Landlord,,Spokane,WA,99205    
11/01/2017,2017,22,Failure To Adjust/Refund,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
01/06/2020,2020,999,Other/Miscellaneous,MHU Use Only - MH landlord,,Federal Way,WA,98003    
04/13/2018,2018,320,Unsatisfactory Repair/Service,Auto Repair,Maaco Corporate,Charlotte,NC,28202-2059
01/02/2020,2020,316,Billing Issues,Broadband Providers,Netflix.com,Los Gatos,CA,98032    
01/08/2014,2014,61,Phishing,Phishing,,,WA,         
08/28/2018,2018,999,Other/Miscellaneous,Unclassified Establishments,,Redmond,WA,98052    
10/18/2019,2019,999,Other/Miscellaneous,Collections,AllianceOne,Gig Harbor,WA,98335-4449
11/08/2013,2013,513,Bushing,Auto Sales,Tacoma Dodge Chrysler Jeep,Tacoma,WA,98409    
07/17/2018,2018,18,Service Representation,Dating Clubs and Social Networking,Facebook,Palo Alto,CA,         
06/13/2019,2019,100,Misrepresentation of Terms,Auto Sales,Clickit Auto & RV,Spokane,WA,99218-6007
07/25/2019,2019,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
10/14/2019,2019,316,Billing Issues,Retail Sales,Mattress Firm,Houston,TX,77025-5229
04/17/2018,2018,61,Phishing,Software Publishers,TechDrive Inc,Falls Church,VA,22043    
12/04/2019,2019,999,Other/Miscellaneous,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
03/03/2020,2020,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
05/01/2014,2014,640,Fees,Telecommunications,CenturyLink,Spokane,WA,99208    
09/15/2017,2017,999,Other/Miscellaneous,Retail Sales,,Auburn,WA,98001    
04/02/2021,2021,999,Other/Miscellaneous,Restaurants and Bars,,Everett,WA,98201    
12/11/2019,2019,999,Other/Miscellaneous,Consumer Lending & Transfer Agents,Americredit Financial / GM Financial,Fort Worth,TX,76102    
07/20/2015,2015,316,Billing Issues,Retail Sales,,Washington,DC,20310    
02/17/2021,2021,999,Other/Miscellaneous,Parking Lots & Garages,Platinum Parking,Shoreline,WA,98155    
07/31/2013,2013,320,Unsatisfactory Repair/Service,Security Systems (including locksmiths),Brinks Home Security fka Monitronics/Moni Smart Security,Dallas,TX,75381-4530
06/03/2020,2020,303,Questionable Quality Product/Service,Contractors,LeafFilter North LLC,Hudson,OH,44236    
07/13/2016,2016,999,Other/Miscellaneous,"Electronic Equip., Appliance & Component Mfg'ring ",LG Electronics,Huntsville,AL,35824    
08/23/2016,2016,998,Governement agency complaint,Government Agencies,Department of Labor and Industries,Olympia,WA,98504-4291
10/05/2020,2020,22,Failure To Adjust/Refund,Consumer Lending & Transfer Agents,Prestige Financial Services,Draper,UT,84020    
11/02/2016,2016,206,Right To Cancel,Books/Magazines & Directory Publishers,"Diverse Solutions, A Division of Market Leader",Bellevue,WA,98004    
01/23/2015,2015,316,Billing Issues,Photographic Services,,Seattle,WA,98104    
02/15/2018,2018,999,Other/Miscellaneous,Retail Sales,Sam's Club Corporate,Bentonville,AR,72718    
10/22/2015,2015,998,Governement agency complaint,Government Agencies,Washington State Department of Corrections,Olympia,WA,98504-1100
01/03/2018,2018,301,Failure To Deliver/Perform,Amusement & Recreational Industries,Snoqualmie Falls Tea Parties & Events fka Seattle Traveling Tea Party,Snoqualmie,WA,98065-1710
10/05/2020,2020,999,Other/Miscellaneous,Restaurants and Bars,Pacific Grill,Tacoma,WA,98402    
02/05/2013,2013,316,Billing Issues,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
11/24/2015,2015,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
02/05/2021,2021,999,Other/Miscellaneous,Residential Landlord,,Westlake Village,CA,91362    
11/05/2015,2015,320,Unsatisfactory Repair/Service,"Electric Power Generation, Transmission & Distribu",Puget Sound Energy,Bellevue,WA,98009-9269
08/22/2019,2019,222,Advance Fee Fraud,Unclassified Establishments, Unknown,,  ,         
12/18/2017,2017,17,Imposter scam,Telemarketing, Unknown,,  ,         
07/11/2014,2014,998,Governement agency complaint,Government Agencies,Washington Healthcare Exchange/Washington Healthplan Finder/Washington Health Benefit Exchange,Olympia,WA,98501    
02/27/2018,2018,300,Excessive Price or Charge,Motor Vehicle Towing,Lightning Services dba Crossroads Towing,Bellevue,WA,98005    
02/12/2013,2013,104,Non-Fulfillment,Credit Card Issuers,Union Workers Credit Services,Dallas,TX,75247    
08/18/2020,2020,999,Other/Miscellaneous,Home and Condo owner associations,,Burien,WA,98166    
08/21/2020,2020,996,COVID-19,Residential Landlord,The Grove Apartments Pullman,Pullman,WA,99163    
03/06/2018,2018,997,Employment Issue,Software Publishers,,Bellevue,WA,98005    
04/20/2015,2015,316,Billing Issues,Broadband Providers,DIRECTV,Dallas,TX,75202    
01/14/2020,2020,301,Failure To Deliver/Perform,Auto Repair,Fidalgo Bay Body Shop,Anacortes,WA,98221    
10/23/2017,2017,61,Phishing,Phishing, Unknown,,  ,         
05/11/2016,2016,999,Other/Miscellaneous,Books/Magazines & Directory Publishers,American Yellow Group,"Varna, Bulgaria",  ,9002     
06/26/2017,2017,301,Failure To Deliver/Perform,Insurance,,Anacortes,WA,98221    
02/25/2016,2016,26,Advertising,Travel,Expedia,Seattle,WA,98119    
04/20/2020,2020,999,Other/Miscellaneous,Health and Diet Clubs,LA Fitness/Fitness International,Irvine,CA,92612    
05/24/2021,2021,302,Not As Ordered,"Medical, Dental, Hospital Equipment Wholesalers ",,Irvington,NJ,07111    
06/07/2016,2016,999,Other/Miscellaneous,Real Estate Agents & Agencies,The Stratford Company,Seattle,WA,98115    
02/02/2017,2017,999,Other/Miscellaneous,Consumer Lending & Transfer Agents,Navient fka Sallie Mae,Wilkes-Barre,PA,18706    
05/05/2017,2017,998,Governement agency complaint,Government Agencies,City of Bellingham,Bellingham,WA,98225    
08/06/2014,2014,320,Unsatisfactory Repair/Service,Auto Sales,Volvo of Tacoma at Fife,Fife,WA,98424-1113
08/01/2016,2016,13,Misrepresentation of product or service,Real Estate Agents & Agencies,HomeTrust dba Clear Sale,,WA,         
09/14/2020,2020,301,Failure To Deliver/Perform,"Food, beverage, tobacco, textiles, apparel Manufac",,Vancouver,WA,98682    
04/05/2013,2013,316,Billing Issues,Commercial Banking,Bank of America NA,Newark,DE,19713    
12/11/2020,2020,999,Other/Miscellaneous,Broadband Providers,Ziply Fiber fka Frontier Communications,Everett,WA,98201    
09/30/2016,2016,316,Billing Issues,Health Care,Kaiser Permanente Washington,Seattle,WA,98124    
01/11/2013,2013,997,Employment Issue,Retail Sales,Kirby Worldwide Corp,Cleveland,OH,44102    
03/03/2020,2020,997,Employment Issue,Retail Sales,,Tukwila,WA,98188    
05/22/2018,2018,104,Non-Fulfillment,Educational Services,FBA Stores LLC aka FBA Distributors LLC aka AWS LLC ,Braintree,MA,12184    
11/08/2019,2019,320,Unsatisfactory Repair/Service,"Medical, Dental, Hospital Equipment Wholesalers ",,"Brampton, Ontario Canada",  ,L6T5E-1   
04/14/2021,2021,999,Other/Miscellaneous,Travel,Dollar Flight Club,Seattle,WA,98104-2205
05/29/2020,2020,999,Other/Miscellaneous,Government Agencies,Washington State Governor,Olympia,WA,98504-0002
04/11/2013,2013,58,Telemarketing,Telemarketing,"CALLERID4U, Inc",Seattle,WA,98104    
06/07/2016,2016,13,Misrepresentation of product or service,Religious Organizations,Christian Prayer Center AKA Velorum Inc,Seattle,WA,98115    
06/15/2017,2017,999,Other/Miscellaneous,Government Agencies,Department of Transporation Good to Go Division,Seattle,WA,98103-9730
06/27/2018,2018,999,Other/Miscellaneous,Auto Sales,Car Trek,Puyallup,WA,98371    
06/11/2018,2018,320,Unsatisfactory Repair/Service,Contractors,,Bothell,WA,98011    
12/23/2019,2019,203,Internet & Mobile device based transaction,Internet Search Engines,Google Incorporated,Mountain View,CA,94043    
11/22/2016,2016,22,Failure To Adjust/Refund,Retail Sales,IKEA,Renton,WA,98057    
05/21/2019,2019,301,Failure To Deliver/Perform,Consumer Lending & Transfer Agents,Green Dot,Pasadena,CA,91117    
02/13/2015,2015,203,Internet & Mobile device based transaction,Electronic Shopping,Vivid Seats,Chicago,IL,60607    
07/26/2017,2017,61,Phishing,ADAD,Card Services/Credit Card Services/Card Member Services/Card Holder Services/Bankcard Services,,  ,         
04/25/2017,2017,999,Other/Miscellaneous,Residential Landlord,,Seattle,WA,98125    
04/29/2020,2020,302,Not As Ordered,Electronic Shopping,,Atlanta,GA,30305    
08/12/2020,2020,999,Other/Miscellaneous,Travel,Reed Hein & Associates LLC dba Timeshare Exit Team ,Bellevue,WA,98005    
04/28/2017,2017,999,Other/Miscellaneous,Retail Sales,Office Depot / Office Max,Boca Raton,FL,33496-2434
11/07/2019,2019,412,Alleged criminal activity,Unclassified Establishments, Unknown,,  ,         
10/11/2016,2016,422,Credit/Financing,Auto Sales,Freedom RV,Liberty Lake,WA,99016    
