CAMIS,DBA,PHONE,CUISINE DESCRIPTION,SCORE,INSPECTION TYPE,BBL,NTA
50092921,FIRST CAFE,9179412828,"Juice, Smoothies, Fruit Salads",0.0,Pre-permit (Operational) / Initial Inspection,4070730051.0,QN41
50002396,ISLAND CZ CAFE,7185766700,Caribbean,8.0,Cycle Inspection / Initial Inspection,3012380001.0,BK61
50059621,MANGAL KEBAB,7187060605,Turkish,21.0,Cycle Inspection / Initial Inspection,4001520001.0,QN31
40676022,TACOS MEXICO,7185050332,Tex-Mex,,Administrative Miscellaneous / Re-inspection,4016160033.0,QN26
50088892,CHIMI MUNDO LOUNGE,7188468636,Spanish,24.0,Pre-permit (Operational) / Re-inspection,4093060108.0,QN54
41287495,CARIBBEAN & AMERICAN ENTERTAINMENT BAR LOUNGE & RESTAURANT,7182828342,Caribbean,10.0,Inter-Agency Task Force / Initial Inspection,3051400021.0,BK95
41514706,FRIED DUMPLING JIE JIE SHENG,7189393489,Chinese,22.0,Cycle Inspection / Re-inspection,4050190063.0,QN22
41493832,BONCHON,2122213339,Chicken,58.0,Cycle Inspection / Initial Inspection,1007880043.0,MN17
50086072,EATILY FOODS,2127724282,American,12.0,Pre-permit (Operational) / Re-inspection,1014030001.0,MN40
40909191,TRAILER PARK LOUNGE,2124638000,American,8.0,Cycle Inspection / Re-inspection,1007730008.0,MN13
40947038,POPEYES,7183222127,Chicken,,Administrative Miscellaneous / Initial Inspection,4095730001.0,QN55
50069931,AMINAS CAFE,9176319203,American,9.0,Cycle Inspection / Initial Inspection,2024210010.0,BX14
50076502,FUEL GRILL,9178360276,American,,Administrative Miscellaneous / Re-inspection,1008130023.0,MN17
40374136,TONY'S PIER RESTAURANT,7188851424,Seafood,11.0,Cycle Inspection / Initial Inspection,2056240130.0,BX10
41716904,HIGHLINE PIZZERIA,2125643330,Pizza,21.0,Cycle Inspection / Initial Inspection,1007000029.0,MN13
50048923,Milly's Pizzeria,7185994441,Pizza,13.0,Cycle Inspection / Initial Inspection,3015790030.0,BK78
50060220,CAFE KABILA,6463510988,American,37.0,Cycle Inspection / Initial Inspection,1007880073.0,MN17
50011311,INSOMNIA COOKIES,2153831320,Bakery Products/Desserts,9.0,Cycle Inspection / Initial Inspection,1000300003.0,MN25
41658464,SCHMACKARY'S,6468019866,American,10.0,Cycle Inspection / Initial Inspection,1010350001.0,MN15
50004065,RINCONCITO FAMILIAR MEXICAN CUISINE,3479873681,Mexican,26.0,Cycle Inspection / Re-inspection,3007190048.0,BK32
41649038,OCEAN VIEW CAFE,7183321900,Russian,11.0,Cycle Inspection / Initial Inspection,3086850008.0,BK19
50037830,CONSTANTINE RESTAURANT AND BAR,9173328878,American,5.0,Cycle Inspection / Initial Inspection,3007050050.0,BK32
50035264,CHIPOTLE MEXICAN GRILL,7182244220,Tex-Mex,26.0,Cycle Inspection / Initial Inspection,4082560002.0,QN45
41560435,BASILIO'S INN RESTAURANT,7187206835,Italian,20.0,Cycle Inspection / Initial Inspection,5031210125.0,SI14
50017970,SPICE,2128644168,Thai,27.0,Cycle Inspection / Re-inspection,1018620061.0,MN09
50044861,LAO JIE SPECIAL SOUP BUNS,7188862822,Chinese,12.0,Cycle Inspection / Re-inspection,4049787501.0,QN22
41405616,LAS TAINAS BAR & RESTAURANT,7182188890,Latin American,2.0,Inter-Agency Task Force / Initial Inspection,3024620024.0,BK73
50085140,SOLIMAR GRILL,3473985482,Spanish,,Administrative Miscellaneous / Initial Inspection,2038990031.0,BX08
41495495,"DUNKIN',' BASKIN ROBBINS",7183723824,Donuts,5.0,Cycle Inspection / Initial Inspection,3070920066.0,BK29
50084131,CASA RUBIO CAFE,9293280030,Latin American,12.0,Pre-permit (Operational) / Initial Inspection,4008610010.0,QN71
50073019,MOON & FLOWER HOUSE,7188867885,Sandwiches,70.0,Cycle Inspection / Initial Inspection,4050190080.0,QN22
41548819,B & R SPICE WEST INDIAN FOOD,7182641000,Caribbean,22.0,Cycle Inspection / Re-inspection,4104380020.0,QN08
50001956,GOLDEN FOUNTAIN RESTAURANT,6465714615,Caribbean,15.0,Cycle Inspection / Initial Inspection,2049540063.0,BX62
41609430,MAX'S ES-CA RESTAURANT AND BAR,7189805006,American,12.0,Cycle Inspection / Initial Inspection,5008700017.0,SI24
41175261,DUNKIN,7183433611,Donuts,13.0,Cycle Inspection / Initial Inspection,4085130002.0,QN44
50095443,NEO CAFE,6464845984,"Juice, Smoothies, Fruit Salads",47.0,Pre-permit (Operational) / Initial Inspection,1008397501.0,MN17
41513756,GREAT WALL RESTAURANT,7188920256,Chinese,12.0,Cycle Inspection / Re-inspection,2037920042.0,BX55
41184581,BOROUGH RESTAURANT,7182304728,American,15.0,Cycle Inspection / Initial Inspection,3019670041.0,BK75
50081595,SUGAR FACTORY,2124148700,American,20.0,Cycle Inspection / Initial Inspection,1011397501.0,MN14
50008995,THE ELK,2129334780,American,11.0,Cycle Inspection / Re-inspection,1006310017.0,MN23
41067778,SALA ONE NINE,2122292300,Spanish,,Administrative Miscellaneous / Initial Inspection,1008210020.0,MN13
50096350,197 NO. 1,7186287867,Chinese,12.0,Pre-permit (Operational) / Re-inspection,3031750007.0,BK77
50002109,DUNKIN,2129232222,Donuts,13.0,Cycle Inspection / Re-inspection,1021260001.0,MN36
40530266,THE BAGEL HOUSE,7187261869,Bakery Products/Desserts,11.0,Cycle Inspection / Initial Inspection,4008070066.0,QN72
41415145,NATHAN'S FAMOUS,7187833744,Hotdogs,,Smoke-Free Air Act / Initial Inspection,3018950061.0,BK69
50011784,HALAL RESTAURANT,3474057708,African,,Administrative Miscellaneous / Initial Inspection,3020170034.0,BK69
41236405,DUNKIN,7187483294,Donuts,3.0,Cycle Inspection / Initial Inspection,3058910007.0,BK31
41463601,JUAN VALDEZ CAFE,9172890981,Coffee/Tea,12.0,Cycle Inspection / Re-inspection,1013110049.0,MN19
50038194,FIRST CHOICE RESTAURANT,2129276898,Chinese,11.0,Cycle Inspection / Initial Inspection,1021370080.0,MN36
50053253,GUSTOSO RESTAURANT,7188726755,Latin American,14.0,Cycle Inspection / Initial Inspection,3041300069.0,BK83
50058578,MELT SHOP,2123982602,Sandwiches,7.0,Cycle Inspection / Re-inspection,1005580010.0,MN22
40950392,TOMMY'S TAVERN,7183839699,American,35.0,Cycle Inspection / Initial Inspection,3025120043.0,BK76
50099498,PICKLE ME PETE,5165313135,Other,33.0,Pre-permit (Operational) / Initial Inspection,1012570002.0,MN17
50069922,DARK BULLET,2122036121,Japanese,16.0,Cycle Inspection / Initial Inspection,1011430049.0,MN14
41171181,169 BAR,9175772077,American,44.0,Cycle Inspection / Re-inspection,1002840026.0,MN28
41716943,STAGE 48,2129571800,American,18.0,Cycle Inspection / Initial Inspection,1010960026.0,MN15
40578124,IL POSTINO,2126880033,Italian,12.0,Cycle Inspection / Initial Inspection,1013420016.0,MN19
50006761,COSZCAL DE ALLENDE RESTAURANT,7189213523,Mexican,11.0,Cycle Inspection / Initial Inspection,3058620051.0,BK31
40374192,ELIO'S,2127722242,Italian,15.0,Cycle Inspection / Initial Inspection,1015300022.0,MN32
41217791,RED HOUSE RESTAURANT,7185831509,Chinese,7.0,Cycle Inspection / Initial Inspection,2029280014.0,BX01
50059470,HOTEL STANFORD,2125631500,Japanese,21.0,Pre-permit (Operational) / Initial Inspection,1008340016.0,MN17
50080214,BONAFIDE CAFE & DELI,5164676286,Sandwiches,55.0,Cycle Inspection / Initial Inspection,3003210033.0,BK33
40984264,DUNKIN,7189801257,Donuts,16.0,Cycle Inspection / Initial Inspection,5036560006.0,SI36
41301641,THE RABBIT HOLE,7187820910,American,37.0,Cycle Inspection / Initial Inspection,3024300022.0,BK73
50009225,BAR CHUKO,3474259570,Japanese,21.0,Cycle Inspection / Initial Inspection,3011300010.0,BK64
50075722,THE POINTS WINE & ALE ROOM,9172939890,American,39.0,Pre-permit (Operational) / Initial Inspection,1003060008.0,MN27
41646786,LA ROLA RESTAURANT,6464564488,Spanish,22.0,Cycle Inspection / Re-inspection,2032780080.0,BX05
41269424,NARGIS CAFE,7188727888,Eastern European,11.0,Cycle Inspection / Initial Inspection,3072240100.0,BK19
40367442,BUDDY'S WONDER BAR,7184429768,American,9.0,Cycle Inspection / Re-inspection,5010770004.0,SI28
40391695,ORSO,2124891212,Italian,12.0,Cycle Inspection / Initial Inspection,1010360142.0,MN15
50061281,JOE & PAT'S,7189810887,Pizza,10.0,Pre-permit (Operational) / Re-inspection,5007070001.0,SI07
40606806,THE RAIL LINE DINER,2129243709,American,9.0,Cycle Inspection / Re-inspection,1007200047.0,MN13
40511659,"I TRULLI, RISTORO DEL CINGHIALE",2124817372,Italian,,Administrative Miscellaneous / Initial Inspection,1008820075.0,MN21
41637387,SUSHI YASU,7185755169,Japanese,22.0,Cycle Inspection / Re-inspection,4032387504.0,QN17
41372022,DON PACO LOPEZ PANADERIA,2128760700,Bakery Products/Desserts,6.0,Cycle Inspection / Initial Inspection,1016660003.0,MN34
41629524,COMMONS CAFE,3474664207,American,19.0,Cycle Inspection / Re-inspection,5021650160.0,SI05
50038979,ARTICHOKE BASILLE'S PIZZA,3477631975,Italian,23.0,Cycle Inspection / Initial Inspection,3009330003.0,BK37
50052589,CONGEE VILLAGE RESTAURANT & BAR OF FLUSHING,7188889799,Chinese,29.0,Cycle Inspection / Initial Inspection,4049707501.0,QN22
41153001,MEENA HOUSE CAFE,7182383274,Egyptian,0.0,Cycle Inspection / Initial Inspection,3058730040.0,BK31
41652187,GOLDEN CORNER NOODLES,7188860123,Chinese,23.0,Cycle Inspection / Initial Inspection,4051010001.0,QN22
41300890,PEPPINO'S,7187687244,Italian,13.0,Cycle Inspection / Initial Inspection,3010170005.0,BK37
50088114,DESI GRILL,7183819777,Indian,51.0,Pre-permit (Operational) / Initial Inspection,3031990037.0,BK77
41650784,EAST SIDE BAGEL CAFE,2127941655,Bagels/Pretzels,13.0,Cycle Inspection / Re-inspection,1014737503.0,MN31
40694187,GARY AND GINO'S,7185156826,Pizza,37.0,Cycle Inspection / Initial Inspection,2033290106.0,BX43
41418978,BAGEL EXPRESS III,2122134700,Bagels/Pretzels,11.0,Cycle Inspection / Re-inspection,1008810040.0,MN21
40386425,TASTY'S,7184560954,American,9.0,Cycle Inspection / Initial Inspection,4035740025.0,QN20
50055953,A HOME,7182090999,Chinese,12.0,Cycle Inspection / Initial Inspection,3083630001.0,BK45
41687397,GOLDEN IMPERIAL SEAFOOD RESTAURANT,7188333777,Chinese,36.0,Cycle Inspection / Initial Inspection,3058020001.0,BK34
50018415,BREAD & BUTTER,2128830444,Sandwiches,61.0,Cycle Inspection / Re-inspection,1012780062.0,MN17
50088108,SIX HAPPINESS TO GO,2129730885,Chinese,62.0,Pre-permit (Operational) / Initial Inspection,1009190028.0,MN20
50048350,TASTE OF THE CITY FRESH GRILL,7184841776,Creole/Cajun,10.0,Cycle Inspection / Reopening Inspection,3052260024.0,BK42
50098161,VANDAM DELI KITCHEN,2122037142,American,9.0,Pre-permit (Operational) / Initial Inspection,1005050014.0,MN24
41649130,THE SMITH,2124965700,American,15.0,Cycle Inspection / Initial Inspection,1011167501.0,MN14
50072865,YUMMY CAFE,7186998866,American,18.0,Cycle Inspection / Initial Inspection,4016000121.0,QN29
50083358,JAMAICAN BEST CORP,7184544321,Caribbean,13.0,Cycle Inspection / Re-inspection,4104970055.0,QN06
41565686,THE LUTHERAN HALAL CAFE,7185678244,Sandwiches,42.0,Cycle Inspection / Initial Inspection,3007970002.0,BK32
50053465,HAVANA NY RESTAURANT & BAR,2129440990,Latin American,11.0,Cycle Inspection / Initial Inspection,1008390078.0,MN17
41579195,JIREH RESTAURANT,7182565433,Spanish,,Trans Fat / Initial Inspection,3064030023.0,BK27
50070401,FORTUNE COOKIES,7183897103,Chinese,11.0,Cycle Inspection / Re-inspection,3026790014.0,BK76
50089474,THE COPPOLA CAFE,3472417059,Italian,-1.0,Pre-permit (Operational) / Initial Inspection,1005920032.0,MN23
41151507,BG RESTAURANT,2128728977,American,18.0,Cycle Inspection / Initial Inspection,1012730033.0,MN17
41323665,CONEY ISLAND TASTE,7183398371,Peruvian,11.0,Cycle Inspection / Re-inspection,3071590251.0,BK25
41722632,"CAFE HABANA, CAFE HABANA TO GO",2126252001,Latin American,20.0,Cycle Inspection / Initial Inspection,1005080046.0,MN24
50077883,TRUE KITCHEN,3473241706,American,12.0,Cycle Inspection / Re-inspection,2046660049.0,BX44
41188476,PAPATZUL,2122748225,Mexican,7.0,Cycle Inspection / Re-inspection,1002280023.0,MN24
50004482,GOLDEN CHINA PAVILION,7188283869,Chinese,11.0,Cycle Inspection / Initial Inspection,2042220001.0,BX49
50010888,THE BEAN,7183871871,Coffee/Tea,,Administrative Miscellaneous / Initial Inspection,3022910001.0,BK73
50100392,FIREBALL,6464100983,Latin American,9.0,Pre-permit (Operational) / Initial Inspection,1021220069.0,MN36
41114768,PUFFY'S TAVERN,2122273912,American,17.0,Cycle Inspection / Initial Inspection,1001800008.0,MN24
41263395,AMC THEATRES,2122608173,Hotdogs/Pretzels,17.0,Cycle Inspection / Initial Inspection,1008487502.0,MN13
41294953,LA COCINA DE MAMA,7184174000,Spanish,27.0,Cycle Inspection / Re-inspection,4026460017.0,QN20
50046503,HALFTIME GRILL,7187596688,Jewish/Kosher,12.0,Cycle Inspection / Initial Inspection,3078660057.0,BK58
50054979,EXQUISITO DOMINICAN RESTAURANT,7184972228,Spanish,36.0,Cycle Inspection / Initial Inspection,3033450021.0,BK77
50061007,STEWARTS,3474974357,American,21.0,Cycle Inspection / Initial Inspection,3060350047.0,BK31
41159730,SHADES OF GREEN,2126741394,American,21.0,Cycle Inspection / Initial Inspection,1008710026.0,MN21
40614573,PITKIN CARIBBEAN BAKERY,7183460497,Caribbean,0.0,Cycle Inspection / Initial Inspection,3035230013.0,BK81
50034275,D.B.A.,2124755097,American,25.0,Cycle Inspection / Initial Inspection,1004440038.0,MN22
50006286,CIBAO,7185961501,Spanish,12.0,Cycle Inspection / Initial Inspection,3003900043.0,BK38
40387399,ARTURO'S PIZZA,7185623820,Pizza,12.0,Cycle Inspection / Re-inspection,2022150528.0,MN01
50036957,IMPERIAL,7184590680,Jewish/Kosher,12.0,Cycle Inspection / Initial Inspection,4031590061.0,QN17
41396810,PEACEFOOD,2123622266,Vegan,28.0,Cycle Inspection / Initial Inspection,1012300029.0,MN12
41083839,"CADWALADER, WICKERSHAM & TAFT",2129933800,American,11.0,Cycle Inspection / Initial Inspection,1000160120.0,MN25
41135587,EVERYTHING GOES BOOK CAFE,7184478256,American,7.0,Cycle Inspection / Initial Inspection,5004980066.0,SI37
50045788,CHINELOS II DELI-GROCERY RESTAURANT,2126906077,Mexican,26.0,Cycle Inspection / Initial Inspection,1019880127.0,MN06
50097138,IHOP,7186547186,Pancakes/Waffles,16.0,Pre-permit (Operational) / Initial Inspection,2057540084.0,BX29
50046251,BLEACHERS SPORTS BAR AND GRILL,7188571111,American,13.0,Cycle Inspection / Initial Inspection,3009330042.0,BK37
50005056,L'UNIQUE BAR & RESTAURANT,3474258686,Caribbean,25.0,Cycle Inspection / Initial Inspection,3049470078.0,BK95
41456863,THE MAD DONKEY,7182784555,American,18.0,Cycle Inspection / Initial Inspection,4006050002.0,QN70
50079560,MR. WHUANG BBQ,3477320586,Chinese,32.0,Pre-permit (Operational) / Initial Inspection,4049730014.0,QN22
50013890,CASA DEL CHEF BISTRO,7184579000,American,7.0,Cycle Inspection / Re-inspection,4012330066.0,QN63
41274448,JUAN VALDEZ CAFE,7189958501,American,10.0,Cycle Inspection / Initial Inspection,,
50040217,AFRICA KINE,2126669400,African,12.0,Cycle Inspection / Initial Inspection,1.0,
50068508,KUNG FU TEA,9088427863,Coffee/Tea,7.0,Cycle Inspection / Initial Inspection,4014930001.0,QN29
50019239,NOMADO 33,2128892833,Japanese,45.0,Cycle Inspection / Initial Inspection,1008890035.0,MN20
41464440,COLLEGE POINT DINER,7184459663,American,49.0,Cycle Inspection / Initial Inspection,4040560020.0,QN23
41636512,The Rochard NYC,2127228959,American,59.0,Cycle Inspection / Re-inspection,1016250013.0,MN33
41653879,LENOX SAPHIRE,2128669700,African,49.0,Cycle Inspection / Initial Inspection,1019120030.0,MN03
50081133,TACO INN,9173882525,Tex-Mex,,Administrative Miscellaneous / Initial Inspection,1021660016.0,MN35
50017157,EPICERIE BOULOUD,2127942825,Bakery Products/Desserts,11.0,Cycle Inspection / Initial Inspection,1012747504.0,MN17
50076767,BOIL BOIL RAMEN,8475279730,Asian/Asian Fusion,10.0,Pre-permit (Operational) / Re-inspection,1010480033.0,MN15
50079432,DON RAMON RESTAURANT,6468500019,Spanish,35.0,Cycle Inspection / Initial Inspection,1018430062.0,MN09
41232290,HONG CHEUNG RESTAURANT,7183427487,Chinese,18.0,Cycle Inspection / Re-inspection,3038400046.0,BK85
50034275,D.B.A.,2124755097,American,25.0,Cycle Inspection / Initial Inspection,1004440038.0,MN22
41710976,SWEET MAMA'S SOUL FOOD,2129399383,Soul Food,48.0,Cycle Inspection / Re-inspection,1020130029.0,MN03
41122178,PORT ROYAL JAMAICAN RESTAURANT,7183236611,Caribbean,6.0,Cycle Inspection / Initial Inspection,4121690005.0,QN01
50057047,SODAM,7188861616,Korean,42.0,Pre-permit (Operational) / Initial Inspection,4052750031.0,QN51
50043586,DUNKIN,6463402983,Donuts,10.0,Cycle Inspection / Initial Inspection,1021080081.0,MN36
41423962,MIX,7184924131,Chinese,13.0,Cycle Inspection / Re-inspection,3057940018.0,BK34
50075440,BRASSERIE TOAST CAFE,9172616762,American,29.0,Cycle Inspection / Initial Inspection,1008370005.0,MN17
40366396,DESMOND'S TAVERN,2126849472,American,39.0,Cycle Inspection / Initial Inspection,1008850092.0,MN20
50067382,SUSHI FUSSION,7189978744,Jewish/Kosher,17.0,Pre-permit (Operational) / Initial Inspection,4021490001.0,QN17
50001174,POPEYES,7189452815,American,4.0,Cycle Inspection / Initial Inspection,4161310010.0,QN12
41378790,STELLA'S PIZZA,2124624444,Pizza,11.0,Cycle Inspection / Initial Inspection,1007410002.0,MN13
40943583,THE PRESS BOX,2123171826,American,12.0,Cycle Inspection / Re-inspection,1013420153.0,MN19
41721692,KENNEDY FRIED CHICKEN,7187944515,Chicken,17.0,Cycle Inspection / Initial Inspection,2039000033.0,BX08
50065176,PARKLIFE,3474354259,Mexican,12.0,Cycle Inspection / Re-inspection,3004270052.0,BK37
41316692,FAJITAS SUNRISE RESTAURANT,7184180967,Mexican,41.0,Cycle Inspection / Initial Inspection,4035870019.0,QN20
41575411,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,7182821437,Caribbean,31.0,Cycle Inspection / Initial Inspection,3050260097.0,BK60
50034683,MAZAAR,2122544440,Middle Eastern,27.0,Cycle Inspection / Initial Inspection,1004110065.0,MN27
41686535,NANKING,7183233555,Indian,30.0,Cycle Inspection / Re-inspection,4117010007.0,QN55
50078592,AUNTIE ANNE'S PRETZELS,7034056749,Other,2.0,Cycle Inspection / Initial Inspection,3084700055.0,BK45
50080928,PICCOLO'S,3475875777,Pizza,29.0,Pre-permit (Operational) / Initial Inspection,3064470032.0,BK27
41429187,HOURGLASS TAVERN,2122652060,American,17.0,Cycle Inspection / Re-inspection,1010370101.0,MN15
50056708,THE GARRETT,2126756157,American,15.0,Pre-permit (Operational) / Re-inspection,1005880029.0,MN23
40396183,Coney Island Baby,2124208392,American,13.0,Cycle Inspection / Initial Inspection,1004380029.0,MN22
50069227,INDIAN PROJECT,7328950789,Indian,54.0,Cycle Inspection / Initial Inspection,1007880024.0,MN17
41543826,UMBERTO'S CLAM HOUSE,2124317545,Italian,13.0,Cycle Inspection / Initial Inspection,1002377501.0,MN24
50058195,LIANJIANG RESTAURANT,2122263088,Chinese,24.0,Cycle Inspection / Re-inspection,1002930028.0,MN27
50075200,OMIYA SUSHI,7187481977,Japanese,6.0,Pre-permit (Operational) / Initial Inspection,3073280044.0,BK44
41634515,BOMBAY KITCHEN INDIAN CUISINE,3479151888,Indian,25.0,Cycle Inspection / Re-inspection,3033920001.0,BK77
41014435,YOLI RESTAURANT,2124201075,Latin American,22.0,Cycle Inspection / Re-inspection,1003720010.0,MN28
50018154,12 CORNERS COFFEE,2126258888,Coffee/Tea,29.0,Cycle Inspection / Initial Inspection,1002370029.0,MN24
50082478,C & T CUISINE,7183472970,Caribbean,40.0,Cycle Inspection / Re-inspection,3047810007.0,BK96
41714016,LA ABUNDANCIA,7183358800,Latin American,22.0,Cycle Inspection / Initial Inspection,4014820042.0,QN28
50011229,PELOTON LOUNGE,6462774497,Coffee/Tea,6.0,Cycle Inspection / Initial Inspection,1007987503.0,MN13
41421764,CHECKERS,7182914738,Hamburgers,9.0,Cycle Inspection / Initial Inspection,4068620340.0,QN35
50090415,CHICKENOW,3472231913,Chicken,46.0,Pre-permit (Operational) / Initial Inspection,2051410006.0,BX13
50060077,LUNA PIZZERIA,7189984400,Pizza,13.0,Pre-permit (Operational) / Re-inspection,3067940007.0,BK25
50048885,SO GO CAFE,3473236633,Chinese,24.0,Cycle Inspection / Initial Inspection,1003000019.0,MN27
41453428,SPOT,2126775670,Bakery Products/Desserts,6.0,Cycle Inspection / Initial Inspection,1004640152.0,MN22
50076862,FIVE STAR EXPRESS,7186180433,Creole,52.0,Pre-permit (Operational) / Re-inspection,3052270021.0,BK42
50002803,EL NUEVO TENAMPA RESTAURANT,7182200600,Mexican,8.0,Cycle Inspection / Initial Inspection,2032780083.0,BX05
40581363,BALLATO'S RESTAURANT,2122748881,Italian,8.0,Cycle Inspection / Re-inspection,1005090026.0,MN24
50036651,VATAN,2126895666,Indian,9.0,Cycle Inspection / Initial Inspection,1009090055.0,MN20
40366928,RICHMOND COUNTY COUNTRY CLUB,7183510600,American,13.0,Cycle Inspection / Initial Inspection,5008880018.0,SI24
50005886,APNAR PHARMACY,3475616428,Bakery Products/Desserts,13.0,Cycle Inspection / Initial Inspection,4098400001.0,QN35
50086682,DACKS CUISINE,3478998484,Caribbean,0.0,Cycle Inspection / Initial Inspection,2050900037.0,BX62
50106563,TEMAKASE,3473189693,,,,3030040029.0,BK77
41535441,MAJESTIC DELICATESSEN CAFE,2125818249,American,25.0,Cycle Inspection / Initial Inspection,1010210036.0,MN17
50072690,LE SONG,2062250663,French,107.0,Cycle Inspection / Initial Inspection,1007130001.0,MN13
41494274,ORIENTAL CHINESE KITCHEN,7188918563,Chinese,23.0,Cycle Inspection / Initial Inspection,3086610001.0,BK19
41261148,EL VALLE RESTAURANT,7185855858,Latin American,21.0,Cycle Inspection / Initial Inspection,2023740065.0,BX34
50080887,DUNKIN,2128674446,Donuts,12.0,Pre-permit (Operational) / Initial Inspection,1012810065.0,MN17
50093013,HAFIYA RESTAURANT,3474138777,African,-1.0,Cycle Inspection / Initial Inspection,3012950010.0,BK63
50091239,RICE & MORE,9292827609,Chinese,35.0,Cycle Inspection / Initial Inspection,4049780004.0,QN22
50088568,REALCARIBBEANPOT RESTAURANT & BAKERY,3474259260,Caribbean,22.0,Cycle Inspection / Re-inspection,3048840009.0,BK95
50055640,ZEF CAFE,2129414754,American,13.0,Cycle Inspection / Initial Inspection,1002030026.0,MN24
50080616,TAJ MAHAL RESTAURANT,7182972201,Indian,16.0,Cycle Inspection / Re-inspection,4097040063.0,QN61
41657465,NAN BEI HO,7183571838,Chinese,35.0,Cycle Inspection / Re-inspection,4073710006.0,QN46
41297769,BROTHERS FISH MARKET,2127811899,Seafood,79.0,Cycle Inspection / Initial Inspection,1021370011.0,MN36
40758830,JALAPENO DELI,2128282803,Mexican,21.0,Cycle Inspection / Re-inspection,1016300053.0,MN33
50070408,KOO KOO CHICKEN,7188371688,Asian/Asian Fusion,10.0,Cycle Inspection / Initial Inspection,3063650047.0,BK27
50044856,HOT BAGELS,7182529440,American,20.0,Cycle Inspection / Re-inspection,3078920042.0,BK58
41645250,MANDARIN HOUSE,7182521719,Chinese,12.0,Cycle Inspection / Initial Inspection,3085280045.0,BK45
41449421,LA GITANA PANADERIA - RESTAURANTE,7188503842,Latin American,10.0,Cycle Inspection / Re-inspection,4089320005.0,QN53
50072405,CKA KA QELLU,7189336194,Mediterranean,55.0,Cycle Inspection / Initial Inspection,2030730028.0,BX06
50038175,LENZ'S,2129792859,Sandwiches,11.0,Cycle Inspection / Re-inspection,1009720001.0,MN50
50051548,THE MILL,2128897757,American,9.0,Cycle Inspection / Initial Inspection,1008650002.0,MN20
50064130,PEARLS,2127490300,Chinese,20.0,Pre-permit (Operational) / Initial Inspection,1018700035.0,MN12
