Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Procurement Card?,Registration Number,Time Period for Grant,Purpose of Grant
Yorkshire Dales National Park Authority,15/04/2020,PI142131,129.9,THE OUTDOORS COMPANY,S2561,National Trails,Clothing,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142130,9500.0,REDACTED PERSONAL DATA,S5321,Recreational Activity,Consultancy,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142150,350.0,LAKE FINANCIAL SYSTEMS,S0221,Support Services,Consultancy,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142156,371.88,BAINBRIDGE PARISH COUNCIL,S3981,Car Parks,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142189,3440.0,REDACTED PERSONAL DATA,S5572,Car Parks,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142054,2500.0,REDACTED PERSONAL DATA,S0365,Historical Landscapes,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142147,200.0,TIDSWELL ROOFING LTD,S5210,Maintenance Offices,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141955,150.0,STRUCTURAL & CIVIL CONSULTANTS LTD,S1513,Northern Dales (Richmondshire),Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141955,350.0,STRUCTURAL & CIVIL CONSULTANTS LTD,S1513,Northern Dales (Richmondshire),Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142181,9000.0,LAMBETH STONEWORK,S5498,Ranger Services,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142197,750.0,ASKEW FORESTRY,S5623,Ranger Services,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142060,4400.0,NIC DRAPER DESIGN,S4116,ACCESS FOR ALL,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142149,39915.0,BOW HOUSE DIGITAL LIMITED,S4664,Communications,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142139,244.97,DUDDON ELECTRONICS LTD,S0236,Green Lanes,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142138,2203.63,DUDDON ELECTRONICS LTD,S0236,Green Lanes,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142055,1200.0,JWRC CONSERVATION,S1475,Historical Environment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142038,1500.0,NORTHERN ARCHAEOLOGICAL ASSOC LTD,S3186,Historical Environment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142137,1300.0,ALPHA LAN SYSTEMS LTD,S4963,IT Development,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142041,5949.1,REDACTED PERSONAL DATA,S5342,Land Management Partnersips,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142040,6303.5,REDACTED PERSONAL DATA,S5350,Land Management Partnersips,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142048,1150.0,NIC DRAPER DESIGN,S4116,Outreach,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142141,200.0,REDACTED PERSONAL DATA,S5568,Tourism,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142142,333.0,REDACTED PERSONAL DATA,S5568,Tourism,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142035,8246.0,MOOR AND VALLEY LTD,S5468,Trees & Woodlands,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142058,10451.9,MOOR AND VALLEY LTD,S5468,Trees & Woodlands,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141899,1159.26,REDACTED PERSONAL DATA,S5444,Trees & Woodlands,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142050,500.0,NIC DRAPER DESIGN,S4116,Volunteers,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142148,2767.0,CBEC ECO-ENGINEERING UK LTD,S5371,Western Dales (Cumbria),Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142133,4981.25,NORTHERN ARCHAEOLOGICAL ASSOC LTD,S3186,WMD 2.1 Great Asby scar community archaeol survey,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142044,795.0,TAKE ONE MEDIA LTD,S1318,Communications,Distribution,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142105,173.28,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Member Costs,Distribution,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142103,270.5,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Member Costs,Distribution,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142106,299.17,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Member Costs,Distribution,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142104,307.05,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Member Costs,Distribution,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142175,1000.0,THE POLICE &CRIME COMMISSIONER FOR NORTH YORKSHIRE,S5612,Biodiversity,Donations & Contributions,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141890,257.26,NPOWER LTD,S0225,Contracts - Access Rangers,Electricity,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141885,36.45,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141884,38.25,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142065,324.51,AVC WISE LTD,S5396,Corporate HR Staff Costs,Employee Benefits Schemes  Admin Costs,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142188,2.05,COMPUTERSHARE VOUCHER SERVICES,S4143,Corporate HR Staff Costs,Employee Benefits Schemes  Admin Costs,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142096,30.0,SETTLE COAL COMPANY LTD,S0052,Maintenance Toilets,Equipment Hire,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142165,78.0,FLOWBIRD SMART CITY UK LIMITED,S4821,Car Parks,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142165,90.0,FLOWBIRD SMART CITY UK LIMITED,S4821,Car Parks,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142164,2000.0,FLOWBIRD SMART CITY UK LIMITED,S4821,Car Parks,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142177,984.9,AMP CLEAN ENERGY,S4141,Dales Countryside Museum,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142066,374.98,WEST WITTON VILLAGE HALL,S1276,Sustainable Development,Grants Paid,,,2019-2020,Village Hall Improvements
Yorkshire Dales National Park Authority,15/04/2020,PI141852,3000.0,RDI ASSOCIATES LTD,S0964,Trees & Woodlands,Grants Paid,,SC313784,2019-2020,Woodland Projects
Yorkshire Dales National Park Authority,15/04/2020,PI142047,4871.61,FRIENDS OF THE LAKE DISTRICT,S3858,WMD Westmorland Dales Overheads,Grants Paid,,1100759,2019 - 2023,Westmorland Dales Heritage Lottery Projects
Yorkshire Dales National Park Authority,15/04/2020,PI142122,5.07,CITRON HYGIENE UK LTD,S5495,Aysgarth Falls NPC,Grounds & Estates Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142037,20.0,BRITISH BIRD FOOD,S5004,Land Holdings,Grounds & Estates Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142037,29.13,BRITISH BIRD FOOD,S5004,Land Holdings,Grounds & Estates Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142037,46.99,BRITISH BIRD FOOD,S5004,Land Holdings,Grounds & Estates Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142151,126.9,KEYCRAFT LTD,S2038,Health & Safety,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141945,20.0,SAFEQUIP LTD,S4443,Health & Safety,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141945,264.5,SAFEQUIP LTD,S4443,Health & Safety,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142070,7082.5,NYNET LTD,S3010,IT Development,IT- Communications,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142137,2345.0,ALPHA LAN SYSTEMS LTD,S4963,IT Development,IT- Hardware Purchases,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142107,280.0,ASPIRE TECHNOLOGY SOLUTIONS LIMITED,S5053,IT Development,IT- Software/Licence Purchases,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141947,1290.0,CIVICA UK LTD,S3593,IT Development,IT-Software Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142032,250.0,ELITETELE.COM PLC,S3260,IT Development,IT-Software Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141935,-6.0,SCARBOROUGH BOROUGH COUNCIL,S3756,Legal Services,Legal Expenses,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141935,86.2,SCARBOROUGH BOROUGH COUNCIL,S3756,Legal Services,Legal Expenses,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141935,850.0,SCARBOROUGH BOROUGH COUNCIL,S3756,Legal Services,Legal Expenses,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142034,42.0,THE OLD SWEET SHOP HAWES LTD,S1489,Aysgarth Falls NPC,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142045,58.22,J T ATKINSON & SONS LTD,S0045,Maintenance Toilets,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142045,59.43,J T ATKINSON & SONS LTD,S0045,Maintenance Toilets,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142045,81.76,J T ATKINSON & SONS LTD,S0045,Maintenance Toilets,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142045,136.3,J T ATKINSON & SONS LTD,S0045,Maintenance Toilets,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142012,26.25,HARTLINGTON FENCING SUPPLIES,S0058,Pennine Bridleway,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141913,143.25,HARTLINGTON FENCING SUPPLIES,S0058,Pennine Bridleway,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142012,178.5,HARTLINGTON FENCING SUPPLIES,S0058,Pennine Bridleway,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142012,226.5,HARTLINGTON FENCING SUPPLIES,S0058,Pennine Bridleway,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142012,226.5,HARTLINGTON FENCING SUPPLIES,S0058,Pennine Bridleway,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142012,241.5,HARTLINGTON FENCING SUPPLIES,S0058,Pennine Bridleway,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142012,274.5,HARTLINGTON FENCING SUPPLIES,S0058,Pennine Bridleway,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142168,8.26,SETTLE DIY LTD,S3876,Pennine way,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141913,101.25,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI141912,141.4,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142095,1.77,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142095,4.9,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142097,11.25,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142093,25.0,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142094,65.0,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142090,168.4,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142090,199.2,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142168,0.6,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142168,1.66,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142168,3.13,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142168,6.52,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142168,7.5,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142168,24.17,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142132,-79.59,ARCHER SIGNS & PANELS LTD,S3170,Toilets,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142132,15.95,ARCHER SIGNS & PANELS LTD,S3170,Toilets,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142132,780.0,ARCHER SIGNS & PANELS LTD,S3170,Toilets,Materials,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142069,20.0,VERNACULAR ARCHITECTURE GROUP,S2502,Historical Landscapes,Membership Subscriptions,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142053,384.44,FRIENDS OF THE LAKE DISTRICT,S3858,WMD Westmorland Dales Overheads,Mileage Volunteers,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142062,577.05,VODAFONE LTD (CORPORATE),S2586,Support Services,Mobile Phones,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142036,9.44,IRON MOUNTAIN,S0854,Support Services,Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142036,15.91,IRON MOUNTAIN,S0854,Support Services,Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142036,285.3,IRON MOUNTAIN,S0854,Support Services,Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142036,435.45,IRON MOUNTAIN,S0854,Support Services,Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142046,17.64,ROYAL MAIL GROUP LTD,S0264,Support Services,Postage,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142057,437.68,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Dales Countryside Museum,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142057,343.99,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Grassington NPC,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142169,77.5,H CLARKE & SONS LTD,S1549,Maintenance Toilets,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142057,301.93,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Malham NPC,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142057,38.49,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Office Accomodation,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142057,376.15,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Office Accomodation,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142057,711.17,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Office Accomodation,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142057,876.6,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Toilets,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142057,37.91,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Workshops,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142105,362.76,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Member Costs,Printing,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142052,592.34,FRIENDS OF THE LAKE DISTRICT,S3858,WMD Westmorland Dales Overheads,Public Transport,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142190,400.0,WR GROUP LTD T/A WEBRECRUIT,S5448,Corporate HR Staff Costs,Recruitment Costs,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142059,2500.0,UPPER EDEN COMMUNITY INTEREST COMPANY,S4933,Partnership Centres,Service Agreements,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142049,265.0,NIC DRAPER DESIGN,S4116,Community Wildlife Projects,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142155,99.75,HOPE DIGITAL,S5449,WMD Westmorland Dales Overheads,Stationery,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142178,1190.13,ASPIRE TECHNOLOGY SOLUTIONS LIMITED,S5053,IT Development,Telephone,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142192,13.46,COMCENTRIX LTD T/A FREECOMM SERVICES,S4082,IT Development,Telephone,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142095,9.0,SETTLE COAL COMPANY LTD,S0052,Car Parks,Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142092,45.0,SETTLE COAL COMPANY LTD,S0052,Maintenance Toilets,Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142091,70.0,SETTLE COAL COMPANY LTD,S0052,Maintenance Toilets,Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142168,5.85,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142187,5000.0,QA LTD,S3930,IT Development,Training,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142153,378.0,BROADS AUTHORITY,S0008,Training,Training,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142191,490.0,PEAK DISTRICT NATIONAL PARK AUTHORITY,S0011,Training,Training,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142191,1702.84,PEAK DISTRICT NATIONAL PARK AUTHORITY,S0011,Training,Training,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142051,145.9,K.C.IRVING LTD,S2627,Contracts - Access Rangers,Vehicle Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142163,66.03,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142161,124.25,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,15/04/2020,PI142154,243.85,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
