CAMIS,DBA,PHONE,CUISINE DESCRIPTION,SCORE,INSPECTION TYPE,BBL,NTA
50000310,LA CALENITA BAKERY,7182058273,Latin American,32.0,Cycle Inspection / Initial Inspection,4014930003.0,QN29
50049522,AVRA MADISON ESTIATORIO,2129370100,Greek,17.0,Cycle Inspection / Initial Inspection,1013740060.0,MN40
50040892,BEST CHOICE CARIBBEAN RESTAURANT AND JUICE BAR,7187982002,Caribbean,25.0,Cycle Inspection / Initial Inspection,2048490082.0,BX44
50073724,COM TAM NINH KIEU,7184503833,Southeast Asian,18.0,Cycle Inspection / Initial Inspection,2032020042.0,BX30
40639934,SPIRIT OF NEW YORK,2127277735,American,19.0,Cycle Inspection / Initial Inspection,1006620062.0,MN13
50062479,DENG JI ll,9174751082,Chinese,31.0,Pre-permit (Operational) / Initial Inspection,1002810030.0,MN27
41699414,SBARRO,7182710681,American,25.0,Cycle Inspection / Initial Inspection,4018600100.0,QN29
40388419,FAMOUS FAMIGLIA PIZZERIA,2128651234,Pizza,29.0,Cycle Inspection / Initial Inspection,1018947501.0,MN09
50014197,COTENNA,6468610175,Italian,,Administrative Miscellaneous / Re-inspection,1005280041.0,MN23
40363565,HOT BAGELS,7183268510,Bagels/Pretzels,,Administrative Miscellaneous / Initial Inspection,4030690069.0,QN21
41539722,BOB'S DISCOUNT FURNITURE,7186855915,Frozen Desserts,12.0,Cycle Inspection / Initial Inspection,4038840002.0,QN19
41710693,JAVA DAY CAFE,7189614444,Coffee/Tea,27.0,Cycle Inspection / Initial Inspection,4052800006.0,QN51
41575449,MIDNIGHT EXPRESS DINER,2128602320,American,18.0,Cycle Inspection / Initial Inspection,1015340029.0,MN32
50016598,DUNKIN' EXPRESS,6464508644,Donuts,8.0,Cycle Inspection / Initial Inspection,,
41631493,GRACE RESTAURANT,7187392898,Latin American,23.0,Cycle Inspection / Initial Inspection,4098180075.0,QN61
40799991,SURF BAR,7183024441,Seafood,12.0,Cycle Inspection / Initial Inspection,3023270034.0,BK73
50072539,FRIDUCHA MEXICAN,7183830026,Mexican,7.0,Pre-permit (Operational) / Initial Inspection,3025510008.0,BK76
41142394,TAZA CAFE AND DELI,2127791200,American,22.0,Cycle Inspection / Initial Inspection,1008550020.0,MN13
50040217,AFRICA KINE,2126669400,African,35.0,Cycle Inspection / Initial Inspection,1.0,
40530791,TAP-A-KEG,2127491734,American,45.0,Cycle Inspection / Initial Inspection,1018760012.0,MN12
50062821,DALLAS BBQ,7182157300,Barbecue,13.0,Cycle Inspection / Initial Inspection,4097557501.0,QN61
41096340,CARVEL,7186800578,Frozen Desserts,,Calorie Posting / Initial Inspection,3058730053.0,BK31
50076996,CATRINAS MEXICAN GRILL,7188334400,Mexican,19.0,Cycle Inspection / Initial Inspection,3059170044.0,BK31
50008918,HAHM JI BACH,6466102622,Korean,32.0,Cycle Inspection / Initial Inspection,4050310011.0,QN51
50003503,CAFE 52 RESTAURANT,7186832341,American,31.0,Cycle Inspection / Initial Inspection,4013140050.0,QN31
50060597,NU LOOK DELI,7187863192,American,7.0,Cycle Inspection / Re-inspection,4000320003.0,QN31
41632272,BOCA JUNIORS STEAKHOUSE,7184292077,Steakhouse,52.0,Cycle Inspection / Initial Inspection,4024740040.0,QN50
50066902,HILTON GARDEN INN,2122481100,American,11.0,Cycle Inspection / Re-inspection,1000080051.0,MN25
50046462,GENERAL TSO'S CHINESE RESTAURANT,7182398888,Chinese,21.0,Cycle Inspection / Initial Inspection,2037670082.0,BX55
41600159,JUMBO'S HAMBURGERS,2124915444,Hamburgers,,Administrative Miscellaneous / Initial Inspection,1020300005.0,MN03
50037394,KRAZY CHICKEN & PIZZA,7184847761,Chicken,13.0,Cycle Inspection / Initial Inspection,3016820009.0,BK61
40958136,SIX BLOCKS BAKERY CAFE,7186519494,American,7.0,Cycle Inspection / Initial Inspection,4009260001.0,QN98
50003374,SAMUDRA INDIAN RESTAURANT,7182551757,Indian,10.0,Cycle Inspection / Initial Inspection,4012860030.0,QN28
50090290,NEW NOODLE 28,9173022783,Chinese,34.0,Cycle Inspection / Initial Inspection,1009100002.0,MN20
50040296,GAMMEEOK,2128681180,Korean,,Administrative Miscellaneous / Initial Inspection,1008340035.0,MN17
41548700,WEATHER UP,6463874594,American,13.0,Cycle Inspection / Re-inspection,1001447503.0,MN24
50047957,EL MALECON RESTAURANT,7184460031,Spanish,13.0,Pre-permit (Operational) / Initial Inspection,4017150007.0,QN26
41700054,SASABUNE EXPRESS NEW YORK,2125888998,Japanese,5.0,Cycle Inspection / Re-inspection,1013510040.0,MN19
50068567,1.5 DAK GALBI,9172852772,Korean,19.0,Cycle Inspection / Initial Inspection,4052740006.0,QN51
41233476,BOQUERIA,2122554160,Spanish,11.0,Cycle Inspection / Initial Inspection,1008210011.0,MN13
50072177,SHISHITO,7186686838,Japanese,30.0,Cycle Inspection / Initial Inspection,5032940006.0,SI36
41106681,STARBUCKS,7183382489,Coffee/Tea,13.0,Cycle Inspection / Initial Inspection,3075560001.0,BK42
50065270,CHINA STAR,7182994916,Chinese,22.0,Cycle Inspection / Initial Inspection,2028500009.0,BX41
41706992,RED MANGO,3476445289,Frozen Desserts,12.0,Cycle Inspection / Initial Inspection,4032397501.0,QN17
41309782,FIG & OLIVE MIDTOWN,6465533781,Mediterranean,12.0,Cycle Inspection / Initial Inspection,1012870063.0,MN17
50044329,INDIA KITCHEN,2122446342,Indian,24.0,Cycle Inspection / Initial Inspection,1007350031.0,MN13
40842437,LIN HOME CHINESE RESTAURANT,7183642504,Chinese,13.0,Cycle Inspection / Initial Inspection,2032190205.0,BX30
50089785,HENRY'S END,7188341776,American,9.0,Cycle Inspection / Initial Inspection,3002260021.0,BK09
41370345,PRONTO PIZZA,7182744416,Pizza,18.0,Cycle Inspection / Initial Inspection,4007160001.0,QN70
50106243,TACO BELL,16103060126,,,,3007990042.0,BK32
50072895,HIGH THAI,7183389700,Thai,10.0,Cycle Inspection / Initial Inspection,3085400003.0,BK45
41390159,BOKA,2122282887,Korean,,Trans Fat / Initial Inspection,1004640055.0,MN22
50094562,MATCHAFUL,6468469077,Coffee/Tea,12.0,Pre-permit (Operational) / Re-inspection,1002280002.0,MN24
50074159,CANTINE CATERING,6464727941,American,5.0,Cycle Inspection / Initial Inspection,3003480013.0,BK33
41647521,ROCKAWAY ROTI SHOP,7186598844,Caribbean,21.0,Cycle Inspection / Re-inspection,4116790009.0,QN55
50057426,DENNY'S,7184461312,American,8.0,Cycle Inspection / Initial Inspection,4014350001.0,QN28
50041601,118 KITCHEN,2127226888,Tex-Mex,27.0,Cycle Inspection / Initial Inspection,1017450001.0,MN34
50013660,PITAS AND STICKS,7183699800,Greek,10.0,Cycle Inspection / Re-inspection,3010050072.0,BK37
50047782,THE WEIR,6468959581,American,17.0,Cycle Inspection / Initial Inspection,1015220038.0,MN40
50044587,CRAFT BEER GARDEN,2124656302,Bottled Beverages,0.0,Cycle Inspection / Initial Inspection,1007810001.0,MN17
50048677,GOLDEN STEAMER ON 8,7188538588,Bakery Products/Desserts,20.0,Cycle Inspection / Re-inspection,3008100049.0,BK34
40380517,BARNEY GREENGRASS,2127244707,Jewish/Kosher,12.0,Cycle Inspection / Initial Inspection,1012170064.0,MN12
41667113,SWEET EXPRESSIONS,7186130188,Frozen Desserts,5.0,Cycle Inspection / Re-inspection,3012780036.0,BK63
41609414,PRIME AVENUE,3475649041,Jewish/Kosher,27.0,Cycle Inspection / Re-inspection,3012930001.0,BK63
50057207,DUNKIN,7324062445,Donuts,21.0,Cycle Inspection / Initial Inspection,2023570035.0,BX63
50006323,LA ISLA RESTAURANT,7184170668,Spanish,22.0,Cycle Inspection / Re-inspection,3033000005.0,BK77
50067920,HANG LUNG PICA POLLO,2129271525,Chinese,9.0,Pre-permit (Operational) / Re-inspection,1021610001.0,MN35
41441326,KEG AND LANTERN TAVERN,7183895050,Irish,7.0,Cycle Inspection / Initial Inspection,3026470031.0,BK76
41665068,TEXAS ROTISSERIE & GRILL,2126659800,Chicken,28.0,Cycle Inspection / Initial Inspection,1018690013.0,MN12
41391415,HELLCAT ANNIE'S TAP ROOM,2125862707,American,12.0,Cycle Inspection / Re-inspection,1010740029.0,MN15
40997642,MIDTOWN RESTAURANT,2126441611,American,12.0,Cycle Inspection / Initial Inspection,1013100027.0,MN19
41324599,PHILLIP MORRIS INTERNATIONAL,9176632149,American,10.0,Cycle Inspection / Initial Inspection,1012760033.0,MN20
41704440,12 CORAZONES RESTAURANT & BAR,7182055575,Latin American,12.0,Cycle Inspection / Re-inspection,4015010054.0,QN29
50060427,LA BAGEL DELIGHT,7182463744,Bagels/Pretzels,30.0,Pre-permit (Operational) / Initial Inspection,3020990087.0,BK68
50070493,TIAN SHUN RESTAURANT,7184393453,Chinese,25.0,Pre-permit (Operational) / Re-inspection,3008580044.0,BK34
41671851,MARTHA'S COUNTRY BAKERY,7185440088,Bakery Products/Desserts,9.0,Cycle Inspection / Initial Inspection,4032340183.0,QN17
40393558,FITZGERALD'S PUB,2126796931,American,13.0,Cycle Inspection / Initial Inspection,1008800050.0,MN21
50077330,QUALITY FOOD CHINESE RESTAURANT,7188288822,Chinese,13.0,Cycle Inspection / Initial Inspection,2054270098.0,BX52
41349101,JOE'S PIZZA,7189653433,Pizza,21.0,Cycle Inspection / Initial Inspection,3008710009.0,BK40
40375286,LA VILLA DE PIZZA & RESTAURANT,7186418259,Pizza,28.0,Cycle Inspection / Initial Inspection,4114290034.0,QN57
50010993,THE COPPER STILL,2125108469,Irish,13.0,Cycle Inspection / Re-inspection,1004650050.0,MN22
41385384,MIMI'S HUMMUS,7182844444,Middle Eastern,19.0,Cycle Inspection / Reopening Inspection,3051430084.0,BK42
41377819,ATHENA MEDITERRANEAN CUISINE,7189654578,Mediterranean,19.0,Cycle Inspection / Initial Inspection,3010430009.0,BK37
50085897,TWINS DUMPLING KING,7182668822,Chinese,40.0,Pre-permit (Operational) / Initial Inspection,3070980043.0,BK29
50057784,THE BIG SLICE,2125230300,Pizza,35.0,Pre-permit (Operational) / Initial Inspection,1008210040.0,MN13
41175625,RAG TOP,3478582593,Caribbean,19.0,Cycle Inspection / Initial Inspection,3047800031.0,BK91
50101376,HAVANA HEIGHT,9176201176,,,,1021420100.0,MN36
50069458,DEEP,9089381056,Indian,4.0,Cycle Inspection / Initial Inspection,1008130023.0,MN17
50043252,DISTRICT SOCIAL,2129949599,American,13.0,Cycle Inspection / Initial Inspection,1007860076.0,MN17
50033876,OSCAR'S KITCHEN,6463535644,Spanish,9.0,Cycle Inspection / Re-inspection,2031910020.0,BX05
50013433,BALVANERA,2125333348,Spanish,34.0,Cycle Inspection / Initial Inspection,1003550070.0,MN27
41621748,POPEYES,7182989000,Chicken,,Administrative Miscellaneous / Reopening Inspection,4101000001.0,QN61
50048872,XING SHUN DA RESTAURANT,7183211262,Chinese,33.0,Cycle Inspection / Initial Inspection,4051370110.0,QN22
50078301,DAIZEN,7185670888,Japanese,32.0,Cycle Inspection / Initial Inspection,3008500035.0,BK34
50094225,FANCY BUFFET HAITIAN RESTAURANT,3474258874,Creole,30.0,Pre-permit (Operational) / Compliance Inspection,3051320056.0,BK95
50051998,HUA XIA RESTAURANT,2129651926,Chinese,22.0,Cycle Inspection / Re-inspection,1002810040.0,MN27
50085500,NEW YUMMY BAKERY,9175677322,Chinese,18.0,Pre-permit (Operational) / Re-inspection,3007940042.0,BK34
41164678,NIOS RESTAURANT,2124852400,American,26.0,Cycle Inspection / Re-inspection,1009980047.0,MN17
50078351,PAPILLES,9176316347,French,7.0,Pre-permit (Operational) / Initial Inspection,1004350039.0,MN22
50002009,Cascalote Latin Bistro,6463516574,Mexican,7.0,Cycle Inspection / Initial Inspection,1016810003.0,MN34
41663033,EL ENCANTO CENTRO-AMERICANO RESTAURANT,7182629799,Spanish,10.0,Cycle Inspection / Re-inspection,4099970005.0,QN61
50065848,THE PATIO RESTAURANT,7184924001,Peruvian,16.0,Cycle Inspection / Re-inspection,3057920006.0,BK32
41391596,TROPICAL RESTAURANT,7182056030,Latin American,11.0,Cycle Inspection / Initial Inspection,4012990030.0,QN63
50048686,CROWN FRIED CHICKEN,9172946335,Chicken,23.0,Cycle Inspection / Initial Inspection,1020960034.0,MN04
41484282,THE PURPLE ROSE BAR,7186806030,Bottled Beverages,0.0,Cycle Inspection / Initial Inspection,3059120002.0,BK30
50088054,BUBBLEOLOGY,6469984114,Coffee/Tea,50.0,Pre-permit (Operational) / Initial Inspection,,
50013417,BREAD BROTHERS BAGEL CAFE,7185763837,Bagels/Pretzels,13.0,Cycle Inspection / Re-inspection,3025590005.0,BK76
50062367,NEW HAPPY JOY CHINESE KITCHEN,2123075215,Chinese,18.0,Cycle Inspection / Re-inspection,1010610063.0,MN15
40378212,CUCHIFRITO,2128764846,Mexican,-1.0,Cycle Inspection / Initial Inspection,1016430044.0,MN34
40849504,BOULEVARD TAVERN,7182270892,American,20.0,Cycle Inspection / Initial Inspection,5052910035.0,SI54
50065286,NANA'S BISTRO & CATERING,7187495382,Caribbean,11.0,Cycle Inspection / Initial Inspection,4108340033.0,QN07
41626630,DL,2122280909,American,10.0,Cycle Inspection / Initial Inspection,1004090017.0,MN27
50017455,NEST RESTAURANT & BAR,7188474035,Caribbean,61.0,Cycle Inspection / Initial Inspection,4094680022.0,QN54
41680256,POPEYES,3479555356,Chicken,11.0,Cycle Inspection / Initial Inspection,3051020060.0,BK42
40991382,"COZY CORNER, CHICKEN LOVER",2123086052,Chicken,27.0,Cycle Inspection / Re-inspection,1014160021.0,MN31
50062450,CAFE 21 (entrance is between 60TH & 61st Street on Hudson),9178734325,American,,Smoke-Free Air Act / Initial Inspection,1011717510.0,MN14
50053206,PESCADA NEW YORK,7187662759,Jewish/Kosher,13.0,Cycle Inspection / Initial Inspection,3067390075.0,BK43
50063143,PRINCESA BAKERY & RESTAURANT,7187823822,Spanish,18.0,Cycle Inspection / Initial Inspection,3030970108.0,BK90
50064386,GREGORYS COFFEE,6468959136,Coffee/Tea,13.0,Cycle Inspection / Initial Inspection,1008140015.0,MN17
50033981,NEW HONG KONG RESTAURANT,7187719876,Chinese,9.0,Cycle Inspection / Reopening Inspection,3013840003.0,BK61
50036649,LOS CHILES BAR & RESTAURANT,7186140690,Mexican,13.0,Cycle Inspection / Re-inspection,4017370032.0,QN26
50018154,12 CORNERS COFFEE,2126258888,Coffee/Tea,10.0,Cycle Inspection / Initial Inspection,1002370029.0,MN24
50000214,DOLLY'S ITALIAN ICES,3475821075,Frozen Desserts,11.0,Cycle Inspection / Initial Inspection,3083800006.0,BK58
40831779,KOYZINA KAFE,2123449898,American,33.0,Cycle Inspection / Initial Inspection,1000410024.0,MN25
50094090,SUN N GRILL,347_879_65,Chinese,,Trans Fat / Initial Inspection,2033090054.0,BX05
50078448,GRAND ASTORIA FAMILY PIZZA,9178212766,Pizza,33.0,Pre-permit (Operational) / Initial Inspection,4008920089.0,QN72
50053297,MOKJA,6467070991,Korean,12.0,Pre-permit (Operational) / Re-inspection,1015490029.0,MN32
50010859,RETRO GRILL,7185131919,Jewish/Kosher,30.0,Cycle Inspection / Initial Inspection,3071590143.0,BK25
41672217,GREEN HOUSE RESTAURANT & PARTY HALL,7188534030,Bangladeshi,10.0,Cycle Inspection / Re-inspection,3053520088.0,BK41
30112340,WENDY'S,7182875005,Hamburgers,13.0,Cycle Inspection / Re-inspection,3011970017.0,BK60
41561140,COTTA,2128738500,Italian,10.0,Cycle Inspection / Initial Inspection,1011987502.0,MN12
50097578,TASTE OF HONG KONG,9292827609,Chinese,51.0,Pre-permit (Operational) / Initial Inspection,4049780004.0,QN22
41568417,ROMANOS FAMOUS PIZZA,7186265292,Greek,7.0,Cycle Inspection / Re-inspection,4006140001.0,QN70
50064929,BEETS AND CARROTS,7183335011,American,8.0,Pre-permit (Operational) / Initial Inspection,3061340007.0,BK31
50078162,303 GOLDEN STAR KITCHEN,7183638886,Chinese,5.0,Pre-permit (Operational) / Re-inspection,3014020009.0,BK61
50069376,QINGDAO,9292582233,Chinese,24.0,Cycle Inspection / Re-inspection,4050370061.0,QN22
50070412,CROWN FRIED CHICKEN,3475244071,Chicken,9.0,Cycle Inspection / Initial Inspection,2039320174.0,BX46
40393558,FITZGERALD'S PUB,2126796931,American,21.0,Cycle Inspection / Initial Inspection,1008800050.0,MN21
50087653,CHUENG HING KITCHEN,7186901088,Chinese,13.0,Pre-permit (Operational) / Re-inspection,4109390003.0,QN07
40370436,ROSSINI'S,2126830135,Italian,13.0,Cycle Inspection / Re-inspection,1008930082.0,MN20
50037684,ROUND K,9174751423,Coffee/Tea,7.0,Cycle Inspection / Initial Inspection,1004140021.0,MN27
40386976,LUPE'S EAST L.A. KITCHEN,2129661326,Mexican,31.0,Cycle Inspection / Initial Inspection,1004760015.0,MN24
50012068,GREGORY'S COFFEE,9174751677,Coffee/Tea,16.0,Cycle Inspection / Compliance Inspection,1008620029.0,MN17
40565141,CARAVAN CHICKEN,7185453980,Chicken,42.0,Cycle Inspection / Initial Inspection,4006480008.0,QN70
41569069,CHINESE FRIED CHICKEN,7188422854,Chinese,7.0,Cycle Inspection / Re-inspection,2.0,
41575897,SAN CAFFE,3474309748,Bakery Products/Desserts,11.0,Cycle Inspection / Re-inspection,4027040075.0,QN30
41702179,EL NUEVO BARZOLA RESTAURANT,7184843332,Spanish,17.0,Cycle Inspection / Initial Inspection,3041670007.0,BK83
41106233,ROSA MEXICANO,2125333350,Mexican,10.0,Cycle Inspection / Initial Inspection,1008470062.0,MN13
50073715,LIKE CAFE,7189752188,Chinese,122.0,Pre-permit (Operational) / Initial Inspection,3055330008.0,BK28
50071756,DIVINA Pharmacy JUICE BAR,7184570193,"Juice, Smoothies, Fruit Salads",23.0,Cycle Inspection / Initial Inspection,4014150043.0,QN28
50043863,1080 BREW,3474849220,Coffee/Tea,55.0,Cycle Inspection / Initial Inspection,4035410023.0,QN20
50094131,ESSEX RESTAURANT,2125339616,American,31.0,Pre-permit (Operational) / Initial Inspection,1003540036.0,MN27
40393561,FAROS RESTAURANT,7184365449,American,12.0,Cycle Inspection / Initial Inspection,3053320064.0,BK41
40720280,THE HISTORIC OLD BERMUDA INN,7189487600,American,40.0,Cycle Inspection / Re-inspection,5070720001.0,SI32
50043640,JEF CHINESE,2122230888,Chinese,21.0,Cycle Inspection / Initial Inspection,1013227501.0,MN19
50043740,SEA THAI,7183848850,Thai,12.0,Cycle Inspection / Initial Inspection,3023340023.0,BK73
50065601,BURGER & LOBSTER,9175659044,Seafood,9.0,Cycle Inspection / Initial Inspection,1009950033.0,MN17
50065563,BERIKONI,6465730689,Middle Eastern,13.0,Cycle Inspection / Re-inspection,3086690055.0,BK19
40400810,THE SCRATCHER CAFE,2124770030,Irish,5.0,Cycle Inspection / Initial Inspection,1004610052.0,MN22
41593541,HARLEM TAVERN,2128664500,American,11.0,Cycle Inspection / Re-inspection,1019430029.0,MN11
40692073,MEZCAL'S RESTAURANT,7182372230,Mexican,8.0,Cycle Inspection / Re-inspection,3003790036.0,BK33
50061117,CAFE BILBOQUET,2127513036,French,76.0,Pre-permit (Operational) / Initial Inspection,1013740046.0,MN40
50048053,HUSKY-P MEALS DIRECT,7185251161,Caribbean,19.0,Cycle Inspection / Initial Inspection,4130220115.0,QN02
41651295,"GREY LADY, RISE COFFEE",6465805239,American,22.0,Cycle Inspection / Initial Inspection,1004140050.0,MN27
50062479,DENG JI ll,9174751082,Chinese,58.0,Cycle Inspection / Initial Inspection,1002810030.0,MN27
41630803,VANESSA'S DUMPLING HOUSE,7182188809,Chinese,9.0,Cycle Inspection / Re-inspection,3024057503.0,BK73
50010830,ISTANBUL KEBAB HOUSE,2125826262,Turkish,13.0,Cycle Inspection / Re-inspection,1010390063.0,MN15
50076650,KX BURGER BAR,7186061728,American,10.0,Cycle Inspection / Initial Inspection,4008440033.0,QN72
41645481,2 PALMITAS MEXICAN DELI,7188491108,Mexican,,Administrative Miscellaneous / Initial Inspection,4092050041.0,QN54
40668598,EMERALD PUB,7183575572,American,10.0,Cycle Inspection / Initial Inspection,4070670011.0,QN48
41231024,GREAT WALL CHINESE CUISINE,7188539605,Chinese,13.0,Cycle Inspection / Initial Inspection,3007860044.0,BK34
50056724,KORNER CHICKEN-N-PIZZA,7186580008,Chicken,,Administrative Miscellaneous / Initial Inspection,4098020012.0,QN61
41489751,HUDSON CLEARWATER,2129893255,French,18.0,Cycle Inspection / Initial Inspection,1006030072.0,MN23
50045201,CHECKERS,7187122420,Hamburgers,5.0,Cycle Inspection / Re-inspection,4124800032.0,QN08
