Academic Year,Level,TAP Level of Study,TAP Sector Group,Recipient Age Group,TAP Financial Status,TAP Recipient Dollars
2016,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,135041.17
2013,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,319.5
2009,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,500.0
2010,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,413.0
2004,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,73001.63
2002,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Dependent,1787.5
2014,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,1289236.95
2012,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,1874623.42
2017,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,1852.0
2004,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,33931.25
2019,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,50356.15
2006,G,Grad,1-CUNY SR,age 22 - 25,Financial_Independent,253.0
2006,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,21132.25
2012,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,13437.5
2006,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,968.67
2012,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,46875.0
2013,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,750.0
2010,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,12588.0
2014,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,2920.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,4763.01
2008,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,167536.03
2002,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,4212.5
2011,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,17750.0
2016,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1076.0
2007,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,7505.5
2008,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,750.0
2011,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1925.0
2004,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,710.02
2014,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,9701.5
2001,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1598.68
2010,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,4398.0
2017,U,4 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,1253.5
2001,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,212.5
2002,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,7778.25
2004,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,23697.5
2006,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,4248.84
2012,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,1500.0
2013,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,68999.96
2019,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1139.84
2014,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,8458.0
2005,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,4130.88
2007,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,38905.0
2015,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,6000.0
2007,U,2 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,1121.0
2016,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,3000.02
2008,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,10321.01
2016,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1250.0
2014,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,8480.0
2001,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,24994.9
2003,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,33096.0
2016,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,3025.0
2008,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Dependent,2577.0
2003,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,6419.87
2002,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,29081.2
2003,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,3950.0
2009,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,152207.84
2012,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,1210.0
2005,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,34172.75
2002,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,17130.75
2018,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,2413.5
2011,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1956.0
2009,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,4000.84
2010,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,8527.0
2015,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,5942.5
2013,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1787.5
2014,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,125.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,20829.19
2016,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,750.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,70735.47
2004,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,6510.5
2003,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,39453.0
2002,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,4875.0
2017,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,15495.0
2000,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,425.0
2005,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1500.0
2001,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,41816.5
2012,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,147750.0
2003,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,2187.5
2015,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,3006951.09
2002,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,4000.0
2001,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,1415.5
2017,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,14126.0
2010,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,9010.0
2002,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,500.0
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,750.0
2011,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,980.0
2003,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,625.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,17883.83
2011,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,500.0
2002,U,2 yr Undergrad,7-BUS. NON-DEG,under age 22,Financial_Dependent,133.32
2008,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,250.0
2001,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,1871.66
2003,U,2 yr Undergrad,8-OTHER,age 36 - 50,Financial_Independent,5007.01
2017,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,382.5
2002,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,12500.0
2003,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,250.0
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,9541.0
2014,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,1375.0
2002,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,5750.0
2016,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,10122.5
2001,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,7500.0
2018,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,466.0
2013,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,500.0
2002,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,1500.0
2003,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,20877.33
2005,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,245387.5
2001,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,6444.0
2005,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,970.0
2015,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,2481.0
2018,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,64750.0
2009,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,29103.91
2013,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,186950.0
2009,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,1125.0
2017,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,3889.5
2007,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,15398.0
2010,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,625.5
2012,U,4 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,39188.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,531.25
2015,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,31881.41
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,162.5
2006,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,750.0
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,151366.84
2009,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,250.0
2009,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1369.5
2002,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,3575.0
2014,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,4290.0
2016,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,609560.01
2001,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,3140.0
2019,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1084206.77
2000,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,11614.0
2005,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,966.66
2010,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1131.0
2004,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,167431.41
2004,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,250.0
2013,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,5300.0
2014,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,183622.25
2002,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,2500.0
2013,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,2416.67
2013,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1000.0
2017,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,115833.63
2016,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,6458.67
2013,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,102623.43
2009,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,6750.0
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,23820.0
2003,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,292.5
2010,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,65139.32
2019,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,256.79
2013,U,4 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,30299.0
2016,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,642.66
2008,G,Grad,1-CUNY SR,age 22 - 25,Financial_Dependent,562.5
2016,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,114868.25
2000,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,7983.5
2004,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,4075.0
2000,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,27076.64
2001,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,2031.0
2011,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,8774.0
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,1247.17
2003,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,4581.0
2008,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,1750.0
2005,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,250.0
2004,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,356.5
2010,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,71343.5
2019,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,1918568.55
2019,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,4621.81
2003,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Independent,10641.0
2001,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,275.0
2001,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,31312.5
2001,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,1912.51
2003,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,153750.0
2005,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,33011.25
2009,G,Grad,5-INDEPENDENT,age 36 - 50,Financial_Independent,494.5
2000,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,14237.5
2015,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,230.67
2004,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,2111.0
2019,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,27415.86
2017,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,1874.5
2010,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,625.5
2013,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,21750.0
2009,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,4900.0
2003,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,47885.0
2003,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,2450.0
2011,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Dependent,3699.0
2010,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,200.5
