animal_id,animal_type,color_group,primary_color,breed_group,primary_breed,status_date,location,animal_identity,tag_no,tag_type,tag_subtype
A571016,DOG,,,TOY,POMERANIAN,2015-09-11 00:00:00,LOCKBOX,485959.0,L16-030564,LIC ALTERED,HLP SCAN
A630816,CAT,OO,UNKNOWN,SHORTHAIR,AMER SH,2017-11-24 00:00:00,WEB,545449.0,,,
A602490,CAT,B,GRAY,LONGHAIR,DOMESTIC MH,2016-10-18 00:00:00,SHELTER,517391.0,L16-006105,LIC UNALTERED,COUNTER
A629065,DOG,B,BLUE MERLE,COLLIE,AUST CATTLE DOG,2017-10-28 00:00:00,LOCKBOX,543704.0,L17-VOID022390,LIC UNALTERED,HLP WEB
A600981,DOG,BR,TAN,TOY,CHIHUAHUA LH,2016-09-23 00:00:00,LOCKBOX,515890.0,L17-020857,LIC ALTERED,HLP WEB
A608468,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2017-01-21 00:00:00,SHELTER,523303.0,,,
A594343,DOG,BR,BROWN,SETTER/RETRIEVE,LABRADOR RETR,2016-07-11 00:00:00,LOCKBOX,509267.0,L17-043746,LIC ALTERED,HLP SCAN
A563829,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2015-06-22 00:00:00,LOCKBOX,478755.0,L15-012044,LIC ALTERED,HLP SCAN
A605203,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-11-22 00:00:00,SHELTER,520054.0,L16-021556,LIC ALTERED,VET
A617822,DOG,OO,WHITE,POODLE,BICHON FRISE,2017-05-24 00:00:00,SHELTER,532581.0,L17-014094,LIC ALTERED,VET
A562708,DOG,BR,RED,SHEPHERD,WELSH CORGI PEM,2015-06-09 00:00:00,LOCKBOX,477633.0,L17-018338,LIC UNALTERED,HLP WEB
A583097,DOG,OO,BLACK,SHEPHERD,GERM SHEPHERD,2016-02-10 00:00:00,SHELTER,498054.0,L15-039865,LIC ALTERED,VET
A582185,DOG,B,BLACK,SPITZ,CHOW CHOW,2016-01-31 00:00:00,WEB,497142.0,,,
A609388,DOG,OO,BROWN,SHEPHERD,GERM SHEPHERD,2017-02-01 00:00:00,SHELTER,524222.0,RAB9930125,RABIES CERT,VET
A537237,DOG,OO,BROWN,MASTIFF,ST BERNARD RGH,2014-09-15 00:00:00,SHELTER,452101.0,L14-018982,LIC ALTERED,VET
A584358,CAT,W,RED,SHORTHAIR,DOMESTIC SH,2016-03-02 00:00:00,SHELTER,499317.0,,,
A580662,CAT,B,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2016-01-12 00:00:00,LOCKBOX,495616.0,L16-031701,LIC ALTERED,HLP SCAN
A575031,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-10-24 00:00:00,SHELTER,489978.0,985112006049919,MICROCHIP,HOME AGAIN
A574022,DOG,OO,BLACK,TOY,CHIHUAHUA SH,2015-10-15 00:00:00,SHELTER,488966.0,L16-015421,LIC ALTERED,VET
A579450,CAT,B,BLACK,LONGHAIR,DOMESTIC LH,2015-12-20 00:00:00,LOCKBOX,494402.0,L15-042729,LIC ALTERED,HLP SCAN
A625654,CAT,OO,ORG TABBY,SHORTHAIR,DOMESTIC SH,2017-09-21 00:00:00,SHELTER,540389.0,985113001191299,MICROCHIP ADO,HOME AGAIN
A593535,DOG,B,BLACK,TOY,PUG,2016-07-02 00:00:00,SHELTER,508460.0,R16-3480,RAB VAC CERT.,RESQ
A577783,CAT,OO,UNKNOWN,SHORTHAIR,DOMESTIC SH,2015-12-07 00:00:00,WEB,492735.0,,,
A563822,DOG,B,BLACK,TOY,POMERANIAN,2015-06-22 00:00:00,LOCKBOX,478748.0,L16-002081,LIC ALTERED,HLP SCAN
A604230,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2016-11-10 00:00:00,SHELTER,519090.0,RAB9126458,RABIES CERT,VET
A311856,DOG,BR,BROWN,TOY,DACHSHUND,2017-01-20 00:00:00,LOCKBOX,158758.0,D11-012711,LIC ALTERED,VET
A618557,DOG,BR,FAWN,MASTIFF,BOXER,2017-06-01 00:00:00,LOCKBOX,533319.0,U17-009265,RABIES CERT,HLP SCAN
A566605,DOG,OO,UNKNOWN,COLLIE,BORDER COLLIE,2015-07-27 00:00:00,WEB,481540.0,,,
A607874,DOG,BR,GOLD,COLLIE,SHETLD SHEEPDOG,2017-01-11 00:00:00,SHELTER,522705.0,,,
A580334,DOG,OO,CREAM,TOY,HAVANESE,2016-01-06 00:00:00,SHELTER,495286.0,L15-053825,LIC ALTERED,VET
A583273,DOG,B,BLUE,MASTIFF,PIT BULL,2016-02-15 00:00:00,SHELTER,498237.0,,,
A595939,DOG,W,WHITE,TOY,CHIHUAHUA SH,2016-08-01 00:00:00,LOCKBOX,510855.0,L17-001570,LIC ALTERED,HLP SCAN
A618226,CAT,BR,BROWN,SHORTHAIR,DOMESTIC SH,2017-07-07 00:00:00,SHELTER,532986.0,,,
A594154,DOG,B,TRICOLOR,COLLIE,AUST SHEPHERD,2016-07-10 00:00:00,SHELTER,509078.0,L16-027572,LIC UNALTERED,COUNTER
A603444,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-11-02 00:00:00,SHELTER,518349.0,L16-009267,LIC ALTERED,VET
A584241,DOG,B,BLACK,SPITZ,KEESHOND,2016-03-01 00:00:00,SHELTER,499200.0,L16-041732,LIC 3Y,HLP WEB
A617745,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2017-05-31 00:00:00,SHELTER,532503.0,,,
A572783,DOG,OO,ORANGE,SPANIEL,BRITTANY,2015-09-30 00:00:00,SHELTER,487724.0,0A11587046,MICROCHIP,PET WATCH
A606267,DOG,W,WHITE,POINTER,DALMATIAN,2016-12-10 00:00:00,LOCKBOX,521118.0,985120031558318,MICROCHIP,HLP WEB
A625243,DOG,W,WHITE,MASTIFF,PIT BULL,2017-09-14 00:00:00,SHELTER,539978.0,L17-046997,LIC ALTERED,COUNTER
A568187,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-08-08 00:00:00,SHELTER,483128.0,L15-054926,LIC UNALTERED,COUNTER
A368234,DOG,W,WHITE,TOY,MALTESE,2008-12-01 00:00:00,SHELTER,280685.0,D11-029923,LIC ALTERED,VET
A560028,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2015-05-06 00:00:00,LOCKBOX,474941.0,L15-032592,LIC ALTERED,HLP IMPORT
A560914,DOG,W,WHITE,MASTIFF,PIT BULL,2015-05-20 00:00:00,SHELTER,475834.0,,,
A601443,DOG,OO,TAN,SHEPHERD,GERM SHEPHERD,2016-09-29 00:00:00,SHELTER,516354.0,L16-023416,LIC ALTERED,MAIL
A570981,CAT,OO,LYNX PT,SHORTHAIR,DOMESTIC SH,2015-09-12 00:00:00,SHELTER,485924.0,985112006515696,MICROCHIP ADO,HOME AGAIN
A563250,DOG,W,WHITE,POODLE,BICHON FRISE,2015-06-16 00:00:00,SHELTER,478176.0,L15-061521,LIC ALTERED,COUNTER
A452546,DOG,OO,BLACK,TOY,CHIHUAHUA SH,2012-02-10 00:00:00,SHELTER,366635.0,D11-039753,LIC ALTERED,VET
A561708,DOG,BR,BROWN,POODLE,POODLE MIN,2015-05-28 00:00:00,LOCKBOX,476632.0,L15-003479,LIC 3Y,HLP WEB
A584673,DOG,,,,MIX,2016-03-08 00:00:00,LOCKBOX,499629.0,L16-025005,LIC ALTERED,HLP SCAN
A474223,DOG,OO,RED,TOY,POMERANIAN,2012-08-20 00:00:00,SHELTER,388575.0,D14-027024,LIC UNALTERED,MAIL
A551576,DOG,OO,TAN,MASTIFF,ANATOL SHEPHERD,2015-01-28 00:00:00,SHELTER,466478.0,985112005998917,MICROCHIP ADO,HOME AGAIN
A606297,DOG,B,BLACK,MASTIFF,ROTTWEILER,2017-01-03 00:00:00,SHELTER,521150.0,,,
A570801,DOG,OO,UNKNOWN,MASTIFF,BOXER,2015-09-10 00:00:00,WEB,485744.0,,,
A562910,DOG,OO,RED,COLLIE,BORDER COLLIE,2015-06-11 00:00:00,SHELTER,477835.0,L17-049663,LIC ALTERED,MAIL
A161176,DOG,B,BLACK,TOY,YORKSHIRE TERR,2016-05-10 00:00:00,SHELTER,170144.0,3Y16-04625,LIC 3YSR,MAIL
A419318,DOG,W,WHITE,TERRIER,WEST HIGHLAND,2010-08-19 00:00:00,LOCKBOX,332680.0,3Y14-08838,LIC 3Y,VET
A583851,DOG,BR,RED,SETTER/RETRIEVE,GOLDEN RETR,2016-02-24 00:00:00,LOCKBOX,498816.0,L16-036613,LIC ALTERED,HLP WEB
A572810,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2015-09-30 00:00:00,SHELTER,487751.0,,,
A292058,DOG,BR,BR BRINDLE,MASTIFF,BOXER,2006-11-20 00:00:00,SHELTER,251959.0,3Y13-003246,LIC 3Y,
A552170,DOG,W,WHITE,MASTIFF,PIT BULL,2015-02-03 00:00:00,SHELTER,467078.0,,,
A223971,CAT,OO,GRAY,SHORTHAIR,DOMESTIC SH,2005-03-13 00:00:00,LICENSE,83015.0,L14-009079,LIC ALTERED,HLP SCAN
A588149,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2016-04-22 00:00:00,LOCKBOX,503099.0,L16-056335,LIC ALTERED,HLP SCAN
A577963,CAT,OO,BRN TABBY,SHORTHAIR,DOMESTIC SH,2015-12-08 00:00:00,SHELTER,492915.0,L15-039199,LIC SR,VET
A628995,DOG,OO,TAN,SHEPHERD,GERM SHEPHERD,2017-10-25 00:00:00,SHELTER,543634.0,R17-0319,RABIES CERT,RESQ
A455416,DOG,B,BROWN,SETTER/RETRIEVE,LABRADOR RETR,2012-03-12 00:00:00,SHELTER,369524.0,L14-040568,LIC ALTERED,HLP SCAN
A609626,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2017-02-06 00:00:00,SHELTER,524461.0,L17-025730,LIC ALTERED,ADOPT
A552446,DOG,BR,CHOCOLATE,SETTER/RETRIEVE,LABRADOR RETR,2015-02-04 00:00:00,LOCKBOX,467355.0,RAB9353745,RABIES CERT,VET
A583790,DOG,B,TRICOLOR,SHEPHERD,GERM SHEPHERD,2016-02-22 00:00:00,SHELTER,498755.0,L16-019633,LIC ALTERED,HLP SCAN
A603118,DOG,OO,BROWN,SHEPHERD,GERM SHEPHERD,2016-10-28 00:00:00,SHELTER,518021.0,985113000422336,MICROCHIP,HOME AGAIN
A606363,DOG,BR,BR BRINDLE,MIX,MIX,2016-12-12 00:00:00,LOCKBOX,521216.0,U16-008745,RABIES CERT,HLP SCAN
A601850,DOG,OO,BLACK,MASTIFF,ROTTWEILER,2016-10-07 00:00:00,SHELTER,516762.0,L16-027793,LIC UNALTERED,COUNTER
A141991,DOG,BR,GOLD,TOY,POMERANIAN,2015-12-30 00:00:00,SHELTER,79453.0,D11-004130,LIC ALTERED,
A065082,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2005-03-13 00:00:00,SHELTER,140765.0,C11-073904,LIC SR,
A477260,DOG,OO,TAN,TERRIER,SCHNAUZER STAND,2012-09-28 00:00:00,SHELTER,391644.0,L15-060219,LIC SR,MAIL
A556149,CAT,BR,ORANGE,LONGHAIR,PERSIAN,2015-03-24 00:00:00,LOCKBOX,471063.0,U15-001581,RABIES CERT,HLP SCAN
A579740,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-12-29 00:00:00,WEB,494692.0,,,
A594799,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-07-14 00:00:00,SHELTER,509691.0,L16-050685,LIC ALTERED,ADOPT
A593491,DOG,OO,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2016-07-01 00:00:00,SHELTER,508414.0,L17-044773,LIC ALTERED,COUNTER
A532606,CAT,OO,BLACK,LONGHAIR,DOMESTIC MH,2014-07-26 00:00:00,SHELTER,447439.0,L15-010189,LIC SR,VET
A629299,CAT,OO,CREAM,SHORTHAIR,DOMESTIC SH,2017-11-01 00:00:00,LICENSE,543938.0,L17-048416,LIC ALTERED,VET
A601819,DOG,OO,CREAM,SETTER/RETRIEVE,GOLDEN RETR,2016-10-06 00:00:00,LOCKBOX,516730.0,L16-032025,LIC SR,HLP SCAN
A599713,DOG,OO,BLACK,TOY,CHIHUAHUA SH,2016-09-08 00:00:00,SHELTER,514616.0,RAB8724544,RABIES CERT,VET
A491417,DOG,B,BLACK,TOY,CHIHUAHUA SH,2013-05-11 00:00:00,SHELTER,406025.0,D14-041857,LIC ALTERED,COUNTER
A580187,DOG,B,BLACK,COLLIE,BORDER COLLIE,2016-01-05 00:00:00,LOCKBOX,495139.0,L16-035115,LIC 3YSR,HLP WEB
A571279,DOG,OO,FAWN,MASTIFF,PIT BULL,2015-09-15 00:00:00,SHELTER,486222.0,,,
A582158,CAT,,,SHORTHAIR,DOMESTIC SH,2016-01-29 00:00:00,LOCKBOX,497115.0,L15-052541,LIC SR,HLP SCAN
A565402,DOG,B,BLACK,MASTIFF,PIT BULL,2015-08-25 00:00:00,SHELTER,480333.0,,,
A555193,DOG,BR,BROWN,SPITZ,AKITA,2015-03-06 00:00:00,LOCKBOX,470111.0,U15-001284,RABIES CERT,HLP IMPORT
A591741,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-06-08 00:00:00,SHELTER,506658.0,985112007607475,MICROCHIP ADO,HOME AGAIN
A514226,DOG,OO,TAN,SETTER/RETRIEVE,GOLDEN RETR,2014-01-03 00:00:00,SHELTER,428986.0,D14-015664,LIC ALTERED,VET
A296910,DOG,B,BL BRINDLE,MASTIFF,BOXER,2007-01-30 00:00:00,SHELTER,123704.0,L14-031802,LIC ALTERED,HLP WEB
A630466,CAT,W,WHITE,SHORTHAIR,DOMESTIC SH,2017-11-16 00:00:00,LICENSE,545099.0,L17-083301,LIC MULTIPLE,COUNTER
A549830,DOG,W,WHITE,SETTER/RETRIEVE,GREAT PYRENEESE,2015-01-08 00:00:00,LOCKBOX,464724.0,L16-022168,LIC ALTERED,MAIL
A612206,DOG,,TAN+BLACK,COLLIE,QUEENSLAND HEEL,2017-03-07 00:00:00,LOCKBOX,526989.0,L17-031534,LIC ALTERED,HLP SCAN
A562911,DOG,OO,BROWN,SPANIEL,ENG SPRNGR SPAN,2015-06-11 00:00:00,SHELTER,477836.0,L15-030740,LIC 3Y,VET
A187980,CAT,,CALICO,SHORTHAIR,DOMESTIC SH,2005-03-13 00:00:00,LOCKBOX,70631.0,L17-002782,LIC ALTERED,HLP SCAN
A567564,DOG,BR,BROWN,MIX,MIX,2015-08-03 00:00:00,LOCKBOX,482503.0,L15-011222,LIC ALTERED,HLP SCAN
A596869,CAT,OO,TORTIE,SHORTHAIR,DOMESTIC SH,2016-08-11 00:00:00,SHELTER,511794.0,L16-048393,LIC ALTERED,VET
A564139,DOG,BR,RED,HOUND,BASSET HOUND,2016-09-15 00:00:00,LOCKBOX,479065.0,L15-009517,LIC ALTERED,MAIL
A613067,DOG,OO,TAN,TOY,POMERANIAN,2017-03-20 00:00:00,SHELTER,527833.0,U17-000166,MICROCHIP,AVID
A612906,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2017-03-16 00:00:00,SHELTER,527672.0,,,
A585376,DOG,BR,BR BRINDLE,MASTIFF,BOXER,2016-03-16 00:00:00,LOCKBOX,500333.0,U16-007052,RABIES CERT,HLP SCAN
A623650,DOG,BR,BR BRINDLE,MASTIFF,PIT BULL,2017-08-17 00:00:00,LOCKBOX,538380.0,L17-013878,LIC UNALTERED,VET
A597184,DOG,BR,RED,MASTIFF,BOXER,2016-08-12 00:00:00,LOCKBOX,512100.0,L17-002781,LIC ALTERED,HLP SCAN
A558381,DOG,BR,YELLOW,SETTER/RETRIEVE,LABRADOR RETR,2015-04-24 00:00:00,LOCKBOX,473299.0,L17-016021,LIC ALTERED,HLP WEB
A607274,DOG,BR,TRICOLOR,HOUND,BEAGLE,2016-12-28 00:00:00,SHELTER,522105.0,,,
A593560,DOG,BR,TAN,MASTIFF,PIT BULL,2016-07-20 00:00:00,SHELTER,508485.0,,,
A373492,DOG,BR,RED,SPITZ,CHOW CHOW,2009-02-04 00:00:00,SHELTER,286035.0,L16-014441,LIC ALTERED,COUNTER
A621003,DOG,OO,UNKNOWN,TERRIER,MIN PINSCHER,2017-07-01 00:00:00,WEB,535725.0,,,
A568522,DOG,BR,APRICOT,SETTER/RETRIEVE,GOLDEN RETR,2015-08-13 00:00:00,LOCKBOX,483463.0,985112005366302,MICROCHIP,HLP WEB
A311856,DOG,BR,BROWN,TOY,DACHSHUND,2017-01-20 00:00:00,LOCKBOX,158758.0,D13-039112,LIC ALTERED,VET
A567738,CAT,B,BRN TABBY,LONGHAIR,DOMESTIC MH,2015-08-17 00:00:00,SHELTER,482677.0,,,
A602467,DOG,OO,BLACK,HOUND,BLACK MOUTH CUR,2016-10-18 00:00:00,SHELTER,517368.0,982000405758518,MICROCHIP,PET WATCH
A570658,DOG,BR,BROWN,HOUND,BEAGLE,2015-09-08 00:00:00,LOCKBOX,485601.0,985112005404807,MICROCHIP,HLP IMPORT
A598297,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2016-08-29 00:00:00,LOCKBOX,513220.0,U16-008463,RABIES CERT,HLP SCAN
A550668,DOG,B,BL BRINDLE,TOY,DACHSHUND,2015-01-17 00:00:00,SHELTER,465563.0,L15-056402,LIC ALTERED,ADOPT
A554713,DOG,OO,UNKNOWN,HOUND,BEAGLE,2015-03-10 00:00:00,WEB,469630.0,,,
A580238,DOG,OO,BLACK,TOY,DACHSHUND,2016-01-05 00:00:00,SHELTER,495190.0,L16-043733,LIC ALTERED,HLP WEB
A628529,CAT,BR,TORTIE,SHORTHAIR,DOMESTIC SH,2017-10-18 00:00:00,LOCKBOX,543170.0,L17-038987,LIC SR,HLP SCAN
A462678,DOG,OO,BLACK,TOY,YORKSHIRE TERR,2012-04-25 00:00:00,SHELTER,376906.0,D13-009125,LIC SR,VET
A589069,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2016-05-05 00:00:00,SHELTER,503987.0,L16-008153,LIC ALTERED,ADOPT
A558826,CAT,BR,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2015-04-30 00:00:00,SHELTER,473744.0,L15-023683,LIC ALTERED,ADOPT
A586798,DOG,BR,CREAM,TOY,CHIHUAHUA SH,2016-04-08 00:00:00,SHELTER,501752.0,985112007086820,MICROCHIP ADO,HOME AGAIN
A552450,DOG,BR,APRICOT,POODLE,POODLE MIN,2015-02-04 00:00:00,LOCKBOX,467359.0,U15-000768,RABIES CERT,HLP IMPORT
A620021,DOG,OO,TRICOLOR,COLLIE,BORDER COLLIE,2017-06-15 00:00:00,LICENSE,534750.0,RAB596780,RABIES CERT,VET
A622099,DOG,BR,BROWN,MASTIFF,PIT BULL,2017-07-19 00:00:00,LICENSE,536823.0,L17-019776,LIC ALTERED,COUNTER
A579884,CAT,OO,ORANGE,SHORTHAIR,DOMESTIC SH,2015-12-31 00:00:00,SHELTER,494836.0,982000365453340,MICROCHIP,HLP WEB
A554991,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2015-03-15 00:00:00,SHELTER,469909.0,,,
A628753,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2017-10-23 00:00:00,LICENSE,543392.0,L17-027124,LIC ALTERED,VET
A617267,DOG,W,TAN,POINTER,GERM SH POINT,2017-05-15 00:00:00,SHELTER,532024.0,,,
A584223,DOG,BR,BUFF,SPANIEL,COCKER SPAN,2016-03-01 00:00:00,LOCKBOX,499182.0,L16-036790,LIC ALTERED,HLP WEB
A596398,DOG,W,WHITE,MASTIFF,PIT BULL,2016-08-05 00:00:00,SHELTER,511318.0,,,
A457396,DOG,OO,TRICOLOR,TOY,PEKINGESE,2012-03-26 00:00:00,SHELTER,371529.0,D14-000483,LIC SR,VET
A559266,DOG,BR,TAN,TOY,PUG,2015-05-05 00:00:00,LOCKBOX,474184.0,985112003685959,MICROCHIP,HLP WEB
A612251,DOG,BR,GOLD,TERRIER,AIREDALE TERR,2017-03-07 00:00:00,LICENSE,527029.0,L17-023234,LIC 3Y,HLP WEB
A570361,DOG,OO,WHITE,SETTER/RETRIEVE,ENG SETTER,2015-09-08 00:00:00,SHELTER,485305.0,L15-016991,LIC 3Y,VET
A113377,DOG,B,BROWN,SPITZ,CHOW CHOW,2005-03-13 00:00:00,SHELTER,67778.0,D01-027774,LIC UNALTERED,
A522403,DOG,BR,BR BRINDLE,SIGHTHOUND,ITAL GREYHOUND,2014-04-01 00:00:00,SHELTER,437194.0,L14-003001,LIC ALTERED,COUNTER
A594401,DOG,BR,YELLOW,SETTER/RETRIEVE,LABRADOR RETR,2016-07-11 00:00:00,LOCKBOX,509321.0,L16-000887,LIC ALTERED,HLP SCAN
A585665,DOG,BR,CHOCOLATE,TOY,DACHSHUND,2016-03-21 00:00:00,LOCKBOX,500619.0,L17-016291,LIC ALTERED,HLP WEB
A632124,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2017-12-11 00:00:00,LICENSE,546748.0,L17-083430,LIC 3Y,VET
A578398,DOG,B,BLACK,POODLE,POODLE TOY,2015-12-10 00:00:00,SHELTER,493350.0,L17-001121,LIC SR,COUNTER
A575571,DOG,OO,UNKNOWN,SETTER/RETRIEVE,IRISH SETTER,2015-11-01 00:00:00,WEB,490518.0,,,
A585528,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-03-17 00:00:00,SHELTER,500473.0,L16-001067,LIC SR,MAIL
A598014,CAT,OO,TORTIE,SHORTHAIR,DOMESTIC SH,2016-08-24 00:00:00,SHELTER,512933.0,L16-006492,LIC ALTERED,ADOPT
A588865,DOG,OO,BLUE,MASTIFF,PIT BULL,2016-05-03 00:00:00,SHELTER,503784.0,L17-014113,LIC ALTERED,VET
A556982,DOG,B,BLACK,MASTIFF,PIT BULL,2015-04-11 00:00:00,SHELTER,471895.0,,,
A591415,DOG,W,WHITE,TOY,SHIH TZU,2016-06-01 00:00:00,LOCKBOX,506331.0,L16-005352,LIC ALTERED,HLP SCAN
A587040,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2016-04-14 00:00:00,SHELTER,501997.0,L16-048319,LIC ALTERED,VET
A578932,DOG,OO,RED,SHEPHERD,WELSH CORGI PEM,2015-12-16 00:00:00,SHELTER,493883.0,L15-054171,LIC ALTERED,VET
A579070,CAT,,,SHORTHAIR,DOMESTIC SH,2015-12-17 00:00:00,LOCKBOX,494021.0,L16-034069,LIC ALTERED,HLP SCAN
A582705,DOG,B,TRICOLOR,HOUND,BEAGLE,2016-02-04 00:00:00,LOCKBOX,497662.0,L17-015086,LIC ALTERED,HLP WEB
A619542,DOG,B,BLACK,MASTIFF,PIT BULL,2017-06-08 00:00:00,SHELTER,534267.0,RAB46916,RABIES CERT,VET
A573761,DOG,BR,TAN,MASTIFF,PIT BULL,2015-10-23 00:00:00,SHELTER,488704.0,,,
A567674,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2015-08-04 00:00:00,SHELTER,482613.0,L16-000445,LIC ALTERED,MAIL
A360584,DOG,BR,RED,SHEPHERD,GERM SHEPHERD,2008-08-26 00:00:00,SHELTER,272893.0,D09-032156,LIC ALTERED,
A572504,DOG,W,WHITE,TOY,SHIH TZU,2015-09-25 00:00:00,LOCKBOX,487445.0,L15-035936,LIC ALTERED,HLP SCAN
A586654,DOG,OO,RED,HOUND,BEAGLE,2016-04-06 00:00:00,SHELTER,501608.0,L16-048224,LIC ALTERED,VET
A531251,CAT,BR,ORANGE,SHORTHAIR,DOMESTIC SH,2014-07-07 00:00:00,LOCKBOX,446075.0,L14-053256,LIC ALTERED,HLP SCAN
A554243,DOG,W,WHITE,SETTER/RETRIEVE,GREAT PYRENEES,2015-02-26 00:00:00,LOCKBOX,469157.0,L17-032612,LIC ALTERED,HLP SCAN
A556715,CAT,OO,UNKNOWN,LONGHAIR,MAINE COON,2015-03-28 00:00:00,WEB,471628.0,,,
A553031,CAT,B,GRAY TABBY,LONGHAIR,DOMESTIC MH,2015-02-11 00:00:00,LOCKBOX,467945.0,U15-001014,RABIES CERT,HLP SCAN
