Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Procurement Card?,Registration Number,Time Period for Grant,Purpose of Grant
Yorkshire Dales National Park Authority,02/01/2019,RDC N051177005  10/2019,137.0,RICHMONDSHIRE DISTRICT COUNCIL,S3484,Toilets,Rates,,,,
Yorkshire Dales National Park Authority,02/01/2019,RDC N044090007  10/2019,284.28,RICHMONDSHIRE DISTRICT COUNCIL,S3484,Toilets,Rates,,,,
Yorkshire Dales National Park Authority,02/01/2019,CDC 50005325651 10/2019,128.0,CRAVEN DISTRICT COUNCIL,S3485,Car Parks,Rates,,,,
Yorkshire Dales National Park Authority,02/01/2019,CDC 50006368798 10/2019,158.0,CRAVEN DISTRICT COUNCIL,S3485,Car Parks,Rates,,,,
Yorkshire Dales National Park Authority,02/01/2019,CDC 50006368751  10/2019,465.0,CRAVEN DISTRICT COUNCIL,S3485,Car Parks,Rates,,,,
Yorkshire Dales National Park Authority,02/01/2019,CDC 50006368742 10/2019,534.28,CRAVEN DISTRICT COUNCIL,S3485,Car Parks,Rates,,,,
Yorkshire Dales National Park Authority,02/01/2019,CDC 50006368760 10/2019,603.0,CRAVEN DISTRICT COUNCIL,S3485,Car Parks,Rates,,,,
Yorkshire Dales National Park Authority,02/01/2019,CDC 50005331156  10/2019,618.0,CRAVEN DISTRICT COUNCIL,S3485,Car Parks,Rates,,,,
Yorkshire Dales National Park Authority,02/01/2019,CDC 50006368789 10/2019,1179.36,CRAVEN DISTRICT COUNCIL,S3485,Car Parks,Rates,,,,
Yorkshire Dales National Park Authority,02/01/2019,CDC 50005323051 10/2019,2160.0,CRAVEN DISTRICT COUNCIL,S3485,Car Parks,Rates,,,,
Yorkshire Dales National Park Authority,02/01/2019,CDC 50005318857 10/2019,427.0,CRAVEN DISTRICT COUNCIL,S3485,Grassington NPC,Rates,,,,
Yorkshire Dales National Park Authority,02/01/2019,CDC 50005333756  10/2019,1440.0,CRAVEN DISTRICT COUNCIL,S3485,Office Accomodation,Rates,,,,
Yorkshire Dales National Park Authority,02/01/2019,CDC 50006368742 10/2019,168.72,CRAVEN DISTRICT COUNCIL,S3485,Toilets,Rates,,,,
Yorkshire Dales National Park Authority,02/01/2019,CDC 500055322753 10/2019,254.0,CRAVEN DISTRICT COUNCIL,S3485,Toilets,Rates,,,,
Yorkshire Dales National Park Authority,02/01/2019,CDC 50006368789 10/2019,332.64,CRAVEN DISTRICT COUNCIL,S3485,Toilets,Rates,,,,
Yorkshire Dales National Park Authority,03/01/2019,PCARD-2019/10,0.73,AMAZON WEB SERVICES,,Web Based Services,IT- Hardware Purchases,,,,
Yorkshire Dales National Park Authority,03/01/2019,PCARD-2019/10,13.32,CCS ONLINE LTD,,IT Development,IT- Consumables,,,,
Yorkshire Dales National Park Authority,04/01/2019,PI136298,21.16,BRITISH TELECOM PLC - DD,S0023,IT Development,Telephone,,,,
Yorkshire Dales National Park Authority,04/01/2019,PCARD-2019/10,29.6,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Materials,,,,
Yorkshire Dales National Park Authority,04/01/2019,PI136266,96.28,EE LIMITED - DD,S3004,Support Services,Mobile Phones,,,,
Yorkshire Dales National Park Authority,04/01/2019,PI136092,4675.96,VENSON AUTOMOTIVE SOLUTIONS LTD - DD,S3089,Contracts - Access Rangers,Vehicle Leasing,,,,
Yorkshire Dales National Park Authority,04/01/2019,PI136304,422.92,PROSPUS GROUP LTD,S5243,Development Management,Consultancy,,,,
Yorkshire Dales National Park Authority,07/01/2019,PCARD-2019/10,190.0,OUTDOOR RECREATION NETWORK,,Recreational Activities,Conferences and Seminars,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136405,15143.0,PEAK DISTRICT NATIONAL PARK AUTHORITY,S0011,National Trails,Grants Paid,,,2018-19,Pennine Way Ranger
Yorkshire Dales National Park Authority,07/01/2019,PI136328,40.43,TREVOR ILES LTD,S0038,Toilets,Consumables,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136328,50.36,TREVOR ILES LTD,S0038,Toilets,Consumables,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136328,960.9,TREVOR ILES LTD,S0038,Toilets,Consumables,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136375,6.5,J T ATKINSON & SONS LTD,S0045,Pennine way,Materials,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136375,25.71,J T ATKINSON & SONS LTD,S0045,Pennine way,Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136375,8.06,J T ATKINSON & SONS LTD,S0045,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,07/01/2019,PCARD-2019/10,16.84,J T ATKINSON & SONS LTD,S0045,Western Dales (Cumbria),Materials,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136338,106.7,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136338,109.5,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136338,138.6,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136338,157.5,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136358,151.09,REDACTED PERSONAL DATA,S0088,Volunteers,Mileage Volunteers,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136296,950.0,WENSLEYDALE TREE & HORTICULTURAL SERVICES LTD,S0137,Trees & Woodlands,Contractors (Others),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136354,4.8,CANNON HYGIENE,S0259,Grassington NPC,Waste Collection,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136349,7.8,CANNON HYGIENE,S0259,Toilets,Waste Collection,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136352,14.43,CANNON HYGIENE,S0259,Toilets,Waste Collection,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136355,14.43,CANNON HYGIENE,S0259,Toilets,Waste Collection,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136356,14.43,CANNON HYGIENE,S0259,Toilets,Waste Collection,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136357,19.23,CANNON HYGIENE,S0259,Toilets,Waste Collection,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136348,24.06,CANNON HYGIENE,S0259,Toilets,Waste Collection,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136353,24.06,CANNON HYGIENE,S0259,Toilets,Waste Collection,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136350,56.94,CANNON HYGIENE,S0259,Toilets,Waste Collection,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136351,75.93,CANNON HYGIENE,S0259,Toilets,Waste Collection,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136378,74.19,ROYAL MAIL GROUP LTD,S0264,Support Services,Postage,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136379,84.08,POINTER LTD,S0563,Dales Countryside Museum,Security,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136321,195.0,BIBBY'S COACHES,S0992,Outreach,Vehicle Hire,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136300,30.0,ORTON MARKET HALL,S1512,Biodiversity,Venue Hire,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136233,9.9,R & J TOWNSON,S1630,Malham NPC,Catering (Internal),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136326,115.0,HARRISON & CROSS LTD,S1687,Contracts - Planned Maintenance DCM,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136326,170.0,HARRISON & CROSS LTD,S1687,Contracts - Planned Maintenance DCM,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136323,98.0,HARRISON & CROSS LTD,S1687,Contracts - Planned Maintenance Office,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136322,160.0,HARRISON & CROSS LTD,S1687,Contracts - Planned Maintenance Office,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136326,198.0,HARRISON & CROSS LTD,S1687,Contracts - Planned Maintenance Office,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136324,200.0,HARRISON & CROSS LTD,S1687,Contracts - Planned Maintenance Office,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136325,330.0,HARRISON & CROSS LTD,S1687,Contracts - Planned Maintenance Office,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136327,74.0,HARRISON & CROSS LTD,S1687,Toilets,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136389,8.25,JACS (KEIGHLEY) LTD,S1771,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136389,10.26,JACS (KEIGHLEY) LTD,S1771,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136389,12.37,JACS (KEIGHLEY) LTD,S1771,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136389,12.78,JACS (KEIGHLEY) LTD,S1771,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136389,13.81,JACS (KEIGHLEY) LTD,S1771,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136389,13.84,JACS (KEIGHLEY) LTD,S1771,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136389,15.14,JACS (KEIGHLEY) LTD,S1771,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136389,75.0,JACS (KEIGHLEY) LTD,S1771,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136389,119.0,JACS (KEIGHLEY) LTD,S1771,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136294,96.19,SKIPTON SELF DRIVE LTD,S2388,CEO Administration,Vehicle Hire,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136388,392.09,VODAFONE LTD (CORPORATE),S2586,Support Services,Mobile Phones,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136272,562.5,CARTER TOWLER LTD,S2905,Contracts - Access Rangers,Property Rental,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136307,8454.0,NYNET LTD,S3010,IT Development,IT- Communications,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136373,156.79,XEROX FINANCE LTD,S3090,Support Services,Photocopying,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136311,214.82,YORWASTE LTD,S3307,Dales Countryside Museum,Waste Collection,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136361,247.35,REDACTED PERSONAL DATA,S3502,Volunteers,Mileage Volunteers,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136305,14.64,PEACOCKS WHOLESALE PROVISIONS LTD,S3784,Support Services,Catering (Internal),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136305,87.0,PEACOCKS WHOLESALE PROVISIONS LTD,S3784,Support Services,Catering (Internal),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136305,99.92,PEACOCKS WHOLESALE PROVISIONS LTD,S3784,Support Services,Catering (Internal),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136383,72.95,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136381,97.1,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136384,193.77,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136382,253.99,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136213,2729.34,FRIENDS OF THE LAKE DISTRICT,S3858,Tourism ,Research & Surveys,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136345,233.55,REDACTED PERSONAL DATA,S3958,Volunteers,Mileage Volunteers,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136380,395.65,KETTLEWELL GARAGE,S4140,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136377,23232.76,DERBYSHIRE COUNTY COUNCIL,S4397,National Trails,Grants Paid,,,2018-19,Pennine Bridleway Officer
Yorkshire Dales National Park Authority,07/01/2019,PC136265,-4356.9,BOW HOUSE DIGITAL LIMITED,S4664,Communications,Contractors (Others),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136227,2070.75,BOW HOUSE DIGITAL LIMITED,S4664,Communications,Distribution,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136318,8710.0,BOW HOUSE DIGITAL LIMITED,S4664,Communications,Contractors (Others),,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136402,174.64,REDACTED PERSONAL DATA,S4674,Volunteers,Mileage Volunteers,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136310,39.6,EGGLETON PLANNING AND DESIGN LTD,S4762,Development Management,Consultancy,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136310,5670.0,EGGLETON PLANNING AND DESIGN LTD,S4762,Development Management,Consultancy,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136315,40.0,B & J METALS (SKIP HIRE) LTD,S4886,Western Dales (Cumbria),Waste Collection,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136189,6600.0,BRITISH TRUST FOR ORNITHOLOGY,S4891,Biodiversity,Research & Surveys,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136390,25.85,DALES DAIRIES,S4895,Dales Countryside Museum,Consumables,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136387,98.57,DALE HEAD COMMUNITY GARAGE,S5006,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136277,3.6,NATIONAL TRAILS TRADING,S5117,National Trails,Mileage,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136277,26.71,NATIONAL TRAILS TRADING,S5117,National Trails,Public Transport,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136308,216.5,REDACTED PERSONAL DATA,S5244,Member Costs,Consultancy,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136284,23.32,SCOTTISH WATER BUSINESS STREAM LTD,S5503,Contracts - Access Rangers,Water,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136309,446.55,SCOTTISH WATER BUSINESS STREAM LTD,S5503,Office Accomodation,Water,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136281,446.62,SCOTTISH WATER BUSINESS STREAM LTD,S5503,Toilets,Water,,,,
Yorkshire Dales National Park Authority,07/01/2019,PI136282,755.23,SCOTTISH WATER BUSINESS STREAM LTD,S5503,Toilets,Water,,,,
Yorkshire Dales National Park Authority,08/01/2019,PCARD-2019/10,-95.0,EVENTBRITE,,Access For All ,Training,,,,
Yorkshire Dales National Park Authority,08/01/2019,PCARD-2019/10,20.82,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Materials,,,,
Yorkshire Dales National Park Authority,08/01/2019,PCARD-2019/10,57.53,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Materials,,,,
Yorkshire Dales National Park Authority,08/01/2019,PCARD-2019/10,41.85,J T ATKINSON & SONS LTD,S0045,Western Dales (Cumbria),Materials,,,,
Yorkshire Dales National Park Authority,08/01/2019,PCARD-2019/10,21.15,MERRITT & FRYERS LTD,S0051,Contracts - Planned Maintenance Office,Materials,,,,
Yorkshire Dales National Park Authority,08/01/2019,PCARD-2019/10,47.31,MERRITT & FRYERS LTD,S0051,Contracts - Planned Maintenance Office,Materials,,,,
Yorkshire Dales National Park Authority,08/01/2019,PCARD-2019/10,114.15,SCREWFIX DIRECT,S0285,Contracts - Planned Maintenance Office,Materials,,,,
Yorkshire Dales National Park Authority,08/01/2019,PCARD-2019/10,59.85,SCREWFIX DIRECT,S0285,Northern Dales (Richmondshire),Materials,,,,
Yorkshire Dales National Park Authority,08/01/2019,PCARD-2019/10,13.75,T W RELPH & SONS LTD,S4833,Western Dales (Cumbria),Materials,,,,
Yorkshire Dales National Park Authority,09/01/2019,PCARD-2019/10,85.0,LYNFORD HALL HOTEL LTD,,Employees,Accomodation - Staff,,,,
Yorkshire Dales National Park Authority,09/01/2019,PCARD-2019/10,7.07,STRUTS PARTY SUPERSTORE LTD,,Tourism ,Materials,,,,
Yorkshire Dales National Park Authority,09/01/2019,PI136297,215.6,BRITISH TELECOM PLC - DD,S0023,IT Development,Telephone,,,,
Yorkshire Dales National Park Authority,09/01/2019,PI136408,12.0,LAND REGISTRY - DD,S3091,Development Management,Research & Surveys,,,,
Yorkshire Dales National Park Authority,09/01/2019,PI136408,12.0,LAND REGISTRY - DD,S3091,Development Management,Research & Surveys,,,,
Yorkshire Dales National Park Authority,10/01/2019,PCARD-2019/10,95.0,EB BID WRITING,,Training,Training,,,,
Yorkshire Dales National Park Authority,10/01/2019,PCARD-2019/10,79.11,MERRITT & FRYERS LTD,S0051,Contracts - Planned Maintenance Office,Materials,,,,
Yorkshire Dales National Park Authority,10/01/2019,PCARD-2019/10,62.5,SCREWFIX DIRECT,S0285,Contracts - Planned Maintenance Office,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,10/01/2019,PCARD-2019/10,37.25,AMAZON.CO.UK,S1426,IT Development,IT- Hardware Purchases,,,,
Yorkshire Dales National Park Authority,10/01/2019,PCARD-2019/10,17.98,AMAZON.CO.UK,S1426,Tourism ,Materials,,,,
Yorkshire Dales National Park Authority,10/01/2019,PCARD-2019/10,41.94,AMAZON.CO.UK,S1426,Tourism ,Materials,,,,
Yorkshire Dales National Park Authority,10/01/2019,Dec 18 TRANSACTIONS,258.3,BARCLAYS BANK,S3006,Retail Services O/H,Bank Charges,,,,
Yorkshire Dales National Park Authority,11/01/2019,PCARD-2019/10,18.0,ACE FIXINGS,,Western Dales (Cumbria),Materials,,,,
Yorkshire Dales National Park Authority,11/01/2019,PCARD-2019/10,196.0,BETTER PRINTING,,Tourism ,Materials,,,,
Yorkshire Dales National Park Authority,11/01/2019,PCARD-2019/10,136.66,LITTLE GREENE PAINT COMPANY LTD,,Dales Countryside Museum,Signage and Displays,,,,
Yorkshire Dales National Park Authority,11/01/2019,PC136419,-5.61,YORKSHIRE WATER BUSINESS SERVICES,S0024,Grassington NPC,Water,,,,
Yorkshire Dales National Park Authority,11/01/2019,PCARD-2019/10,65.76,J T ATKINSON & SONS LTD,S0045,Dales Countryside Museum,Signage and Displays,,,,
Yorkshire Dales National Park Authority,11/01/2019,PCARD-2019/10,50.0,J T ATKINSON & SONS LTD,S0045,Office Accomodation,Materials,,,,
Yorkshire Dales National Park Authority,11/01/2019,PCARD-2019/10,7.03,J T ATKINSON & SONS LTD,S0045,Western Dales (Cumbria),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,12/01/2019,PCARD-2019/10,496.94,ADOBE SYSTEMS SOFTWARE,,Web Based Services,IT-Websites,,,,
Yorkshire Dales National Park Authority,14/01/2019,PCARD-2019/10,91.09,DIRECT CHANNEL SUIPPORT SYSTEMS,,DCM Redevelopment,Materials,,,,
Yorkshire Dales National Park Authority,15/01/2019,PCARD-2019/10,73.3,ANKER TECHNOLOGY (UK) LTD,,IT Development,IT- Hardware Purchases,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136483,167.0,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Member Costs,Printing,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136450,400.0,CUMBRIA COUNTY COUNCIL,S0016,Development Management,Training,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136490,9.5,YORKSHIRE PURCHASING ORGANISATION,S0022,Health & Safety,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,15/01/2019,PC136466,-11.2,YORKSHIRE WATER BUSINESS SERVICES,S0024,Office Accomodation,Water,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136467,47.64,YORKSHIRE WATER BUSINESS SERVICES,S0024,Office Accomodation,Water,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136299,23.8,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Materials,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136335,11.8,SETTLE COAL COMPANY LTD,S0052,Green Lanes,Materials,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136336,164.58,SETTLE COAL COMPANY LTD,S0052,Green Lanes,Materials,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136337,12.65,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Vehicle Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136187,174.0,SKIPTON HIRE CENTRE LTD,S0055,Contracts - Planned Maintenance Office,Equipment Hire,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136330,187.92,SKIPTON HIRE CENTRE LTD,S0055,Contracts - Planned Maintenance Office,Equipment Hire,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136485,310.0,REDACTED PERSONAL DATA,S0122,DCM Redevelopment,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136437,303.0,SIMON WINSTANLEY LTD,S0123,Contracts - Planned Maintenance DCM,Equipment Hire,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136436,109.15,SIMON WINSTANLEY LTD,S0123,Northern Dales (Richmondshire),Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136312,1806.47,DUDDON ELECTRONICS LTD,S0236,Green Lanes,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136313,205.59,DUDDON ELECTRONICS LTD,S0236,National Trails,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136347,4.8,CANNON HYGIENE,S0259,Aysgarth Falls NPC,Waste Collection,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136319,901.33,BULLOUGHS CLEANING SERVICES LTD,S0260,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136320,1278.33,BULLOUGHS CLEANING SERVICES LTD,S0260,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136482,99.0,ROYAL MAIL GROUP LTD,S0264,Support Services,Postage,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136484,192.0,ASKHAM BRYAN COLLEGE,S0293,Training,Accomodation - Staff,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136407,61.5,MASON BROS,S0329,Support Services,Books and Publications,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136169,396.0,FIREBRAND,S0342,Web Based Services,IT-Websites,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136424,461.1,ELLIS DEAN,S0357,Contracts - Land Holdings,Materials,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136424,763.2,ELLIS DEAN,S0357,Green Lanes,Materials,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136425,200.0,ELLIS DEAN,S0357,Office Accomodation,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136425,474.25,ELLIS DEAN,S0357,Office Accomodation,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136442,782.04,POINTER LTD,S0563,Dales Countryside Museum,Security,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136333,36.75,CORNMILL TEAROOM,S0652,Local Access Forum,Catering (Internal),,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136333,47.25,CORNMILL TEAROOM,S0652,Member Costs,Catering (Internal),,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136333,47.25,CORNMILL TEAROOM,S0652,Member Costs,Catering (Internal),,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136333,126.0,CORNMILL TEAROOM,S0652,Member Costs,Catering (Internal),,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136333,115.5,CORNMILL TEAROOM,S0652,National Trails,Hospitality (External),,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136333,15.75,CORNMILL TEAROOM,S0652,Support Services,Subsistence,,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136333,31.5,CORNMILL TEAROOM,S0652,Tourism ,Catering (Internal),,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136421,2.48,DM & SL WHITE,S0664,Grassington NPC,Catering (Internal),,,,
Yorkshire Dales National Park Authority,15/01/2019,PI136422,57.82,DM & SL WHITE,S0664,Support Services,Catering (Internal),,,,
