Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Procurement Card?,Registration Number,Time Period for Grant,Purpose of Grant
Yorkshire Dales National Park Authority,16/12/2020,PI144635,294.46,TMP (UK) LTD,S5155,Definitive Map,Advertising,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144656,27.0,OPAYO BY ELAVON DD,S5751,Retail Services O/H,Bank Charges,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144801,12.0,CUMBRIA COUNTY COUNCIL,S0016,Western Dales (Cumbria),Books and Publications,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144739,4.6,DALES NEWSAGENTS,S0271,Support Services,Books and Publications,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144740,31.4,DALES NEWSAGENTS,S0271,Support Services,Books and Publications,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144742,59.95,HAWES NEWSAGENTS,S5289,Support Services,Books and Publications,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144657,665.5,HAYMARKET MEDIA GROUP,S2678,Development Management,Books and Publications,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144702,86.0,THOMSON REUTERS,S3574,Development Management,Books and Publications,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144683,17.05,DALES DAIRIES,S4895,Support Services,Catering (Internal),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144682,19.8,DALES DAIRIES,S4895,Dales Countryside Museum,Catering (Internal),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144711,23.6,DM & SL WHITE,S0664,Support Services,Catering (Internal),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144668,115.31,AAFD SERVICES LTD,S5634,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144668,124.02,AAFD SERVICES LTD,S5634,Contracts - Access Rangers,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144669,151.85,AAFD SERVICES LTD,S5634,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144669,290.05,AAFD SERVICES LTD,S5634,NPC General,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144668,322.75,AAFD SERVICES LTD,S5634,NPC General,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144669,1075.92,AAFD SERVICES LTD,S5634,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144666,1552.5,AAFD SERVICES LTD,S5634,Toilets,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144669,1671.03,AAFD SERVICES LTD,S5634,Toilets,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144668,1859.41,AAFD SERVICES LTD,S5634,Toilets,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144667,2071.8,AAFD SERVICES LTD,S5634,Toilets,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144696,546.67,BULLOUGHS CLEANING SERVICES LTD,S0260,NPC General,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144696,972.58,BULLOUGHS CLEANING SERVICES LTD,S0260,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144696,1569.33,BULLOUGHS CLEANING SERVICES LTD,S0260,Toilets,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144696,2534.0,BULLOUGHS CLEANING SERVICES LTD,S0260,Dales Countryside Museum,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144808,37.98,PEACOCKS WHOLESALE PROVISIONS LTD,S3784,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144818,21.45,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144818,42.9,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144818,44.91,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144818,64.35,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144818,68.8,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144818,76.22,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144818,79.11,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144818,88.12,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144818,89.82,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144818,89.82,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144818,105.48,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144818,122.22,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144818,137.6,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144818,162.96,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144692,332.0,BOWLAND ECOLOGY LTD,S5279,Biodiversity,Consultancy,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144659,1898.75,REDACTED PERSONAL DATA,S5684,Development Management,Consultancy,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144662,5500.0,REDACTED PERSONAL DATA,S5321,Recreational Activity,Consultancy,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144671,33.0,DELIVER NET,S5710,Toilets,Consumables,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144756,116.7,DELIVER NET,S5710,Toilets,Consumables,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144800,233.4,DELIVER NET,S5710,Toilets,Consumables,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144671,350.1,DELIVER NET,S5710,Toilets,Consumables,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144794,762.65,AXMINSTER TOOL CENTRE LTD,S5786,Maintenance Workshops,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144798,922.57,ELECTRICITY NORTH WEST LIMITED,S5722,Car Parks,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144586,3782.45,P M IVESON LTD,S0122,Green Lanes,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144587,3804.22,P M IVESON LTD,S0122,Green Lanes,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144588,2277.25,P M IVESON LTD,S0122,Green Lanes,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144589,400.0,P M IVESON LTD,S0122,Green Lanes,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144763,1550.0,PETER HARRISON ARCHITECTS,S3510,Maintenance Offices,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144661,4800.0,WEBBERS,S0081,Southern Dales (Craven  Lancs),Contractors (Construction),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144806,3110.0,YORKSHIRE ENERGY SYSTEMS LTD,S5686,Maintenance NPC's,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144822,2585.0,ARJ CR8 LTD,S4188,NPC Refurbishment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144752,250.0,ED DENNISON ARCHAEOLOGICAL SERVICES LTD,S0492,Historical Environment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144762,1825.0,GRAHAM BRADLEY LANDSCAPE & FORESTRY LTD,S5728,Trees & Woodlands,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144804,900.0,JWRC CONSERVATION,S1475,Historical Environment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144799,60.0,NORTHERN ARCHAEOLOGICAL ASSOC LTD,S3186,WMD 2.1 Great Asby scar community archaeol survey,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144799,208.0,NORTHERN ARCHAEOLOGICAL ASSOC LTD,S3186,WMD 2.1 Great Asby scar community archaeol survey,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144799,2490.63,NORTHERN ARCHAEOLOGICAL ASSOC LTD,S3186,WMD 2.1 Great Asby scar community archaeol survey,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144799,8395.3,NORTHERN ARCHAEOLOGICAL ASSOC LTD,S3186,WMD 2.1 Great Asby scar community archaeol survey,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144777,4400.0,P M IVESON LTD,S0122,Green Lanes,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144795,250.0,REDACTED PERSONAL DATA,S4644,Communications,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144812,200.0,WE ARE TEAM LTD,S5511,WMD 3.6 Celebrating and engaging,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144812,350.0,WE ARE TEAM LTD,S5511,WMD 3.6 Celebrating and engaging,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144812,2100.0,WE ARE TEAM LTD,S5511,WMD 3.6 Celebrating and engaging,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144782,1800.0,WEBBERS,S0081,Trees & Woodlands,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144625,6460.0,WENSLEYDALE TREE & HORTICULTURAL SERVICES LTD,S0137,Trees & Woodlands,Contractors (Others),,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144770,55.0,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Corporate HR Staff Costs,DBS Charges,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144655,45.0,CHIPPINDALE PLANT LTD,S2050,Southern Dales (Craven  Lancs),Delivery Charges,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144649,40.0,EXAC ONE LTD,S4506,Contracts - Access Rangers,Delivery Charges,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144658,21.0,K.C.IRVING LTD,S2627,Ranger Services,Delivery Charges,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144759,26527.0,DURHAM COUNTY COUNCIL,S4137,Land Management Partnersips,Donations & Contributions,,,,
Yorkshire Dales National Park Authority,16/12/2020,PC144660,-3.97,AVC WISE LTD,S5396,Corporate HR Staff Costs,Employee Benefits Schemes  Admin Costs,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144653,387.21,AVC WISE LTD,S5396,Corporate HR Staff Costs,Employee Benefits Schemes  Admin Costs,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144793,1.31,COMPUTERSHARE VOUCHER SERVICES,S4143,Corporate HR Staff Costs,Employee Benefits Schemes  Admin Costs,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144655,315.18,CHIPPINDALE PLANT LTD,S2050,Southern Dales (Craven  Lancs),Equipment Hire,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144697,78.0,FLOWBIRD SMART CITY UK LIMITED,S4821,Car Parks,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144697,90.0,FLOWBIRD SMART CITY UK LIMITED,S4821,Car Parks,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144719,30.0,STEVRON AUTO SERVICES,S0125,Northern Dales (Richmondshire),Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144719,168.71,STEVRON AUTO SERVICES,S0125,Northern Dales (Richmondshire),Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144719,185.22,STEVRON AUTO SERVICES,S0125,Northern Dales (Richmondshire),Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144654,30.0,SPACE DETECTIVES,S5746,Recreational Activity,Event Leaders,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144773,114.27,CALOR GAS LTD,S0032,Contracts - Access Rangers,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144789,100.0,ELLIS DEAN,S0357,Office Accomodation,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144789,283.5,ELLIS DEAN,S0357,Office Accomodation,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144679,295.0,RICHMONDSHIRE DISTRICT COUNCIL,S0013,Retail Services O/H,General Expenses,,,,
Yorkshire Dales National Park Authority,16/12/2020,PI144758,60000.0,DURHAM COUNTY COUNCIL,S4137,Land Management Partnersips,Grants Paid,,,2020 - 2021,Nature Conservation work with farmers
Yorkshire Dales National Park Authority,16/12/2020,PI144644,2367.5,EDEN RIVERS TRUST,S5262,"WMD 1.4 Changing the course, slowing the flow",Grants Paid,,1123588.0,2019 - 2023,Westmorland Dales Heritage Lottery Projects
Yorkshire Dales National Park Authority,16/12/2020,PI144736,2489.99,EMBSAY WITH EASTBY PARISH COUNCIL,S4292,Community Wildlife Projects,Grants Paid,,,2020,Embsay Nature Reserve
