CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
50081253,BAYWAY CATERING,Staten Island,300,WESTERN AVENUE,10303.0,7185681897,American,G,04N,Pre-permit (Operational) / Initial Inspection,SI12
50009366,GO BELIEVE BAKERY,Manhattan,239,GRAND STREET,10002.0,2127750102,Chinese,D,06D,Cycle Inspection / Initial Inspection,MN27
50054344,BROADSTONE BAR & KITCHEN,Manhattan,88,BROAD STREET,10004.0,6467070426,American,D,02B,Cycle Inspection / Re-inspection,MN25
40401887,SPORTS MANIA BAR & GRILL,Queens,14367,243 STREET,11422.0,7185259521,American,O,08C,Cycle Inspection / Reopening Inspection,QN05
50018573,TURCO,Manhattan,604,9 AVENUE,10036.0,2125108666,Middle Eastern,P,10H,Cycle Inspection / Initial Inspection,MN15
41584558,MESKE ETHIOPIAN RESTAURANT,Manhattan,468,WEST   47 STREET,10036.0,2123991949,Ethiopian,D,06C,Cycle Inspection / Initial Inspection,MN15
50075895,TEAS ME DEAR,Queens,39-01,MAIN STREET,11354.0,7183532302,"Juice, Smoothies, Fruit Salads",U,10B,Cycle Inspection / Initial Inspection,QN22
41418714,NUEVA AMBATENITA LA ESQUINA DEL SABOR,Queens,3924,108 STREET,11368.0,7184782215,Latin American,D,06E,Cycle Inspection / Re-inspection,QN26
50003218,RAVAGH PERSIAN GRILL,Manhattan,125,1ST AVE #127,10003.0,2123350207,Iranian,D,02G,Cycle Inspection / Re-inspection,MN22
50069592,MAMA'S TOO!,Manhattan,2750,BROADWAY,10025.0,2125107256,Pizza,P,10B,Pre-permit (Operational) / Initial Inspection,MN12
50001192,88 CAFE,Queens,82-79,BROADWAY,11373.0,7183963888,Bakery Products/Desserts,F,08A,Cycle Inspection / Initial Inspection,QN29
41212707,KING HING RESTAURANT,Bronx,3227,WESTCHESTER AVENUE,10461.0,7182397723,Chinese,P,02G,Cycle Inspection / Initial Inspection,BX10
50109305,,Brooklyn,3913,13 AVENUE,11218.0,3477774016,,,,,BK88
40837605,BRICK OVEN PIZZA 33,Manhattan,201,EAST   33 STREET,10016.0,2125459191,Pizza,P,04M,Cycle Inspection / Initial Inspection,MN20
50081631,GREAT WALL,Brooklyn,284,KINGS HIGHWAY,11223.0,7183396888,Chinese,F,02H,Cycle Inspection / Initial Inspection,BK29
40402428,DOWN TOWN ASSOCIATION,Manhattan,60,PINE STREET,10005.0,2124221982,American,G,04L,Cycle Inspection / Initial Inspection,MN25
50102031,MOGE TEE,Manhattan,379,1 AVENUE,10010.0,6463705846,"Juice, Smoothies, Fruit Salads",P,10B,Pre-permit (Operational) / Initial Inspection,MN21
41511019,PINE BOX ROCK SHOP,Brooklyn,12,GRATTAN STREET,11206.0,7183666311,American,D,04H,Cycle Inspection / Re-inspection,BK77
50071926,PENNSY BAR,Manhattan,2,PENN PLAZA,10121.0,6468131818,American,P,08A,Pre-permit (Operational) / Initial Inspection,MN17
40368313,RED FLAME DINER,Manhattan,67,WEST   44 STREET,10036.0,2128693965,American,P,06C,Cycle Inspection / Initial Inspection,MN17
41350747,CHIPOTLE MEXICAN GRILL,Manhattan,320,PARK AVENUE,10022.0,2127543098,Tex-Mex,D,04L,Cycle Inspection / Initial Inspection,MN17
41591382,CUPS AND CONES,Queens,11000,ROCKAWAY BOULEVARD,11420.0,7182153308,Frozen Desserts,D,04H,Cycle Inspection / Initial Inspection,QN55
41499169,THE LAMBS CLUB,Manhattan,130,WEST   44 STREET,10036.0,2129975262,American,D,10B,Cycle Inspection / Initial Inspection,MN17
40570920,PADDY REILLY'S BAR,Manhattan,519,2 AVENUE,10016.0,2126861210,Bottled Beverages,B,,Administrative Miscellaneous / Re-inspection,MN20
50045065,"CHICKEN, CELEBRITY CHEF,DELI CONCESSION",Manhattan,4,PENN PLAZA,10121.0,2124656302,Chicken,D,,Cycle Inspection / Initial Inspection,MN17
41519383,BALIMAYA RESTAURANT,Bronx,2535,3 AVENUE,10451.0,7184011122,African,G,02H,Cycle Inspection / Re-inspection,BX39
50078021,"LA ADELITA, EL CORAZON DE MEXICO",Queens,1009,50TH AVE,11101.0,3473997236,Mexican,D,08A,Pre-permit (Operational) / Initial Inspection,QN31
41682958,EL ANCLA DE ASTORIA RESTAURANT & BAR,Queens,28-08,21 STREET,11102.0,3478087460,Peruvian,D,04E,Cycle Inspection / Initial Inspection,QN71
41468453,THE 13TH STEP,Manhattan,149,2 AVENUE,10003.0,2122288020,American,F,08A,Cycle Inspection / Initial Inspection,MN22
50082192,SUMO SUSHI,Brooklyn,139,HAVEMEYER STREET,11211.0,7187828400,Japanese,D,10F,Cycle Inspection / Re-inspection,BK73
40366230,DON PEPPE,Queens,13558,LEFFERTS BOULEVARD,11420.0,7188457587,Italian,P,10F,Cycle Inspection / Initial Inspection,QN55
41164643,YOGI RESTAURANT,Queens,10826,GUY R BREWER BOULEVARD,11433.0,7182629352,Caribbean,U,10F,Cycle Inspection / Re-inspection,QN01
40787054,BOSTON MARKET,Queens,10624,71 AVENUE,11375.0,7182610500,American,D,10E,Cycle Inspection / Initial Inspection,QN17
41665894,ESSEN,Manhattan,515,MADISON AVENUE,10022.0,2122074566,American,F,10F,Cycle Inspection / Re-inspection,MN17
41699414,SBARRO,Queens,90-15,QUEENS BOULEVARD,11373.0,7182710681,American,P,08A,Cycle Inspection / Initial Inspection,QN29
41658728,THE CUSTOM HOUSE,Brooklyn,139,MONTAGUE STREET,11201.0,7186436000,American,D,08A,Cycle Inspection / Re-inspection,BK09
50077955,LYFEPING,Manhattan,107,CHAMBERS STREET,10007.0,2126249109,"Juice, Smoothies, Fruit Salads",D,09C,Cycle Inspection / Re-inspection,MN24
50067278,MOFONGO EL MOCANO RESTAURANT AND LOUNGE,Bronx,985,MORRIS AVENUE,10456.0,7185885103,Latin American,U,04N,Pre-permit (Operational) / Re-inspection,BX14
50002635,STARBUCKS,Manhattan,250,WEST   57 STREET,10107.0,2125860940,Coffee/Tea,D,10B,Cycle Inspection / Initial Inspection,MN17
41436524,THE BREUKELEN COFFEE HOUSE,Brooklyn,764,FRANKLIN AVENUE,11238.0,7187897070,Coffee/Tea,S,20A,Administrative Miscellaneous / Re-inspection,BK61
50060391,THE OX TAVERN,Brooklyn,1301,NEWKIRK AVENUE,11230.0,7182840005,American,F,06D,Pre-permit (Operational) / Re-inspection,BK42
50037419,BROOKLYN CAFE 1,Brooklyn,1,BROOKDALE PLZ,11212.0,7184851111,Coffee/Tea,D,06E,Cycle Inspection / Re-inspection,BK96
50077634,BISTRO GRILL,Staten Island,3972,HYLAN BOULEVARD,10308.0,3474044023,Mediterranean,D,08C,Cycle Inspection / Initial Inspection,SI54
50017184,GETTING HUNGRY,Manhattan,225,VARICK STREET,10014.0,2124630600,Sandwiches,P,04L,Cycle Inspection / Initial Inspection,MN23
50062835,87ST DELI INC,Manhattan,1665,1 AVENUE,10028.0,2128314384,Sandwiches,F,04A,Pre-permit (Operational) / Initial Inspection,MN32
41716870,GLASSERIE,Brooklyn,95,COMMERCIAL STREET,11222.0,7183890640,Mediterranean,U,02G,Cycle Inspection / Initial Inspection,BK76
50095385,PIZZA BELL,Brooklyn,4102,AVENUE J,11210.0,7185026665,Pizza,F,04L,Pre-permit (Operational) / Initial Inspection,BK58
50087480,SOHNA PUNJAB INDIAN RESTAURANT,Queens,248-03,UNION TURNPIKE,11426.0,7184709400,Indian,F,04H,Cycle Inspection / Initial Inspection,QN43
50066835,BLUESTONE LANE,Manhattan,1375,BROADWAY,10018.0,6463218563,Coffee/Tea,U,04L,Cycle Inspection / Initial Inspection,MN17
41647941,FRATELLI PIZZERIA,Staten Island,27,SEGUINE AVENUE,10309.0,7183568742,Pizza,U,06B,Cycle Inspection / Initial Inspection,SI01
50070383,KIMCHAYUL MYUNGPOOM GALBI,Queens,41-22,162 STREET,11358.0,7188869292,Korean,P,02G,Cycle Inspection / Initial Inspection,QN51
50045402,IRVING FARM COFFEE ROASTERS,Manhattan,200,BROADWAY,10038.0,6469187761,Coffee/Tea,D,02G,Cycle Inspection / Initial Inspection,MN25
50044179,HOU YI,Manhattan,97,2 AVENUE,10003.0,2126258989,Asian/Asian Fusion,U,02G,Cycle Inspection / Initial Inspection,MN22
50086766,SPICE BOWL,Queens,136-20,38 AVENUE,11354.0,9173531518,Chinese,D,06D,Cycle Inspection / Initial Inspection,QN22
41145911,WA LUNG KITCHEN,Manhattan,557,GRAND STREET,10002.0,2122543775,Chinese,U,10F,Cycle Inspection / Re-inspection,MN28
50060534,ANTIQUE GARAGE TRIBECA,Manhattan,313,CHURCH STREET,10013.0,2122260066,Turkish,D,10F,Cycle Inspection / Initial Inspection,MN24
50037419,BROOKLYN CAFE 1,Brooklyn,1,BROOKDALE PLZ,11212.0,7184851111,Coffee/Tea,D,08C,Cycle Inspection / Initial Inspection,BK96
50043393,TONY'S PIZZERIA,Brooklyn,175,NASSAU AVENUE,11222.0,7183493330,Pizza,U,09A,Cycle Inspection / Initial Inspection,BK76
41301628,PETE'S DINER & GRILL,Queens,39-14,QUEENS BOULEVARD,11104.0,7189372220,American,P,08A,Cycle Inspection / Initial Inspection,QN31
50015433,FRUCES,Manhattan,1496,AMSTERDAM AVENUE,10031.0,6468843016,"Juice, Smoothies, Fruit Salads",D,06E,Cycle Inspection / Re-inspection,MN06
41617279,DUNKIN,Bronx,2973,EAST TREMONT AVENUE,10461.0,7182398019,Donuts,D,10B,Cycle Inspection / Re-inspection,BX37
50014374,LA CASA del MARISC,Bronx,1862,WEBSTER AVENUE,10457.0,9173190316,Latin American,D,02B,Cycle Inspection / Initial Inspection,BX41
41118794,TAQUERIA COCOYOC,Brooklyn,211,WYCKOFF AVENUE,11237.0,7184974489,Mexican,D,04N,Cycle Inspection / Re-inspection,BK77
50062426,NOURISH THAI,Brooklyn,637A,VANDERBILT AVENUE,11238.0,6466969805,Thai,F,02H,Cycle Inspection / Re-inspection,BK64
41431239,QUE SABROSURA RESTAURANT,Bronx,48,EAST  183 STREET,10453.0,7183652200,Spanish,U,10D,Cycle Inspection / Re-inspection,BX40
50040401,FOOD FAIR DELI & PIZZA,Manhattan,433,WEST   34 STREET,10001.0,2125632188,Sandwiches,S,22C,Administrative Miscellaneous / Re-inspection,MN13
41433469,THE CAPITAL GRILLE,Manhattan,120,BROADWAY,10271.0,2123741811,American,D,10F,Cycle Inspection / Re-inspection,MN25
50073862,JOE & THE JUICE HUDSON ST,Manhattan,549,HUDSON STREET,10014.0,9179290079,Coffee/Tea,D,06C,Pre-permit (Operational) / Initial Inspection,MN23
50001397,ATRIUM DUMBO,Brooklyn,15,MAIN STREET,11201.0,7188581095,French,F,08A,Cycle Inspection / Initial Inspection,BK38
41538666,PICCOLO CAFE,Manhattan,274,WEST   40 STREET,10018.0,2123020143,Coffee/Tea,F,04A,Cycle Inspection / Initial Inspection,MN17
40560074,M & M BAR & GRILL INC,Manhattan,1218,ST NICHOLAS AVENUE,10032.0,6462046415,American,D,10F,Cycle Inspection / Re-inspection,MN36
50079236,CHIKURIN,Brooklyn,2362,86 STREET,11214.0,7183330811,Chinese/Japanese,P,04L,Pre-permit (Operational) / Initial Inspection,BK29
41508160,DUNKIN,Manhattan,266,1 AVENUE,10009.0,2125334189,Donuts,S,20D,Administrative Miscellaneous / Re-inspection,MN50
41511573,BETTER GOURMET HEALTH KITCHEN,Staten Island,2333,HYLAN BOULEVARD,10306.0,7186680400,American,D,06F,Cycle Inspection / Initial Inspection,SI45
50100996,REHANA GRILL CHICKEN,Queens,19529,JAMAICA AVE,11423.0,9294608100,Chicken,E,08A,Pre-permit (Non-operational) / Initial Inspection,QN07
40995563,LEGEND COOKHOUSE,Queens,135-11,ROCKAWAY BOULEVARD,11420.0,7188484444,Caribbean,F,08A,Cycle Inspection / Re-inspection,QN55
50106434,,Brooklyn,7616,5 AVENUE,11209.0,6465085652,,,,,BK31
41635367,RAINHAS,Queens,10801,NORTHERN BOULEVARD,11368.0,7187798808,Brazilian,P,10F,Cycle Inspection / Initial Inspection,QN27
40367179,TWINS PUB,Manhattan,421,9 AVENUE,10001.0,2126431688,Irish,D,06D,Cycle Inspection / Initial Inspection,MN13
41479922,KENNEDY FRIED CHICKEN,Bronx,495,EAST  138 STREET,10454.0,7184012360,Chicken,F,08A,Cycle Inspection / Initial Inspection,BX39
50043155,JUICE RITE,Bronx,3042,BUHRE AVENUE,10461.0,3474195543,"Juice, Smoothies, Fruit Salads",F,16B,Trans Fat / Initial Inspection,BX10
41078097,HAE WOON DAE RESTAURANT,Queens,75-32,BROADWAY,11373.0,7183975834,Korean,U,10H,Cycle Inspection / Initial Inspection,QN29
41360734,GEE WHIZ,Manhattan,295,GREENWICH STREET,10007.0,2126087200,American,U,20F,Administrative Miscellaneous / Re-inspection,MN24
50000510,JERUSALEM STEAKHOUSE,Brooklyn,1319,AVENUE J,11230.0,7182588899,Jewish/Kosher,D,10H,Cycle Inspection / Re-inspection,BK43
41086895,CHIPOTLE MEXICAN GRILL,Manhattan,9,WEST   42 STREET,10036.0,2123546760,Tex-Mex,D,08A,Cycle Inspection / Initial Inspection,MN17
41699967,NEW KING HOUSE,Queens,11115,ROOSEVELT AVENUE,11368.0,7184467523,Chinese,O,08A,Cycle Inspection / Reopening Inspection,QN26
50056678,TOMPKINS SQUARE BAGELS,Manhattan,184,2 AVENUE,10003.0,7188109857,Sandwiches,U,10B,Cycle Inspection / Initial Inspection,MN22
50081709,LOS CAFETALES RESTAURANT,Queens,7817,ROOSEVELT AVE,11372.0,6462798549,Spanish,U,02G,Cycle Inspection / Re-inspection,QN28
40663950,FOOD FOR THOUGHT CATERED EVENTS,Manhattan,130,WEST   25 STREET,10001.0,2129294689,American,U,10B,Cycle Inspection / Initial Inspection,MN13
50068991,MCDONALD'S,Brooklyn,5121,5 AVENUE,11220.0,7182336257,Hamburgers,P,06F,Pre-permit (Operational) / Initial Inspection,BK34
50002675,CENTRAL DINER,Queens,,JFK INTERNATIONAL AIRPORT,11430.0,7187514756,American,D,10H,Cycle Inspection / Re-inspection,
50046114,PLAZA KING DELI,Brooklyn,5117,AVENUE U,11234.0,7182585984,American,F,08A,Cycle Inspection / Initial Inspection,BK45
50015884,TERMINAL ONE,Staten Island,323,SAND LANE,10305.0,7184478376,Polish,F,10F,Cycle Inspection / Re-inspection,SI14
41655185,DIVE BAR LOUNGE,Manhattan,667,10 AVENUE,10036.0,6464498604,American,D,06D,Cycle Inspection / Initial Inspection,MN15
50084783,FRENASIA,Queens,163-35,CROSSBAY BOULEVARD,11414.0,7183227690,Japanese,D,09C,Pre-permit (Operational) / Compliance Inspection,QN57
50034659,CAFE GUSTO II,Manhattan,111,WORTH STREET,10013.0,2123741000,American,D,22G,Cycle Inspection / Initial Inspection,MN24
40380657,PETE'S CLAM STOP,Brooklyn,1320,SURF AVENUE,11224.0,7183720302,American,D,10F,Cycle Inspection / Initial Inspection,BK21
50037937,AEGEA WEST,Queens,24205,NORTHERN BLVD,11363.0,7184234429,Pizza,D,06F,Cycle Inspection / Initial Inspection,QN45
40576403,MAYA,Manhattan,1191,1 AVENUE,10065.0,2125851818,Mexican,F,08C,Cycle Inspection / Initial Inspection,MN31
50060068,THE JUICE THEORY,Brooklyn,514,KINGS HIGHWAY,11223.0,7186762128,Vegetarian,P,04J,Cycle Inspection / Initial Inspection,BK25
40391639,MCDONALD'S,Bronx,85,BRUCKNER BOULEVARD,10454.0,7185858368,Hamburgers,D,10F,Cycle Inspection / Initial Inspection,BX39
40951864,FULTON AVE CAFE,Bronx,1276,FULTON AVENUE,10456.0,7189018926,American,D,04L,Cycle Inspection / Initial Inspection,BX35
41222773,"DUNKIN',' BASKIN ROBBINS",Manhattan,55,WEST   55 STREET,10019.0,2122454655,Donuts,D,10F,Cycle Inspection / Initial Inspection,MN17
50002897,TASTE GOOD RESTAURANT,Manhattan,18,WEST   25 STREET,10010.0,2127413223,Chinese,U,04L,Cycle Inspection / Initial Inspection,MN13
50005590,FAMOUS SICHUAN,Manhattan,10,PELL STREET,10013.0,2122333888,Chinese,D,22G,Cycle Inspection / Initial Inspection,MN27
50059515,STICKY'S FINGER JOINT,Manhattan,21,MAIDEN LANE,10038.0,9177551770,Chicken,D,06D,Cycle Inspection / Initial Inspection,MN25
50060008,SUSHI GAMA,Manhattan,1403,2 AVENUE,10021.0,2128792393,Japanese,B,,Administrative Miscellaneous / Initial Inspection,MN31
50000017,HAPPY DRAGON,Bronx,3388,JEROME AVENUE,10467.0,7182313388,Chinese,D,04L,Cycle Inspection / Initial Inspection,BX43
41282506,MAGNOLIA BAKERY,Manhattan,200,COLUMBUS AVENUE,10023.0,2127248101,Bakery Products/Desserts,U,06C,Cycle Inspection / Initial Inspection,MN14
50069764,SANSOOKAPSAN,Queens,3813,UNION ST,11354.0,7183590123,Korean,U,10F,Cycle Inspection / Initial Inspection,QN22
50053027,CLEMENTINE BAKERY,Brooklyn,395,CLASSON AVENUE,11238.0,7184838788,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,BK75
41597770,INTERNATIONAL CATERERS,Bronx,3243,AMPERE AVENUE,10465.0,7188922989,American,D,10F,Cycle Inspection / Re-inspection,BX10
50012309,BIRCH COFFEE,Manhattan,134 1/2,EAST   62 STREET,10065.0,9178416564,Coffee/Tea,D,08C,Cycle Inspection / Initial Inspection,
50011230,CAFE FREDERICK HARLEM PARLOR,Manhattan,2104,FREDERICK DOUGLASS BOULEVARD,,2122221987,American,D,10B,Cycle Inspection / Re-inspection,
50002902,ELI'S ESSENTIALS,Manhattan,1291,LEXINGTON AVENUE,10028.0,2123484940,American,F,04L,Cycle Inspection / Initial Inspection,MN40
50050253,JONES DAY CAFE & COFFEE BAR,Manhattan,250,VESEY STREET,10281.0,2129017027,American,D,10F,Cycle Inspection / Initial Inspection,MN25
50018050,EAT N' RUN,Brooklyn,2574,CONEY ISLAND AVENUE,11223.0,7186760522,Jewish/Kosher,G,04L,Cycle Inspection / Re-inspection,BK25
50086295,DELI 93,Queens,1069,WYCKOFF AVENUE,11385.0,6466789364,Sandwiches,F,04J,Pre-permit (Operational) / Initial Inspection,QN20
50105537,Tonys Pizza,Queens,10918,JAMAICA AVE,11418.0,9176514783,,,,,QN54
50070163,PIZZA 13,Queens,,JFK AIRPORT,11430.0,7182448771,Pizza,U,04H,Cycle Inspection / Initial Inspection,
50049996,LENA'S ITALIAN KITCHEN,Manhattan,551,2 AVENUE,10016.0,6468465362,Italian,U,09C,Cycle Inspection / Re-inspection,MN20
41672156,WILLIAMSBURG PIZZA,Brooklyn,265,UNION AVENUE,11211.0,7188558729,Pizza,F,02G,Cycle Inspection / Initial Inspection,BK73
50018604,MR. NOSH,Brooklyn,3323,AVENUE N,11234.0,7182531400,Jewish/Kosher,D,08A,Cycle Inspection / Re-inspection,BK58
40384222,PJ MORANS,Manhattan,3,EAST   48 STREET,10017.0,2127536440,Irish,F,02G,Cycle Inspection / Initial Inspection,MN17
41700508,ORANGE HUT,Queens,5317,BROADWAY,11377.0,7182745609,Sandwiches,U,10I,Cycle Inspection / Re-inspection,QN63
50070568,CROWN FRIED CHICKEN,Brooklyn,1181,SUTTER AVENUE,11208.0,7188416570,Chicken,D,09B,Cycle Inspection / Re-inspection,BK82
50019123,BIG ARC CHICKEN,Manhattan,233,1 AVENUE,10003.0,2124770091,Middle Eastern,D,10F,Cycle Inspection / Re-inspection,MN22
50047882,DUNKIN,Queens,8710,NORTHERN BLVD,11372.0,7184585260,Donuts,D,10F,Cycle Inspection / Initial Inspection,QN28
50043744,CARIBBEAN COFFEE SHOP,Brooklyn,527,STANLEY AVENUE,11207.0,7189752301,Caribbean,F,04L,Cycle Inspection / Re-inspection,BK82
41024987,NEIL'S COFFEE SHOP,Manhattan,961,LEXINGTON AVENUE,10021.0,2126287474,American,F,04L,Cycle Inspection / Initial Inspection,MN40
50078038,FIREFLY,Queens,4512,43RD AVE,11104.0,9178636255,American,D,06D,Cycle Inspection / Re-inspection,QN31
41643403,DON ANTONIO RESTAURANT,Manhattan,309,WEST   50 STREET,10019.0,6467191043,Italian,O,08A,Cycle Inspection / Reopening Inspection,MN15
41557377,JONES WOOD FOUNDRY,Manhattan,401,EAST   76 STREET,10021.0,2122492700,English,U,10E,Cycle Inspection / Initial Inspection,MN31
50085082,FLAMING GRILL AND MODERN BUFFET,Brooklyn,3839,NOSTRAND AVENUE,11235.0,7186486888,Chinese/Japanese,F,10B,Pre-permit (Operational) / Initial Inspection,BK17
50088490,COCINA MARAVILLA,Bronx,531,EAST  138 STREET,10454.0,7189752146,Mexican,U,10F,Cycle Inspection / Initial Inspection,BX39
41300049,TASTEE PATTEE BAKERY AND GRILL,Brooklyn,1431,ROCKAWAY PARKWAY,11236.0,7182575400,Caribbean,U,09C,Cycle Inspection / Initial Inspection,BK50
40400561,FORTUNATO BROS CAFE & BAKERY,Brooklyn,289,MANHATTAN AVENUE,11211.0,7183872281,Bakery Products/Desserts,P,04L,Cycle Inspection / Initial Inspection,BK90
41109275,LITTLE CUPCAKE BAKESHOP,Brooklyn,9102,3 AVENUE,11209.0,7186804465,Bakery Products/Desserts,D,02G,Cycle Inspection / Initial Inspection,BK31
50033235,OUR NEIGHBOURHOOD SPANISH RESTAURANT,Brooklyn,444,MOTHER GASTON BOULEVARD,11212.0,7189279302,Spanish,F,16B,Trans Fat / Initial Inspection,BK81
50071109,AMERICAN GIRL CAFE,Manhattan,75,ROCKEFELLER PLZ,10019.0,2124016580,American,D,10F,Cycle Inspection / Re-inspection,MN17
