CAMIS,DBA,PHONE,CUISINE DESCRIPTION,SCORE,INSPECTION TYPE,BBL,NTA
50089640,LOMA RESTAURANT #2,3474421590,Latin American,24.0,Cycle Inspection / Initial Inspection,3034010002.0,BK78
50076665,PETEE'S CAFE,9292980080,Sandwiches/Salads/Mixed Buffet,26.0,Cycle Inspection / Initial Inspection,3018920076.0,BK69
50070649,O! NIGIRI! THE RICEBALL FACTORY,6469228579,Asian/Asian Fusion,34.0,Cycle Inspection / Initial Inspection,1004350011.0,MN22
50043208,BLUE TIJUANA,7188880455,Mexican,10.0,Cycle Inspection / Re-inspection,4040760022.0,QN23
40854586,CAFE SABARSKY,2122880665,German,31.0,Cycle Inspection / Initial Inspection,1014970071.0,MN40
41311174,JIMBO'S HAMBURGER PALACE,7183283208,Hamburgers,22.0,Cycle Inspection / Initial Inspection,2036620006.0,BX09
50001340,BLUESTONE LANE COFFEE,2128888848,Coffee/Tea,19.0,Cycle Inspection / Initial Inspection,1013230047.0,MN19
50080214,BONAFIDE CAFE & DELI,5164676286,Sandwiches,10.0,Pre-permit (Operational) / Re-inspection,3003210033.0,BK33
40692361,ANDREW'S COFFEE SHOP,7186931740,American,12.0,Cycle Inspection / Initial Inspection,3050700035.0,BK42
50067454,GOOD EATS BISTRO,5163224390,American,,Administrative Miscellaneous / Re-inspection,4016340001.0,QN27
50038174,LA FLOR RESTAURANT,7184268023,Mexican,10.0,Cycle Inspection / Initial Inspection,4013220065.0,QN63
41700243,DUNKIN,7185130701,Donuts,7.0,Cycle Inspection / Initial Inspection,3066810114.0,BK25
50064289,THE MILL,2128260302,American,9.0,Cycle Inspection / Initial Inspection,1013060050.0,MN19
50044748,FARIDA,6469186542,Eastern European,9.0,Cycle Inspection / Initial Inspection,1007610065.0,MN13
50017674,CAOBA BROOKLYN BISTRO,3474046886,Latin American,9.0,Cycle Inspection / Initial Inspection,3036610015.0,BK83
50010974,PEAK THAI,6464541333,Thai,31.0,Cycle Inspection / Initial Inspection,1013420001.0,MN19
50063198,KENNEDY FRIED CHICKEN,7182990045,Chicken,13.0,Cycle Inspection / Initial Inspection,2031170001.0,BX17
50070120,ZARA CAFE GRILL,7189796122,Turkish,17.0,Pre-permit (Operational) / Initial Inspection,5035590001.0,SI36
40365226,NOSTRAND DONUT SHOP,7188263008,Donuts,,Trans Fat / Initial Inspection,3048690001.0,BK95
40821987,MILANES SPANISH RESTAURANT,2122439797,Spanish,16.0,Cycle Inspection / Initial Inspection,1008000076.0,MN13
41274838,FRESCO TORTILLERIA,7187933300,Tex-Mex,10.0,Cycle Inspection / Initial Inspection,4033460001.0,QN17
40364296,HAPPY GARDEN,7182955588,Chinese,5.0,Cycle Inspection / Initial Inspection,2032930106.0,BX05
50082613,NEW GOLDEN BAY RESTAURANT,7182651388,Chinese,45.0,Cycle Inspection / Initial Inspection,3063790043.0,BK28
40647906,TERRACE ON THE PARK,7185925000,American,22.0,Cycle Inspection / Initial Inspection,4020180001.0,QN99
41631374,LIBERTY BAR,7182153311,American,18.0,Cycle Inspection / Initial Inspection,4115430002.0,QN55
50002470,PIZZETTERIA BRUNETTI,2122555699,Pizza,12.0,Cycle Inspection / Initial Inspection,1006260022.0,MN23
41512842,CHECKERS,7183877900,Hamburgers,13.0,Cycle Inspection / Re-inspection,3024600036.0,BK73
50069760,RANCHO ESTRELLA RESTAURANT,3472716978,Mexican,19.0,Cycle Inspection / Initial Inspection,2030730050.0,BX06
50012650,LOS POBLANOS RESTAURANT,3477630571,Mexican,13.0,Cycle Inspection / Re-inspection,3007270044.0,BK32
50060972,JUPIOCA,9178558011,"Juice, Smoothies, Fruit Salads",18.0,Cycle Inspection / Initial Inspection,1014720022.0,MN31
41504787,NO.1 KITCHEN,2125290539,Chinese,2.0,Cycle Inspection / Re-inspection,1009220022.0,MN21
50108322,,7189336533,,,,2033090054.0,BX05
50073409,BKLYN PRIME BAR & RESTAURANT,3476275301,Caribbean,12.0,Cycle Inspection / Re-inspection,3049900046.0,BK91
50012118,NORIKOH,6469186778,Japanese,27.0,Cycle Inspection / Re-inspection,1008680010.0,MN20
50032677,DANIELA'S CAFE,7184310999,Mexican,12.0,Cycle Inspection / Re-inspection,3055830049.0,BK34
50078062,KONG SIHK TONG,6468506150,Chinese,13.0,Pre-permit (Operational) / Re-inspection,1001630022.0,MN27
50069505,TAJ MAHAL INDIAN REST,7187096279,Indian,9.0,Cycle Inspection / Initial Inspection,3059180004.0,BK31
41433469,THE CAPITAL GRILLE,2123741811,American,24.0,Cycle Inspection / Initial Inspection,1000477501.0,MN25
41345068,MIRRORS ON GRAND,7186222277,American,42.0,Cycle Inspection / Initial Inspection,3019470032.0,BK69
50045766,MASSERIA CAFFE,2129690900,Italian,13.0,Pre-permit (Operational) / Re-inspection,1010200005.0,MN17
50043495,SALUD BAR & GRILL,9178267480,Latin American,13.0,Cycle Inspection / Initial Inspection,3034450008.0,BK78
41450623,MCDONALD'S,7182828100,Hamburgers,22.0,Cycle Inspection / Initial Inspection,3013060001.0,BK60
50013743,EXPRESSWAY BUBBLE TEA & SNACKS,6463621995,Coffee/Tea,33.0,Cycle Inspection / Initial Inspection,4050420035.0,QN22
41044065,TURKISH GRILL RESTAURANT & BAR,7183923838,Turkish,16.0,Cycle Inspection / Initial Inspection,4001630004.0,QN31
50073262,BROADWAY PIZZA,7186026110,Pizza,22.0,Cycle Inspection / Initial Inspection,3016040034.0,BK35
50048617,HALAL BUFFET,7183223333,Middle Eastern,25.0,Pre-permit (Operational) / Compliance Inspection,4119660017.0,QN76
50057543,VICTORIAS PIZZA,7188919496,Pizza,12.0,Pre-permit (Operational) / Initial Inspection,3089250183.0,BK17
50071875,LOS ARRIEROS,7188983359,Spanish,12.0,Pre-permit (Operational) / Initial Inspection,4014870001.0,QN29
50069752,MACDOUGAL STREET ALEHOUSE,2122540006,American,17.0,Cycle Inspection / Initial Inspection,1005400010.0,MN23
41608718,MOOBURGER,7182468259,American,12.0,Cycle Inspection / Initial Inspection,3003120032.0,BK33
50075492,CROWN FRIED CHICKEN,7184677771,Chicken,16.0,Cycle Inspection / Initial Inspection,3035300008.0,BK81
50033207,ISTANBUL BAY TURKISH CAFE,7187144300,Turkish,26.0,Cycle Inspection / Initial Inspection,3063810037.0,BK28
50045979,CAFE MAX,7189349608,American,12.0,Cycle Inspection / Initial Inspection,3087070452.0,BK19
41546745,MI SABOR CAFE,7186026160,Latin American,18.0,Cycle Inspection / Initial Inspection,3015840022.0,BK35
50046173,LA BAGEL DELIGHT,7185220520,Sandwiches,13.0,Cycle Inspection / Initial Inspection,3002680001.0,BK09
40704155,ERAWAN THAI CUISINE,7184282112,Thai,10.0,Cycle Inspection / Initial Inspection,4062980005.0,QN46
41512842,CHECKERS,7183877900,Hamburgers,13.0,Cycle Inspection / Re-inspection,3024600036.0,BK73
40368223,OYSTER BAR,2124906650,Seafood,7.0,Cycle Inspection / Initial Inspection,1012800001.0,MN19
41232906,SHANGHAI RESTAURANT,7187390158,Chinese,11.0,Cycle Inspection / Initial Inspection,4100270026.0,QN61
40955649,KOBRICK COFFEE CO.,2122555588,Coffee/Tea,17.0,Cycle Inspection / Re-inspection,1006290001.0,MN23
41233916,9TH STREET LUNCHEONETTE,7189239074,American,21.0,Cycle Inspection / Initial Inspection,3004770048.0,BK33
50060498,AROQA,6466785471,Indian,13.0,Pre-permit (Operational) / Initial Inspection,1007460079.0,MN13
50090719,ELA TAVERNA,7185991911,Greek,19.0,Pre-permit (Operational) / Initial Inspection,3023180017.0,BK73
50054609,CHINA WOK III,7185842488,Chinese,12.0,Cycle Inspection / Re-inspection,2030260059.0,BX05
50070383,KIMCHAYUL MYUNGPOOM GALBI,7188869292,Korean,12.0,Cycle Inspection / Re-inspection,4053340024.0,QN51
41646302,EAST GARDEN,7187291188,Chinese,9.0,Cycle Inspection / Re-inspection,4006000030.0,QN68
50006735,TACO BELL,6463623400,Tex-Mex,,Calorie Posting / Initial Inspection,1016250023.0,MN33
41580756,ROTI ON THE RUN,7182354414,Caribbean,54.0,Cycle Inspection / Re-inspection,3041370016.0,BK83
41347936,RALPH'S FAMOUS ITALIAN ICES,7183568133,Frozen Desserts,,Calorie Posting / Initial Inspection,5068150058.0,SI32
50044289,BAYARD BO KY RESTAURANT,2124062292,Chinese,41.0,Cycle Inspection / Initial Inspection,1002000033.0,MN27
50087516,NEW VILLAGE BAKERY,9175631200,Bakery Products/Desserts,30.0,Cycle Inspection / Initial Inspection,4053350073.0,QN51
40609590,MORNINGSTAR RESTAURANT,2125881050,American,24.0,Cycle Inspection / Initial Inspection,1013240124.0,MN19
50090163,PLACE TO BEACH CANTINA,7183735862,American,32.0,Pre-permit (Operational) / Initial Inspection,3070740382.0,BK21
50076167,ARTE CAFE,6468583300,Italian,21.0,Cycle Inspection / Initial Inspection,1007970002.0,MN13
50064340,OPTIMISTIC CAFE,3473719175,Coffee/Tea,13.0,Cycle Inspection / Re-inspection,1007880078.0,MN17
50046464,NEW LUCKY HOUSE RESTAURANT,7186817430,Chinese,21.0,Cycle Inspection / Initial Inspection,2024560227.0,BX14
50017407,CROWN FRIED CHICKEN,3475925020,Chicken,11.0,Cycle Inspection / Initial Inspection,4097630042.0,QN35
50044507,ZAMAAN,3475934444,American,12.0,Cycle Inspection / Initial Inspection,3074220302.0,BK17
40926214,LA MONEDA RESTAURANT,7189012787,Latin American,10.0,Cycle Inspection / Re-inspection,2028480016.0,BX41
50059901,NEW YORK STOCK EXCHANGE EXECUTIVE SERVICES,2126563815,American,6.0,Cycle Inspection / Initial Inspection,1000230019.0,MN25
41686535,NANKING,7183233555,Indian,32.0,Cycle Inspection / Initial Inspection,4117010007.0,QN55
40366230,DON PEPPE,7188457587,Italian,49.0,Cycle Inspection / Initial Inspection,4118050047.0,QN55
40616482,THE CARNEGIE CIGAR CLUB AND LOUNGE,2129809476,American,8.0,Cycle Inspection / Re-inspection,1010087503.0,MN17
50043211,AMERITTANIA,2122475000,American,8.0,Cycle Inspection / Initial Inspection,1010250044.0,MN17
40662196,LUCIEN RESTAURAUNT,2122606481,French,28.0,Cycle Inspection / Initial Inspection,1004290002.0,MN22
50007046,FRENCH DINER,2127771577,French,11.0,Cycle Inspection / Initial Inspection,1004120009.0,MN27
41346103,LA MAISON DU MACARON,2122432757,French,8.0,Cycle Inspection / Re-inspection,1007980061.0,MN13
41510203,MOMO SUSHI,7184186666,Japanese,,Trans Fat / Re-inspection,3031010022.0,BK78
50055262,VIA TRENTA PIZZOTECA,7182882802,Italian,12.0,Cycle Inspection / Re-inspection,1007010062.0,MN13
50086658,LIL' DUDES PIZZERIA,3477817385,Pizza,18.0,Pre-permit (Operational) / Initial Inspection,2032750095.0,BX06
41609500,J EAST CHINESE RESTAURANT,2125298818,Chinese,21.0,Cycle Inspection / Initial Inspection,1008970044.0,MN21
50087594,NY SWEET YUMMY HOUSE,7188786603,Chinese,8.0,Pre-permit (Operational) / Initial Inspection,4015800009.0,QN29
50032629,LOOSIE ROUGE,7183842904,Creole/Cajun,12.0,Cycle Inspection / Re-inspection,3024560042.0,BK73
50058252,SING FEI RESTAURANT,7187986677,Chinese,27.0,Cycle Inspection / Initial Inspection,2033560028.0,BX43
41029356,THE DUPLEX,2122555438,American,9.0,Cycle Inspection / Initial Inspection,1006100001.0,MN23
41609414,PRIME AVENUE,3475649041,Jewish/Kosher,33.0,Cycle Inspection / Initial Inspection,3012930001.0,BK63
41337181,EL TIO PIO,7188753097,Latin American,12.0,Cycle Inspection / Initial Inspection,3001520028.0,BK38
40809948,44 & X HELL'S KITCHEN,2129771170,American,15.0,Cycle Inspection / Initial Inspection,1010540001.0,MN15
50097882,DOMINOS,7187780110,Pizza,31.0,Cycle Inspection / Initial Inspection,3012960050.0,BK63
50035660,ROCCOS,2126339555,Pizza,,Administrative Miscellaneous / Initial Inspection,1007697503.0,MN13
50067994,EL DOMINICAN VALLE RESTAURANT,6468690092,Spanish,20.0,Pre-permit (Operational) / Initial Inspection,1021690053.0,MN35
41704249,FAMOUS FAMIGLIA PIZZERIA,2129969797,Pizza,12.0,Cycle Inspection / Re-inspection,1016020058.0,MN33
41384689,WASABI POINT,7182051056,Asian/Asian Fusion,9.0,Cycle Inspection / Re-inspection,4015220009.0,QN50
50046726,CHIRPING CHICKEN,2126614059,Chicken,23.0,Cycle Inspection / Initial Inspection,1012800001.0,MN19
40592981,FLUTE,2122655169,American,12.0,Cycle Inspection / Initial Inspection,1010260026.0,MN17
50080328,C & J BAKERY,2127952121,Spanish,26.0,Cycle Inspection / Re-inspection,1021660016.0,MN35
41445110,DOS TOROS TAQUERIA,2126777300,Mexican,6.0,Cycle Inspection / Initial Inspection,1005590009.0,MN22
41224381,SIDECAR,7183690077,American,18.0,Cycle Inspection / Initial Inspection,3010470043.0,BK37
50055715,SALUGGI'S,6468961163,Italian,11.0,Cycle Inspection / Initial Inspection,1003110013.0,MN28
41542492,FAR EAST SZECHUAN KITCHEN,7182631265,Chinese,12.0,Cycle Inspection / Re-inspection,4066980001.0,QN37
50076000,ONE TEA GROUP,3478281302,Coffee/Tea,25.0,Pre-permit (Operational) / Re-inspection,4049800070.0,QN22
50100773,FUSION KEBAB HOUSE,7183499060,Indian,9.0,Pre-permit (Operational) / Initial Inspection,4000770029.0,QN31
50012298,KUZINA,7189804744,Greek,11.0,Cycle Inspection / Initial Inspection,5033500011.0,SI36
40383147,IL TOSCANO RISTORANTE,7186310300,Italian,12.0,Cycle Inspection / Initial Inspection,4081000032.0,QN45
41714097,GANDHI INDIAN RESTAURANT,7182827012,Indian,29.0,Cycle Inspection / Initial Inspection,3050550059.0,BK60
41689119,CITY TECH CAFE,7185788748,American,16.0,Cycle Inspection / Initial Inspection,3000970002.0,BK38
41659658,LOTUS CAFE & BAGELS,3475548811,American,13.0,Cycle Inspection / Re-inspection,3087107501.0,BK19
40526489,DEB'S,2126754550,American,13.0,Cycle Inspection / Re-inspection,1005200001.0,MN24
50082562,GALAXY COFFEE SHOP,3478919162,Coffee/Tea,11.0,Cycle Inspection / Re-inspection,2033420001.0,BX43
41216873,SANTA CLARITA RESTAURANT,7182929399,Tex-Mex,11.0,Cycle Inspection / Initial Inspection,2023010028.0,BX39
50002562,EXQUISITO RESTAURANT,7187843505,Spanish,11.0,Cycle Inspection / Initial Inspection,4003480019.0,QN68
41047999,THE BLARNEY STONE PUB & RESTAURANT,2125945100,American,12.0,Cycle Inspection / Re-inspection,1007800076.0,MN17
50060299,108 DOUBLE CHINESE RESTAURANT,7187601021,Chinese,12.0,Pre-permit (Operational) / Initial Inspection,4019440137.0,QN25
50019132,Deep Indian Kitchen,6469187778,Indian,22.0,Cycle Inspection / Initial Inspection,1010270063.0,MN17
50106029,Playdate NYC,3479095490,,,,4049760009.0,QN22
50089268,CLINTON HALL,9294196988,American,64.0,Pre-permit (Operational) / Initial Inspection,3000000000.0,BK73
41686846,EL DIAMANTE RESTAURANT,7183673995,Spanish,17.0,Cycle Inspection / Initial Inspection,2030450034.0,BX01
41650270,WING HUA 508,7188558797,Chinese,12.0,Cycle Inspection / Initial Inspection,3003790029.0,BK33
41129343,PINO'S LA FORCHETTA,7189654020,Pizza,11.0,Cycle Inspection / Initial Inspection,3010760004.0,BK37
40846843,RUSSIAN BATHS,7183321676,American,0.0,Cycle Inspection / Initial Inspection,3073970001.0,BK25
50067913,SHAKE SHACK,6463835507,Hamburgers,10.0,Cycle Inspection / Initial Inspection,1018960072.0,MN09
41190258,KI SUSHI,7189350575,Japanese,3.0,Cycle Inspection / Initial Inspection,3001870027.0,BK38
50014402,FRESH DUMPLINGS,3472389915,Chinese,12.0,Cycle Inspection / Initial Inspection,4049730016.0,QN22
41451247,THE LONG ROOM,2129973933,Irish,10.0,Cycle Inspection / Initial Inspection,1009960043.0,MN17
40765358,HONG KONG RESTAURANT,7184096100,Chinese,13.0,Cycle Inspection / Initial Inspection,2041320034.0,BX49
50042067,MALII,2122892729,Thai,26.0,Cycle Inspection / Initial Inspection,1016760003.0,MN33
41717742,ACCRA RESTAURANT,6469825616,African,17.0,Cycle Inspection / Initial Inspection,1019080001.0,MN11
41117086,SABOR A MEXICO II,2124398301,Mexican,4.0,Cycle Inspection / Initial Inspection,1014320013.0,MN31
40946956,B-SIDE,2124754600,American,11.0,Cycle Inspection / Initial Inspection,1004060035.0,MN22
41249363,ROASTING PLANT,2127757755,Coffee/Tea,17.0,Cycle Inspection / Initial Inspection,1004130045.0,MN27
50070624,PARK SLOPE ALE HOUSE,3362870165,American,13.0,Cycle Inspection / Initial Inspection,3009850052.0,BK37
50002675,CENTRAL DINER,7187514756,American,20.0,Cycle Inspection / Initial Inspection,,
50079002,BLACK BRICK,9143863935,Coffee/Tea,8.0,Pre-permit (Operational) / Initial Inspection,3023920030.0,BK73
41596469,AVENITA DINER,7182978540,American,11.0,Cycle Inspection / Re-inspection,4068620301.0,QN35
50002049,HK BAKERY,7188868393,Bakery Products/Desserts,19.0,Cycle Inspection / Re-inspection,4049670033.0,QN22
40588072,CIRO'S PIZZA,7184748068,Pizza,7.0,Cycle Inspection / Initial Inspection,4161660434.0,QN10
40941045,MARIO'S RESTAURANT,7185841188,Italian,24.0,Cycle Inspection / Initial Inspection,2030730011.0,BX06
41117739,COSMIC DINER,2123335888,American,14.0,Cycle Inspection / Initial Inspection,1010240001.0,MN17
50034893,M & J FLOW LOUNGE,7189752606,Spanish,48.0,Pre-permit (Operational) / Compliance Inspection,2026000202.0,BX39
50040711,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,7185661557,Caribbean,,Calorie Posting / Re-inspection,3046920043.0,BK96
41222296,CHARLESTON,7185999599,American,13.0,Cycle Inspection / Re-inspection,3023190022.0,BK73
41305738,SUSHI AZABU,2122740428,Japanese,9.0,Cycle Inspection / Re-inspection,1002180011.0,MN24
41222270,BROWNSTEIN CATERERS,6466242244,American,,Administrative Miscellaneous / Initial Inspection,1006957503.0,MN13
50000203,VINICIO'S RESTAURANT,7184783600,Latin American,66.0,Cycle Inspection / Initial Inspection,4019960088.0,QN26
41702826,NINOS 46,2127194015,Italian,30.0,Cycle Inspection / Initial Inspection,1012620019.0,MN17
50004682,I LOVE PIZZA,7182925503,Pizza,13.0,Cycle Inspection / Initial Inspection,2023790058.0,BX34
50058678,LOKAL,2125955554,Mediterranean,17.0,Pre-permit (Operational) / Initial Inspection,1011960062.0,MN12
50060525,BAKHTAR KEBAB,7187625572,Afghan,13.0,Cycle Inspection / Re-inspection,4069280056.0,QN38
50058932,COCOA GRINDER,3475174561,American,41.0,Cycle Inspection / Initial Inspection,3060340007.0,BK31
50072605,BORAN THAI CUISINE,7184900207,Thai,45.0,Cycle Inspection / Re-inspection,3003710040.0,BK33
50058302,THE HIGHWATER,2063758961,Hawaiian,18.0,Pre-permit (Non-operational) / Initial Inspection,4006220049.0,QN70
50070083,WEEKENDS,3479873558,American,18.0,Pre-permit (Operational) / Initial Inspection,3024310031.0,BK73
50074104,VIP COFFEE II,7183300889,Chinese,28.0,Pre-permit (Operational) / Initial Inspection,3063810042.0,BK28
50057117,SNOWFOX,6469983030,Japanese,11.0,Cycle Inspection / Re-inspection,1008517505.0,MN13
50087520,EPIC LOUNGE,5165742649,American,12.0,Cycle Inspection / Initial Inspection,4116790002.0,QN55
50035092,CHIPOTLE MEXICAN GRILL,7186016022,Tex-Mex,10.0,Cycle Inspection / Initial Inspection,2032700030.0,BX29
41247133,MERMELSTEIN CATERERS,7187783100,Jewish/Kosher,10.0,Cycle Inspection / Re-inspection,3012860001.0,BK63
50059268,CAKE BOI,7185130595,Bakery Products/Desserts,5.0,Cycle Inspection / Initial Inspection,3018580003.0,BK35
41474882,BUKA,3477630619,African,82.0,Cycle Inspection / Re-inspection,3020140017.0,BK69
50066129,GYRO CAFE,7184380860,Pakistani,12.0,Cycle Inspection / Re-inspection,3053610011.0,BK41
41065858,LURE FISHBAR,2124317676,Seafood,33.0,Cycle Inspection / Initial Inspection,1005120023.0,MN24
50070592,ZEST RAMEN,9179152802,Japanese,27.0,Cycle Inspection / Re-inspection,1004130004.0,MN27
50040092,SUBWAY,2126853433,Sandwiches,11.0,Cycle Inspection / Initial Inspection,1009120036.0,MN20
41145163,PHO BANG RESTAURANT,7189395520,Southeast Asian,13.0,Cycle Inspection / Re-inspection,4050447501.0,QN22
50053253,GUSTOSO RESTAURANT,7188726755,Latin American,14.0,Cycle Inspection / Initial Inspection,3041300069.0,BK83
50066109,KORONET PIZZA,2122221566,Pizza,13.0,Cycle Inspection / Initial Inspection,1018820063.0,MN09
