CAMIS,DBA,PHONE,CUISINE DESCRIPTION,SCORE,INSPECTION TYPE,BBL,NTA
50086042,SONEROS NIGHT CLUB BAR,9177498127,Spanish,28.0,Pre-permit (Operational) / Initial Inspection,4018620001.0,QN29
41161346,LE BASKET,2124209772,American,23.0,Cycle Inspection / Re-inspection,1005357501.0,MN23
41061923,LENOS BAR CAFE,7185331113,Latin American,17.0,Cycle Inspection / Initial Inspection,4011760038.0,QN28
50091208,HUMMUS INC BROOKLYN MEDITERRANEAN BAR,9293887988,Jewish/Kosher,48.0,Pre-permit (Operational) / Initial Inspection,3001497501.0,BK38
50069442,A A JING,2122450800,Asian/Asian Fusion,19.0,Cycle Inspection / Initial Inspection,1010570032.0,MN15
40901879,TAVERNA KYCLADES,7185458666,Seafood,7.0,Cycle Inspection / Re-inspection,4008307501.0,QN72
41127492,ECUA VILLA COFFEE SHOP,7185382369,Coffee/Tea,12.0,Cycle Inspection / Initial Inspection,2027830042.0,BX14
40538565,FOUR SEASONS HOTEL,2127585700,American,8.0,Cycle Inspection / Initial Inspection,1012937501.0,MN17
50018565,TACO BELL,7183281467,Tex-Mex,3.0,Cycle Inspection / Initial Inspection,2029980002.0,BX75
50082248,PHILLY PRETZEL FACTORY,7185248892,Hotdogs/Pretzels,12.0,Cycle Inspection / Initial Inspection,5002850007.0,SI35
50067944,HOUSE SPECIAL RESTAURANT,2123439496,Chinese,19.0,Cycle Inspection / Initial Inspection,1002380038.0,MN24
41286149,REMEDY DINER,2126775110,American,16.0,Cycle Inspection / Re-inspection,1003550049.0,MN27
50048885,SO GO CAFE,3473236633,Chinese,10.0,Cycle Inspection / Initial Inspection,1003000019.0,MN27
50044571,LOOK BY PLANT LOVE HOUSE,7186220026,Thai,17.0,Cycle Inspection / Initial Inspection,3011310018.0,BK64
40705487,STROKOS GOURMET DELI,2126662121,Sandwiches,,Administrative Miscellaneous / Re-inspection,1018850036.0,MN09
50042702,THE CORNER PIZZA SHOP,7186531525,Pizza,41.0,Cycle Inspection / Re-inspection,2033240095.0,BX43
50088114,DESI GRILL,7183819777,Indian,65.0,Cycle Inspection / Initial Inspection,3031990037.0,BK77
50050190,SWEETGREEN,6468761468,Salads,12.0,Cycle Inspection / Initial Inspection,1005450026.0,MN23
41630558,TRI TIP GRILL,2125571030,American,19.0,Cycle Inspection / Initial Inspection,1012800001.0,MN19
41628481,KFC,7186224108,Chicken,10.0,Cycle Inspection / Re-inspection,3018490056.0,BK75
50080902,LIU YI SHOU HOTPOT,3477320201,Chinese,12.0,Cycle Inspection / Re-inspection,4049800035.0,QN22
50074043,ANTONIO'S,7187289200,Italian,38.0,Cycle Inspection / Initial Inspection,4009720001.0,QN72
50037375,JOYA HALL,7189976462,Indian,10.0,Cycle Inspection / Initial Inspection,4030150032.0,QN21
50041477,LAKE PAVILION,7188866693,Chinese,11.0,Cycle Inspection / Initial Inspection,4064100018.0,QN62
41391353,AMSTERDAM ALE HOUSE,2123627260,American,18.0,Cycle Inspection / Initial Inspection,1011680029.0,MN12
41047105,LIBRETTO'S PIZZERIA,2122136445,American,8.0,Cycle Inspection / Initial Inspection,1008920041.0,MN20
50016538,MAMA CATALINA RESTAURANT,7188032015,Spanish,24.0,Cycle Inspection / Initial Inspection,4020130109.0,QN25
40593315,READE STREET PUB & KITCHEN,2122272295,American,0.0,Cycle Inspection / Initial Inspection,1001400029.0,MN24
41529148,THE ORIGINAL VINCENT'S ESTABLISH 1904,2122268133,Italian,52.0,Cycle Inspection / Initial Inspection,1002050019.0,MN24
41628435,KFC,3473508368,Chicken,12.0,Cycle Inspection / Initial Inspection,3034980060.0,BK81
50069519,EL NUEVO TACO VELOZ,7187551505,Tex-Mex,10.0,Pre-permit (Operational) / Re-inspection,4015510001.0,QN29
41301641,THE RABBIT HOLE,7187820910,American,12.0,Cycle Inspection / Re-inspection,3024300022.0,BK73
41652187,GOLDEN CORNER NOODLES,7188860123,Chinese,10.0,Cycle Inspection / Re-inspection,4051010001.0,QN22
41330799,MIKE'S ISLAND GRILL RESTAURANT,7183463494,Caribbean,18.0,Cycle Inspection / Initial Inspection,3046720012.0,BK96
41519383,BALIMAYA RESTAURANT,7184011122,African,41.0,Cycle Inspection / Initial Inspection,2023200077.0,BX39
50080795,AVE D PIZZERIA,6468503674,Pizza,25.0,Pre-permit (Operational) / Initial Inspection,1003720038.0,MN28
41459743,EVERYDAY GOURMET DELI,2129860500,American,12.0,Cycle Inspection / Re-inspection,1012950020.0,MN20
41226719,MANOR OCTOBERFEST,7183262201,American,19.0,Cycle Inspection / Initial Inspection,4038100350.0,QN19
41399837,BLACK SWAN,7187834744,American,21.0,Cycle Inspection / Initial Inspection,3019500035.0,BK75
50033000,LAS MARGARITAS RESTAURANT,7182383972,Mexican,50.0,Cycle Inspection / Initial Inspection,3059070040.0,BK31
50011573,GRAN VILLA RESTAURANT,7185763924,Spanish,53.0,Cycle Inspection / Re-inspection,3007120037.0,BK32
50054374,BIARRITZ BAKERY,7185421848,Bakery Products/Desserts,13.0,Cycle Inspection / Initial Inspection,2027540017.0,BX35
50042800,HIGH STREET ON HUDSON,9173883944,American,20.0,Cycle Inspection / Initial Inspection,1006277501.0,MN23
50072887,KIM PO,7182642828,Chinese,9.0,Pre-permit (Operational) / Re-inspection,4104360027.0,QN08
50086567,GFG BAKERY CAFE,2129792790,Greek,24.0,Pre-permit (Operational) / Initial Inspection,1000220017.0,MN25
50016082,PRONTO PIZZA PASTA,7184423535,Pizza,43.0,Cycle Inspection / Initial Inspection,5028250001.0,SI37
50072573,BRONX BURGER BISTRO,3479441763,Sandwiches,9.0,Pre-permit (Operational) / Initial Inspection,2039730012.0,BX59
50017810,T.G.I. FRIDAY'S,2125640539,American,5.0,Cycle Inspection / Initial Inspection,1007840034.0,MN17
50064404,SAMURICE,9254369387,Japanese,66.0,Cycle Inspection / Initial Inspection,1002090028.0,MN24
50068152,"NEW YORK HILTON , BANQUET KITCHEN",2125867000,American,45.0,Cycle Inspection / Initial Inspection,1010067502.0,MN17
41071232,CAPRI SOCIAL CLUB,7183838833,American,12.0,Cycle Inspection / Initial Inspection,3025950020.0,BK76
50037466,HAMPTON CHUTNEY CO,6312673131,Indian,13.0,Cycle Inspection / Initial Inspection,1002330013.0,MN24
41187577,HANSOL NUTRITION CENTER,7188880200,Korean,54.0,Cycle Inspection / Initial Inspection,4053350061.0,QN51
50078360,SUBWAY,2127777088,Sandwiches,10.0,Cycle Inspection / Initial Inspection,1008707501.0,MN21
41100958,CREPERIE,2129795521,French,2.0,Cycle Inspection / Initial Inspection,1004110032.0,MN27
41138610,THE SPOT: HOOKAH LOUNGE,7182046811,Middle Eastern,27.0,Cycle Inspection / Re-inspection,4006920001.0,QN70
41447522,FLATBUSH LATIN GRILL,7184622022,Latin American,13.0,Cycle Inspection / Re-inspection,3050990101.0,BK42
50088025,PIZZA BY LUCILLE'S,3478932508,Pizza,57.0,Cycle Inspection / Initial Inspection,1.0,MN03
41678381,MOTI MAHAL DELUX,2123713535,Indian,26.0,Cycle Inspection / Re-inspection,1014370030.0,MN31
41587614,FAROS RESTAURANT,7183697047,Greek,25.0,Cycle Inspection / Initial Inspection,3009540042.0,BK37
50007228,COLONIA VERDE,6463704477,Peruvian,2.0,Cycle Inspection / Re-inspection,3020910071.0,BK68
41175577,MARIO'S PIZZERIA,7189389180,Pizza,,Trans Fat / Initial Inspection,3.0,BK38
50009013,PARK ASIA RESTAURANT,7188331688,Chinese,9.0,Cycle Inspection / Re-inspection,3057490001.0,BK34
50045370,LIN BAKERY & CAFE,7187859981,Bakery Products/Desserts,37.0,Cycle Inspection / Re-inspection,3008470004.0,BK32
50066349,SWEET CHICK,7184847724,American,12.0,Cycle Inspection / Re-inspection,3011570001.0,BK64
40903063,O-MAI,2126330550,Southeast Asian,18.0,Cycle Inspection / Re-inspection,1007430082.0,MN13
50059268,CAKE BOI,7185130595,Bakery Products/Desserts,13.0,Cycle Inspection / Initial Inspection,3018580003.0,BK35
50040265,JERK PAN KUSINE,7184643555,Caribbean,11.0,Cycle Inspection / Re-inspection,4111360023.0,QN34
50056316,KNAPP STREET BAGEL CAFE,7189431525,American,25.0,Cycle Inspection / Initial Inspection,3088220002.0,BK17
40886422,THE BEST ITALIAN PIZZA,7185856444,Pizza,10.0,Cycle Inspection / Re-inspection,2022930008.0,BX39
41632866,CITY CAFE,2127640444,Sandwiches,32.0,Cycle Inspection / Initial Inspection,1012590117.0,MN17
41222245,CAFE GRUMPY,2122555511,Coffee/Tea,12.0,Cycle Inspection / Initial Inspection,1007690052.0,MN13
50054604,JUSTIN PIZZA,7182928900,Pizza,10.0,Cycle Inspection / Re-inspection,2024830032.0,BX63
41115762,SPRING GARDENS RESTAURANT,7183414480,Caribbean,7.0,Cycle Inspection / Initial Inspection,4130140012.0,QN66
41594371,RANDALL RESTAURANT,7183280343,Spanish,9.0,Cycle Inspection / Initial Inspection,2027690052.0,BX27
41378724,SCHNIPPER'S QUALITY KITCHEN,2129212400,Hamburgers,28.0,Cycle Inspection / Initial Inspection,1010127501.0,MN17
50049689,CHINA RESTAURANT,7184985108,Chinese,30.0,Pre-permit (Operational) / Initial Inspection,3046980043.0,BK96
50089210,TAQUERIA EL CEBOLLIN,9292465118,Spanish,15.0,Pre-permit (Operational) / Re-inspection,2026830035.0,BX33
41572440,THE LOFT AT ARIANA'S GRAND,7189664522,Italian,8.0,Cycle Inspection / Initial Inspection,5075840065.0,SI11
50049996,LENA'S ITALIAN KITCHEN,6468465362,Italian,20.0,Cycle Inspection / Initial Inspection,1009110033.0,MN20
50059232,CLINTON HALL,7182206400,American,22.0,Cycle Inspection / Initial Inspection,2030780001.0,BX06
41448381,ACCRA RESTAURANT,7185848500,African,10.0,Cycle Inspection / Initial Inspection,2031930033.0,BX36
50085906,JUKE BAR,9149073094,American,9.0,Pre-permit (Operational) / Initial Inspection,1004540001.0,MN22
41690457,TAVOLA,2122731181,Italian,12.0,Cycle Inspection / Re-inspection,1007610003.0,MN13
50097038,ZOOBA,6465968090,Egyptian,20.0,Pre-permit (Operational) / Initial Inspection,1004810001.0,MN24
50098384,K.B. GRAND DELI,9292809681,Sandwiches,83.0,Pre-permit (Operational) / Initial Inspection,4003110014.0,QN31
50053768,FISH & BEEF,3479874436,Chinese,15.0,Cycle Inspection / Initial Inspection,3008090040.0,BK34
41383251,CARIDAD RESTAURANT,7183646545,Latin American,5.0,Cycle Inspection / Re-inspection,2031580001.0,BX40
50093369,FIRST FAMILY PIZZERIA,7187985084,Pizza,9.0,Pre-permit (Operational) / Re-inspection,2050530048.0,BX62
50105430,Juice & Tings,7182197024,,,,3046920043.0,BK96
41300049,TASTEE PATTEE BAKERY AND GRILL,7182575400,Caribbean,21.0,Cycle Inspection / Re-inspection,3081850037.0,BK50
40581729,BONO'S CAFE,2122139119,Sandwiches,11.0,Cycle Inspection / Initial Inspection,1008580029.0,MN17
50057386,CHOW HOUSE,6463582779,Chinese,33.0,Cycle Inspection / Initial Inspection,1005400040.0,MN23
41629609,TANGS JIANG RESTAURANT,2128645179,Chinese,12.0,Cycle Inspection / Initial Inspection,1019520019.0,MN11
50072815,LA FONTANA SORELLENA,9173754390,Italian,25.0,Cycle Inspection / Initial Inspection,5062447501.0,SI01
50018090,BLVD WINE BAR,7184408520,American,19.0,Cycle Inspection / Initial Inspection,4000210070.0,QN31
41574514,NANATORI JAPANESE RESTAURANT,7185225555,Japanese,47.0,Cycle Inspection / Initial Inspection,3002490042.0,BK09
41258550,SUBWAY,7187793534,Sandwiches,7.0,Cycle Inspection / Initial Inspection,4011920001.0,QN63
41194925,APHRODITES SWEETS,7182241774,Bakery Products/Desserts,9.0,Cycle Inspection / Re-inspection,4057450002.0,QN47
41710746,BURGERFI,6466843172,Hamburgers,10.0,Cycle Inspection / Initial Inspection,1015270028.0,MN32
41346413,THE CHOCOLATE ROOM,7182462600,Bakery Products/Desserts,8.0,Cycle Inspection / Initial Inspection,3004080008.0,BK38
50046914,SHANGHAI MONG,2126296450,Korean,12.0,Cycle Inspection / Initial Inspection,1008330061.0,MN17
50075268,ORIGINAL PITA GRILL,2126833008,Mediterranean,13.0,Cycle Inspection / Reopening Inspection,1009110065.0,MN20
50043863,1080 BREW,3474849220,Coffee/Tea,27.0,Cycle Inspection / Re-inspection,4035410023.0,QN20
41377069,CATALDO'S RESTAURANT,7188576700,Italian,20.0,Cycle Inspection / Initial Inspection,3011370048.0,BK64
50017026,WOK TO WALK,6469187006,Asian/Asian Fusion,22.0,Cycle Inspection / Initial Inspection,1008720001.0,MN21
50083854,OPAI THAI,2128668989,Thai,33.0,Cycle Inspection / Initial Inspection,1012430030.0,MN12
50090078,LA FONDA REST CORP,7182556425,Spanish,10.0,Pre-permit (Operational) / Re-inspection,4024350006.0,QN50
50000228,ENZO'S RESTAURANT,7184093828,Italian,17.0,Cycle Inspection / Initial Inspection,2042740001.0,BX49
41711586,GREY BAR & RESTAURANT,2125322643,American,7.0,Cycle Inspection / Initial Inspection,1008280009.0,MN13
41717385,HEALTHY FRESH,7186187200,Sandwiches/Salads/Mixed Buffet,19.0,Cycle Inspection / Initial Inspection,2030760028.0,BX06
50007382,MEMORIES BAR SHEVROJA,7187152911,Eastern European,,Administrative Miscellaneous / Initial Inspection,3068820004.0,BK29
41236537,INTERNATIONAL BAKE SHOP,7183869550,Bakery Products/Desserts,52.0,Cycle Inspection / Initial Inspection,4034580001.0,QN20
41445602,FLOR DE MAYO,2127873388,Latin American,9.0,Cycle Inspection / Re-inspection,1012310031.0,MN12
50017098,ZUMA NEW YORK,2125449862,Japanese,36.0,Cycle Inspection / Initial Inspection,1008680025.0,MN20
50090233,CHAIKHANA 7:40,9179155199,Jewish/Kosher,52.0,Pre-permit (Operational) / Initial Inspection,4030930030.0,QN18
41368926,VINEGAR HILL HOUSE,7185221018,American,7.0,Cycle Inspection / Re-inspection,3000430026.0,BK38
50066476,MERIT KABAB,7183965827,Bangladeshi,32.0,Cycle Inspection / Initial Inspection,4012850003.0,QN28
41548213,61 LOCAL,3477636624,American,28.0,Cycle Inspection / Initial Inspection,3001930034.0,BK38
41315707,LOUKOUMI TAVERNA,7186263200,Greek,12.0,Cycle Inspection / Re-inspection,4007710103.0,QN72
50074844,NEW CHINA MEE,7188561220,Chinese,7.0,Pre-permit (Operational) / Re-inspection,3048690126.0,BK95
50015240,BOMBAY THEATRE,7184630335,Hotdogs/Pretzels,21.0,Cycle Inspection / Initial Inspection,4069300001.0,QN41
50073147,A SLICE OF NEW YORK,9298882744,Pizza,72.0,Cycle Inspection / Initial Inspection,1010360036.0,MN15
50014973,PARK VIEW DINER,7183339400,American,34.0,Cycle Inspection / Re-inspection,3069510016.0,BK21
50078229,JOE & THE JUICE,9175665727,"Juice, Smoothies, Fruit Salads",10.0,Cycle Inspection / Re-inspection,1014100033.0,MN40
50064240,DAXI SICHUAN,9175631983,Chinese,15.0,Cycle Inspection / Re-inspection,4050190005.0,QN22
50067865,MAMAN,9179326514,Coffee/Tea,22.0,Pre-permit (Operational) / Initial Inspection,1006457501.0,MN23
40544267,UNITED CYPRIANS OF AMERICA,7182789677,Mediterranean,11.0,Cycle Inspection / Initial Inspection,4005960143.0,QN71
50038360,MINI PICANTERIA EL GUAYAQUILENO,9292963578,Latin American,26.0,Cycle Inspection / Initial Inspection,4017100070.0,QN26
50001306,PRET A MANGER,2124732670,Soups/Salads/Sandwiches,7.0,Cycle Inspection / Initial Inspection,1008790001.0,MN21
50088012,SUGARFISH BY SUSHI NOZAWA,8184451886,Japanese,12.0,Pre-permit (Operational) / Initial Inspection,1004907501.0,MN24
41216157,MAPI,2129291041,American,14.0,Cycle Inspection / Initial Inspection,1005770042.0,MN23
50054340,HABANERO BLUES,646259399_,Tex-Mex,26.0,Cycle Inspection / Initial Inspection,1008380024.0,MN17
50007253,COCOA,2129828005,Coffee/Tea,3.0,Cycle Inspection / Initial Inspection,1008470016.0,MN13
40363565,HOT BAGELS,7183268510,Bagels/Pretzels,26.0,Cycle Inspection / Initial Inspection,4030690069.0,QN21
50032905,PUNDA TIBETAN RESTAURANT,7188061485,Asian/Asian Fusion,12.0,Cycle Inspection / Re-inspection,4001940003.0,QN31
41720257,CROWN FRIED CHICKEN,9176033452,Chicken,13.0,Cycle Inspection / Initial Inspection,2038860001.0,BX08
50053334,KFC,7185858333,Chicken,34.0,Cycle Inspection / Initial Inspection,2023280032.0,BX34
41112819,SONG,7189651108,Thai,26.0,Cycle Inspection / Initial Inspection,3009700002.0,BK37
41704598,DUNKIN,6463685127,Donuts,7.0,Cycle Inspection / Initial Inspection,1020020042.0,MN06
40898273,HALE & HEARTY SOUP,2123711330,Soups/Salads/Sandwiches,,Calorie Posting / Re-inspection,1013087502.0,MN19
50108333,,6463397216,,,,1002000019.0,MN27
41148810,TROPICAL SPANISH RESTAURANT,2124914300,Spanish,13.0,Cycle Inspection / Initial Inspection,3.0,
50000064,PANAME RESTAURANT,2122073737,French,19.0,Cycle Inspection / Initial Inspection,1013490002.0,MN19
50060861,THE BROOKLYN A HOTEL,7187891500,American,13.0,Cycle Inspection / Re-inspection,3018660011.0,BK61
50051253,DEMO ONE,7187211110,Chinese,12.0,Cycle Inspection / Initial Inspection,4007000047.0,QN70
41087519,REDEMPTION,2123194545,American,18.0,Cycle Inspection / Initial Inspection,1013270021.0,MN19
50047957,EL MALECON RESTAURANT,7184460031,Spanish,11.0,Cycle Inspection / Initial Inspection,4017150007.0,QN26
50045946,GREENWOOD QUALITY BAKERY,9175177108,Bakery Products/Desserts,22.0,Cycle Inspection / Initial Inspection,4095340001.0,QN55
40821987,MILANES SPANISH RESTAURANT,2122439797,Spanish,9.0,Cycle Inspection / Re-inspection,1008000076.0,MN13
41330043,PASTICCERIA BRUNO BAKERY & RESTAURANT,7184480993,Bakery Products/Desserts,29.0,Cycle Inspection / Initial Inspection,5003000110.0,SI35
40510605,HAMILTON DELI,2127498924,Sandwiches,23.0,Cycle Inspection / Initial Inspection,1018670074.0,MN09
50051572,FISHERMAN'S COVE,9174763133,Caribbean,18.0,Pre-permit (Operational) / Initial Inspection,3081650064.0,BK50
50059641,LA ROYALE,7183821342,Mediterranean,,Smoke-Free Air Act / Initial Inspection,3066580068.0,BK25
41585586,123 NIKKO,2125311288,Asian/Asian Fusion,42.0,Cycle Inspection / Initial Inspection,1019780001.0,MN09
50001776,THE PALM,7187514798,American,21.0,Cycle Inspection / Initial Inspection,,
41468442,LAS PALMAS BAKERY,3472698022,Bakery Products/Desserts,45.0,Cycle Inspection / Re-inspection,2031960081.0,BX40
50097502,TEA LA RA,6467070307,Coffee/Tea,54.0,Pre-permit (Non-operational) / Initial Inspection,1004760084.0,MN24
50001622,EARL'S BEER & CHEESE,2122891581,American,10.0,Cycle Inspection / Initial Inspection,1016250003.0,MN33
41352974,SAKURA 6 JAPANESE CUISINE,7183497888,Japanese,11.0,Cycle Inspection / Initial Inspection,3025730013.0,BK76
41658324,MI CASA RESTAURANT,7188499636,Latin American,33.0,Cycle Inspection / Initial Inspection,4093260008.0,QN54
50079937,Crown Fried Chicken,5168305153,Chicken,77.0,Cycle Inspection / Re-inspection,4121010035.0,QN76
40842393,PETER DILLON'S BAR,2122133998,Irish,15.0,Cycle Inspection / Re-inspection,1008950069.0,MN20
41643403,DON ANTONIO RESTAURANT,6467191043,Italian,10.0,Cycle Inspection / Re-inspection,1010410027.0,MN15
50033403,GUIZHOU MIAOJIA NOODLES,9178187717,Chinese,6.0,Cycle Inspection / Re-inspection,4049800061.0,QN22
41665198,BEYOND SUSHI,6468612889,Vegetarian,22.0,Cycle Inspection / Initial Inspection,1.0,
50056884,GOOD STOCK,9178052631,Soups,10.0,Cycle Inspection / Initial Inspection,1013000001.0,MN19
41618541,SPRING NATURAL KITCHEN,6465967434,American,17.0,Cycle Inspection / Re-inspection,1012130035.0,MN12
50059661,SUZUKI,2122780010,Japanese,6.0,Cycle Inspection / Initial Inspection,1009990019.0,MN17
41714966,REX,9176897320,Coffee/Tea,9.0,Cycle Inspection / Initial Inspection,1010660064.0,MN15
50059607,AFFABLE EATERY,7186802289,Chinese,38.0,Cycle Inspection / Initial Inspection,3057500013.0,BK34
50075323,HUNGRY BURRITO TACOS,7182075413,Tex-Mex,,Smoke-Free Air Act / Initial Inspection,4034630001.0,QN20
50051513,GOLDEN PALACE,7189669888,Chinese,10.0,Cycle Inspection / Re-inspection,5059650040.0,SI05
41596870,WO HOP CITY,2125663841,Chinese,20.0,Cycle Inspection / Re-inspection,1001640048.0,MN27
41705814,XIN RONG,7189912890,Chinese,10.0,Cycle Inspection / Initial Inspection,2027630150.0,BX27
41168300,ORIGINAL NAPOLI'S PIZZA,7188279734,Pizza,17.0,Cycle Inspection / Initial Inspection,3042510045.0,BK82
50001102,FASSST CAFE (SECOND STAGE THEATRE),2127878302,American,4.0,Cycle Inspection / Initial Inspection,1010340029.0,MN15
41304667,LOS 3 POTRILLOS,7187888484,Mexican,7.0,Cycle Inspection / Initial Inspection,3007040043.0,BK32
40574733,VINNY'S OF CARROLL GARDEN RESTAURANT & LUNCHEONETT,7188755600,Italian,2.0,Cycle Inspection / Reopening Inspection,3004290004.0,BK33
50057601,ZOE DELEU CATERING,3472601904,Continental,8.0,Cycle Inspection / Initial Inspection,3017200001.0,BK75
50005854,TENDO SUSHI,7183810809,Japanese,13.0,Cycle Inspection / Initial Inspection,4035280070.0,QN20
41120866,"LA ESQUINA ""THE CORNER""",6468799781,Mexican,26.0,Cycle Inspection / Initial Inspection,1004827501.0,MN24
50087668,POPEYES,7182308918,Chicken,11.0,Cycle Inspection / Initial Inspection,3019990042.0,BK69
50033133,TEXAS CHICKEN & BURGERS,3474981100,Chicken,6.0,Cycle Inspection / Re-inspection,2031920001.0,BX36
50034681,CROWN FRIED CHICKEN,3474046066,Chicken,11.0,Cycle Inspection / Re-inspection,3015530003.0,BK79
40392384,B.Q.E. CAFE BILLIARDS,7187794348,American,9.0,Cycle Inspection / Initial Inspection,4012570001.0,QN28
41459921,DUNKIN,6463687281,Donuts,7.0,Cycle Inspection / Initial Inspection,2044770042.0,BX31
50012223,PIZZA STUDIO,9142687699,Pizza,13.0,Cycle Inspection / Initial Inspection,2030330053.0,BX06
50062743,BULBAP GRILL,7183833663,Korean,0.0,Cycle Inspection / Re-inspection,3026470040.0,BK76
50002484,CANTINA,6467558864,Mexican,19.0,Cycle Inspection / Initial Inspection,1.0,
41412907,CITY ISLAND LOBSTER HOUSE,7188851459,Seafood,13.0,Cycle Inspection / Initial Inspection,2056360163.0,BX10
40793030,UNION POOL,7186090484,American,25.0,Cycle Inspection / Initial Inspection,3027510005.0,BK90
50000419,NATUREWORKS,2123333020,American,13.0,Cycle Inspection / Initial Inspection,1012710015.0,MN17
41639505,GIO'S PIZZA & RESTAURANT,7189931952,Pizza,28.0,Cycle Inspection / Initial Inspection,2023150107.0,BX39
50000538,BISTRO PUNTA SAL,7183928141,Peruvian,32.0,Cycle Inspection / Re-inspection,4001530107.0,QN31
50006240,GITANO,2122019119,American,13.0,Cycle Inspection / Initial Inspection,1002270052.0,MN24
50088951,RICO POLLO #1,7184971000,Spanish,14.0,Pre-permit (Operational) / Initial Inspection,4034510004.0,QN20
50043234,SUPER TACO,6467300578,Tex-Mex,26.0,Cycle Inspection / Initial Inspection,3066490001.0,BK29
50049097,KUMO JAPANESE CUISINE,7182828288,Japanese,10.0,Cycle Inspection / Initial Inspection,3051570003.0,BK42
50098662,MAMA'S HAND NOODLE,7184452100,Korean,12.0,Pre-permit (Operational) / Re-inspection,4052640018.0,QN51
50070576,BROOKLYN ROASTING COMPANY,7188551000,Coffee/Tea,12.0,Pre-permit (Operational) / Initial Inspection,3018740030.0,BK99
41599169,ROMA PIZZA,7187837334,Pizza,28.0,Cycle Inspection / Initial Inspection,3010630003.0,BK37
40881088,SODA BAR,7182308393,American,4.0,Cycle Inspection / Initial Inspection,3011520010.0,BK64
50015482,WING HING CHINESE CUISINE,9172153368,Chinese,20.0,Cycle Inspection / Initial Inspection,3.0,
41569582,CHAVELA'S,7184843386,Mexican,12.0,Cycle Inspection / Initial Inspection,3011680060.0,BK61
50045593,TAUROS BAR AND RESTAURANT,7186076287,Latin American,0.0,Cycle Inspection / Initial Inspection,4092980072.0,QN54
41663211,TACO BELL,7183596709,Tex-Mex,12.0,Cycle Inspection / Initial Inspection,4055110001.0,QN48
50053139,BASIL BRICK OVEN,7182041205,Italian,21.0,Cycle Inspection / Initial Inspection,4008390009.0,QN71
50084261,99 CENTS FRESH PIZZA & DELI,9295220640,Pizza,,Administrative Miscellaneous / Initial Inspection,1008330001.0,MN17
40556572,ORIENTAL STAR RESTAURANT,7182176842,Chinese,13.0,Cycle Inspection / Re-inspection,4109680106.0,QN08
41575062,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,7186557670,Caribbean,10.0,Cycle Inspection / Initial Inspection,2048460042.0,BX44
40883049,DUNKIN,7184204920,Donuts,13.0,Cycle Inspection / Initial Inspection,5028270001.0,SI37
