CAMIS,DBA,PHONE,CUISINE DESCRIPTION,SCORE,INSPECTION TYPE,BBL,NTA
50090359,DA MARINO NYC ITALIAN RESTAURANT,2125416601,Italian,27.0,Pre-permit (Operational) / Initial Inspection,1010200049.0,MN17
41222245,CAFE GRUMPY,2122555511,Coffee/Tea,12.0,Cycle Inspection / Initial Inspection,1007690052.0,MN13
41282799,HUCKLEBERRY BAR,7182188555,American,7.0,Cycle Inspection / Reopening Inspection,3027860014.0,BK90
41317968,MAYNILA ORIENTAL FOOD MARKET,7184940316,Filipino,29.0,Cycle Inspection / Initial Inspection,5021620192.0,SI05
41577604,DIAMOND KRUST,7184676720,Caribbean,26.0,Cycle Inspection / Re-inspection,3014200004.0,BK63
50006605,AT YOUR MOTHER-IN-LAW,7189424088,Korean,22.0,Cycle Inspection / Re-inspection,3086740074.0,BK19
50062648,T.G.I. FRIDAY'S,7186480891,American,30.0,Cycle Inspection / Initial Inspection,3088410500.0,BK17
50038123,AUNTIE ANNES,7185482200,Hotdogs/Pretzels,9.0,Cycle Inspection / Initial Inspection,2032660013.0,BX29
41337907,GOOD HOPE RESTAURANT,7186924274,Caribbean,12.0,Cycle Inspection / Re-inspection,3075970074.0,BK58
50074869,NEW KAMBOAT BAKERY & CAFE,2122741822,Bakery Products/Desserts,-1.0,Cycle Inspection / Re-inspection,1003040009.0,MN27
40846843,RUSSIAN BATHS,7183321676,American,0.0,Cycle Inspection / Initial Inspection,3073970001.0,BK25
40399279,POMODORO RISTORANTE,2127213009,Italian,3.0,Cycle Inspection / Re-inspection,1011230064.0,MN14
41368488,PELHAM BAY AND SPLIT ROCK GOLF COURSE,7188851258,American,31.0,Cycle Inspection / Initial Inspection,2056500001.0,BX99
41302714,NEALTICAN CORNER,7184174305,Mexican,8.0,Cycle Inspection / Initial Inspection,3030020012.0,BK77
41669606,PAPA KEBAB,6469984597,Mediterranean,34.0,Cycle Inspection / Initial Inspection,1007410001.0,MN13
50095605,TECHNE KAFE,3473877100,Coffee/Tea,2.0,Cycle Inspection / Initial Inspection,3010367504.0,BK37
41582768,L & K JAMAICAN RESTAURANT,7182061061,Caribbean,25.0,Cycle Inspection / Initial Inspection,4123940092.0,QN08
40365546,REBEN LUNCHEONETTE,7183887696,American,26.0,Cycle Inspection / Initial Inspection,3024600001.0,BK73
50059730,DOUBLE DRAGON,7188989885,Chinese,12.0,Cycle Inspection / Re-inspection,4016280036.0,QN26
50055386,GRAMERCY FARMER & THE FISH,6469985991,Seafood,17.0,Cycle Inspection / Re-inspection,1008750079.0,MN21
40707194,MICHAEL'S RESTAURANT,7187267474,Continental,34.0,Cycle Inspection / Initial Inspection,4006230002.0,QN70
50076740,VIV THAI RESTAURANT,2125815999,Thai,13.0,Cycle Inspection / Re-inspection,1010580035.0,MN15
41163307,TAQUERIA SAN PEDRO,2124912644,Mexican,30.0,Cycle Inspection / Re-inspection,1020830001.0,MN04
41635173,BU MU,2125052610,Japanese,,Smoke-Free Air Act / Initial Inspection,1005720010.0,MN23
50051698,LIGHTHOUSE OUTPOST,6469129422,American,12.0,Cycle Inspection / Re-inspection,1004950030.0,MN24
41601611,LEFT BANK,2127271170,American,33.0,Cycle Inspection / Initial Inspection,1006330038.0,MN23
50044147,GUESTHOUSE RESTAURANT,7188913111,Eastern European,12.0,Cycle Inspection / Initial Inspection,3086850004.0,BK19
50092026,FARIEDA'S DHAL PURI HUT,7188497874,Caribbean,59.0,Pre-permit (Operational) / Initial Inspection,4094300005.0,QN54
50080949,CAFE CINQ,2122375036,Sandwiches,17.0,Cycle Inspection / Initial Inspection,1007570031.0,MN13
50073669,KENNEDY'S FRIED CHICKEN,3472005923,Chicken,64.0,Cycle Inspection / Initial Inspection,2024500001.0,BX14
50069385,GOLDEN BIRD CHINESE RESTAURANT,7186938810,Chinese,10.0,Cycle Inspection / Initial Inspection,3049150041.0,BK95
41638043,"DUNKIN',' BASKIN ROBBINS",7187312200,American,11.0,Cycle Inspection / Initial Inspection,2028610080.0,BX36
41622592,GENNARO'S AT COUNTRY LANES,7183510192,American,9.0,Cycle Inspection / Initial Inspection,5033720001.0,SI36
40812317,J & J RESTAURANT & CUCHIFRITOS,7185833333,Latin American,20.0,Cycle Inspection / Initial Inspection,2029500058.0,BX17
41693597,EMPIRE TAVERN,7186566210,American,9.0,Cycle Inspection / Initial Inspection,4.0,
50051877,TEXAS CHICKEN & BURGERS,3472716300,Chicken,10.0,Cycle Inspection / Re-inspection,2027260066.0,BX27
41305028,MADISON & VINE,2128675535,American,24.0,Cycle Inspection / Initial Inspection,1012760023.0,MN20
40577362,GINO'S PIZZA,7182878800,Pizza,2.0,Cycle Inspection / Initial Inspection,3050830001.0,BK60
41325638,TRIBECA BAGELS,2122268518,Sandwiches,13.0,Cycle Inspection / Re-inspection,1002110028.0,MN24
41236269,"TROYKA, DA MIKELLE PALACE/MIKELLE CORNER/SUSHI & STEAK HOUSE",7188300500,Jewish/Kosher,10.0,Cycle Inspection / Re-inspection,4021370001.0,QN17
50062479,DENG JI ll,9174751082,Chinese,16.0,Cycle Inspection / Re-inspection,1002810030.0,MN27
41558513,ESSEN DELI,7188591002,Jewish/Kosher,10.0,Cycle Inspection / Re-inspection,3067130082.0,BK43
50066216,BAR A FRITES,2129818588,French,,Administrative Miscellaneous / Re-inspection,1000160125.0,MN25
41303343,LENG AUTHENTIC THAI ASIAN,7189567117,Thai,35.0,Cycle Inspection / Re-inspection,4006230005.0,QN70
41107259,BANTRY BAY PUBLICK HOUSE,7187849500,Irish,9.0,Cycle Inspection / Re-inspection,4003070001.0,QN31
50047486,BEYTI KEBAB,7183327900,Turkish,19.0,Cycle Inspection / Initial Inspection,3086880072.0,BK19
50086500,PHO GRAND BAYSIDE,6469692288,Southeast Asian,15.0,Cycle Inspection / Initial Inspection,4062340045.0,QN46
40542345,TOWNE DELI & PIZZA,7182271985,Pizza,26.0,Cycle Inspection / Initial Inspection,5079990024.0,SI11
40576554,LE SINGE,2123664100,French,23.0,Cycle Inspection / Initial Inspection,1007697503.0,MN13
50010975,PATISSERIE VANESSA,9176215233,Bakery Products/Desserts,,Administrative Miscellaneous / Initial Inspection,1200929999.0,MN34
50058195,LIANJIANG RESTAURANT,2122263088,Chinese,17.0,Cycle Inspection / Initial Inspection,1002930028.0,MN27
50044207,PHO HOAI BAYRIDGE,7187451640,Southeast Asian,24.0,Cycle Inspection / Re-inspection,3060440144.0,BK31
50015155,LUCKY 13 SALOON,7185960666,American,17.0,Cycle Inspection / Re-inspection,3004340029.0,BK37
50010978,NEW CHANG LE FAN DIAN,7185673888,Chinese,20.0,Cycle Inspection / Initial Inspection,3008420039.0,BK34
50042386,CHIPOTLE MEXICAN GRILL,7184248031,Tex-Mex,10.0,Cycle Inspection / Initial Inspection,4014350001.0,QN28
50068252,ICE CREAM HOUSE ON BEDFORD,3479922344,Frozen Desserts,26.0,Cycle Inspection / Initial Inspection,3017500011.0,BK75
40864277,GALLAGHER'S 2000,7183611348,American,12.0,Cycle Inspection / Re-inspection,4002200018.0,QN31
40372417,DON FILIPPO RESTAURANT,2127443610,Italian,12.0,Cycle Inspection / Re-inspection,1014130153.0,MN40
40719552,LEXINGTON CANDY SHOP,2122880057,American,55.0,Cycle Inspection / Initial Inspection,1015110057.0,MN40
41502775,POPEYES,7188865836,Chicken,11.0,Cycle Inspection / Initial Inspection,4050360037.0,QN22
50057416,KENNEDY FRIED CHICKEN,7182246030,Chicken,12.0,Cycle Inspection / Re-inspection,4116620014.0,QN55
50048576,ROKC,3477434764,Japanese,23.0,Cycle Inspection / Initial Inspection,1020720064.0,MN04
50070368,ZOE RESTAURANT & BAR LOUNGE,9172658730,Latin American,36.0,Cycle Inspection / Initial Inspection,1021680015.0,MN35
41032365,HORUS KABAB HOUSE,2127779199,Middle Eastern,35.0,Cycle Inspection / Initial Inspection,1003890001.0,MN28
40699907,GIGINO AT WAGNER PARK,2125282228,Italian,44.0,Cycle Inspection / Initial Inspection,1000160003.0,MN25
41014435,YOLI RESTAURANT,2124201075,Latin American,71.0,Cycle Inspection / Initial Inspection,1003720010.0,MN28
50054148,PRET A MANGER,6467280505,Soups/Salads/Sandwiches,4.0,Cycle Inspection / Initial Inspection,1000580001.0,MN25
50084443,KENNEDY FRIED CHICKEN & PIZZA,9292729858,Chicken,25.0,Cycle Inspection / Re-inspection,2026200013.0,BX35
40529979,ROMEO'S PIZZERIA,7184544223,Pizza,20.0,Cycle Inspection / Initial Inspection,4072660001.0,QN06
41487281,GOLDEN TERRACE BANQUET HALL,7188505300,Indian,16.0,Cycle Inspection / Initial Inspection,4093520028.0,QN54
41488846,"INTERCONTINENTAL NEW YORK TIMES SQUARE, TODD ENGLISH THE STINGER",2128034563,French,66.0,Cycle Inspection / Initial Inspection,1010340037.0,MN15
41182682,SARKU JAPAN,7186983023,Japanese,3.0,Cycle Inspection / Re-inspection,5024000180.0,SI24
50064080,STARBUCKS COFFEE,2126159700,Coffee/Tea,13.0,Cycle Inspection / Initial Inspection,1008150001.0,MN17
41181327,DIRTY BIRD TO-GO,2126204836,Chicken,17.0,Cycle Inspection / Initial Inspection,1006180028.0,MN23
50073594,NODA,9147153029,Japanese,6.0,Cycle Inspection / Initial Inspection,1008290045.0,MN13
41677944,CONRAD FAMOUS BAKERY,7187738266,Bakery Products/Desserts,21.0,Cycle Inspection / Initial Inspection,3013970001.0,BK61
41154194,NATURALLY DELICIOUS CATERERS,7182373727,American,7.0,Cycle Inspection / Initial Inspection,3004740006.0,BK33
50053046,"DUNKIN',' BASKIN ROBBINS",7186846144,American,12.0,Cycle Inspection / Initial Inspection,2043320012.0,BX49
41250435,VINNIE'S PIZZERIA,7187827078,Pizza,12.0,Cycle Inspection / Re-inspection,3023110022.0,BK73
50107370,PASTRY WORLD BAKERY,9175105848,,,,3009870043.0,BK37
50004803,RAMEN THUKPA,2129292188,Asian/Asian Fusion,12.0,Cycle Inspection / Initial Inspection,1005870061.0,MN23
50056201,TOSOCCHON,7182290777,Korean,17.0,Cycle Inspection / Initial Inspection,4073140027.0,QN46
40394176,MOONSTRUCK EAST,2122131100,American,43.0,Cycle Inspection / Initial Inspection,1009110061.0,MN20
40561340,SUGAR BAR,2125790222,American,16.0,Cycle Inspection / Initial Inspection,1011630057.0,MN14
41716268,KENNEDY FRIED CHICKEN,9173764215,Chicken,16.0,Cycle Inspection / Initial Inspection,2023640001.0,BX34
41650568,HARVEST CHINESE &THAI CUISINE,2129882268,Chinese/Japanese,,Administrative Miscellaneous / Initial Inspection,1014730004.0,MN31
40395906,ROSA'S PIZZA & PASTA,7188944707,Pizza,25.0,Cycle Inspection / Initial Inspection,4030660002.0,QN21
50043186,AMITY HALL,6469302501,American,32.0,Cycle Inspection / Initial Inspection,1018807501.0,MN09
40571128,THE HEIGHTS BAR & GRILL,2128667035,Tex-Mex,19.0,Cycle Inspection / Initial Inspection,1018940049.0,MN09
50043970,LA ISLA CUCHIFRITOS,7184147213,Latin American,,Trans Fat / Initial Inspection,2022920004.0,BX39
41390159,BOKA,2122282887,Korean,15.0,Cycle Inspection / Re-inspection,1004640055.0,MN22
50100241,EAST 21,7186393535,Chinese,11.0,Pre-permit (Operational) / Initial Inspection,4013030010.0,QN50
40700664,PHO BANG RESTAURANT,2129663797,Southeast Asian,40.0,Cycle Inspection / Initial Inspection,1004710051.0,MN24
50072374,TWO BROTHERS AFRICAN CUISINE LLC,3476660442,African,35.0,Pre-permit (Operational) / Reopening Inspection,4119520062.0,QN01
50007470,LE BAOBAB-GOUYGUI RESTAURANT,2128644700,African,12.0,Cycle Inspection / Re-inspection,1018250045.0,MN11
50075044,DABAKH KINE RESTAURANT,3476228236,African,42.0,Pre-permit (Operational) / Compliance Inspection,3.0,
50063280,ENZO'S OF ARTHUR AVE,7187334455,Italian,33.0,Cycle Inspection / Initial Inspection,,
50098465,LA PECORA BIANCA,9175473332,,,,1004950011.0,MN24
50076221,"DUNKIN , BASKIN ROBBINS",6462629016,Donuts,24.0,Cycle Inspection / Initial Inspection,4041000001.0,QN49
40949905,KA WAH BAKERY,2122260133,Bakery Products/Desserts,10.0,Cycle Inspection / Re-inspection,1002920027.0,MN27
41677120,SHEARMAN & STERLING,2128484000,American,13.0,Cycle Inspection / Initial Inspection,1013070023.0,MN19
50049765,ANGELO'S PIZZA,7183896464,Pizza,13.0,Cycle Inspection / Re-inspection,4003040020.0,QN31
50085670,CARLOS & GABBY'S,7185758226,Southwestern,13.0,Cycle Inspection / Re-inspection,4064980042.0,QN37
41456225,PREVITI PIZZA,2125574992,Pizza,16.0,Cycle Inspection / Initial Inspection,1012950058.0,MN20
50033480,ELEVEN36,9178735608,American,19.0,Cycle Inspection / Re-inspection,3012820012.0,BK63
41710730,NORTH SHORE PIZZERIA & RESTAURANT,7184471600,Pizza,9.0,Cycle Inspection / Re-inspection,5003890003.0,SI07
41593541,HARLEM TAVERN,2128664500,American,11.0,Cycle Inspection / Re-inspection,1019430029.0,MN11
50056785,MY COOKING PARTY,6465918923,American,12.0,Cycle Inspection / Initial Inspection,1008040057.0,MN17
50014192,LA POTENCIA RESTAURANT,9178013200,Latin American,44.0,Cycle Inspection / Initial Inspection,2028520009.0,BX41
50051258,TASTI-D-LITE,2127171221,Frozen Desserts,33.0,Cycle Inspection / Initial Inspection,1014650001.0,MN31
41497422,FUSHIMI JAPANESE CUISINE,7188337788,Japanese,6.0,Cycle Inspection / Initial Inspection,3061070038.0,BK31
41383581,WINDIES RESTAURANT AND BAR,7187369414,Caribbean,9.0,Cycle Inspection / Initial Inspection,4107590151.0,QN34
41678685,THE BUTCHER'S DAUGHTER,2122193434,Vegetarian,39.0,Cycle Inspection / Re-inspection,1004780012.0,MN24
50082974,SOHO 99 CENTS CHEESE PIZZA,6465933348,Pizza,18.0,Cycle Inspection / Re-inspection,1006180028.0,MN23
50013890,CASA DEL CHEF BISTRO,7184579000,American,5.0,Cycle Inspection / Initial Inspection,4012330066.0,QN63
41687345,JACK DOYLES PUB & RESTAURANT,2122681255,Irish,6.0,Cycle Inspection / Re-inspection,1007840064.0,MN17
41536647,HAVANA CAFE,7185181800,Latin American,23.0,Cycle Inspection / Initial Inspection,2053560001.0,BX52
50073215,EL NUEVO CARRIBENO,2128313906,Latin American,61.0,Cycle Inspection / Initial Inspection,1016330019.0,MN33
40634937,TRATTORIA I MALATESTA,2127411207,Italian,11.0,Cycle Inspection / Re-inspection,1006300001.0,MN23
50091847,DUNKIN,5164727100,Donuts,10.0,Pre-permit (Operational) / Re-inspection,4096490044.0,QN35
50032794,HAMA,2127577103,Japanese,22.0,Cycle Inspection / Initial Inspection,1012677502.0,MN17
50066240,KO SUSHI,2124391678,Japanese,19.0,Pre-permit (Operational) / Initial Inspection,1014257501.0,MN31
40513885,ANOPOLI FAMILY RESTAURANT,7187483863,American,2.0,Cycle Inspection / Re-inspection,3058710053.0,BK31
50001329,THE LONG ISLAND BAR,7186258908,American,11.0,Cycle Inspection / Initial Inspection,3002840025.0,BK33
50111530,WESTWAY DINER INC,2125827661,,,,1010340063.0,MN15
50005071,THE PIZZA BLOCK,7187087004,Jewish/Kosher,25.0,Cycle Inspection / Initial Inspection,2059530001.0,BX22
50095340,RED PEONY CHINESE CUISINE,2123808883,Chinese,12.0,Pre-permit (Operational) / Re-inspection,1012710053.0,MN17
41004674,FLORIDITA RESTAURANT UPTOWN,2129280653,Latin American,32.0,Cycle Inspection / Re-inspection,1021450012.0,MN36
50044841,DUNKIN BASKIN ROBBINS,6463402446,Donuts,27.0,Cycle Inspection / Initial Inspection,1017500023.0,MN34
40394401,BAR SIX,2126911363,French,7.0,Cycle Inspection / Re-inspection,1005760009.0,MN23
40844307,THE GREAT AMERICAN HEALTH BAR,2123555177,Jewish/Kosher,20.0,Cycle Inspection / Initial Inspection,1012730014.0,MN17
40711561,MAKE MY CAKE,2122342344,Bakery Products/Desserts,17.0,Cycle Inspection / Initial Inspection,1.0,
50008603,GINA LA FORNARINA,2127342201,Pizza,34.0,Cycle Inspection / Initial Inspection,1014070057.0,MN40
50044700,FRESH TACO,7187521818,Tex-Mex,17.0,Cycle Inspection / Initial Inspection,4001530005.0,QN31
50080673,RALPH'S FAMOUS ITALIAN ICES,9174090027,Frozen Desserts,,Calorie Posting / Initial Inspection,1009270001.0,MN21
50048885,SO GO CAFE,3473236633,Chinese,10.0,Cycle Inspection / Re-inspection,1003000019.0,MN27
50017406,LECHE Y MIEL RESTAURANT,7187085787,Latin American,25.0,Cycle Inspection / Initial Inspection,2057650728.0,BX29
41060947,EL TIMBIRICHI RESTAURANT,3472843310,Russian,26.0,Cycle Inspection / Initial Inspection,2027940042.0,BX41
41033207,WENDY'S,7189673911,Hamburgers,5.0,Cycle Inspection / Initial Inspection,5077020001.0,SI11
41352974,SAKURA 6 JAPANESE CUISINE,7183497888,Japanese,11.0,Cycle Inspection / Initial Inspection,3025730013.0,BK76
41442391,LE P'TIT PARIS BISTRO,7183693590,French,12.0,Cycle Inspection / Re-inspection,3011130058.0,BK40
50041433,GRACE FOOD II CHINESE RESTAURANT,7183878898,Chinese,10.0,Cycle Inspection / Initial Inspection,3030710003.0,BK78
50053332,KENTUCKY FRIED CHICKEN (KFC),7184064091,Chicken,5.0,Cycle Inspection / Initial Inspection,2037870043.0,BX55
41429072,PICCOLA CUCINA,2126253200,Italian,9.0,Cycle Inspection / Re-inspection,1005030018.0,MN24
40799188,ONE DELI RESTAURANT,7187881846,Sandwiches,18.0,Cycle Inspection / Initial Inspection,3010260042.0,BK37
50049490,COZY COFFEE,6462075854,Coffee/Tea,12.0,Pre-permit (Operational) / Re-inspection,3018510001.0,BK75
50048074,GREAT WALL NYC,7185837241,Chinese,19.0,Cycle Inspection / Re-inspection,2028790100.0,BX36
50041280,STARBUCKS,3476685736,Coffee/Tea,12.0,Cycle Inspection / Initial Inspection,4034440033.0,QN20
50094550,KIN KHAO,9179529561,Asian/Asian Fusion,12.0,Pre-permit (Operational) / Initial Inspection,4015360201.0,QN50
41685431,ZEE BAGELS,3475548700,Bagels/Pretzels,11.0,Cycle Inspection / Re-inspection,3073330051.0,BK44
50016498,BUTCHER BAR,7186068140,Barbecue,0.0,Cycle Inspection / Initial Inspection,4006590046.0,QN70
40734589,THE GREEK KITCHEN | CLINTON BAKERY CAFE,2125814300,Greek,21.0,Cycle Inspection / Initial Inspection,1010860034.0,MN15
50085500,NEW YUMMY BAKERY,9175677322,Chinese,12.0,Cycle Inspection / Re-inspection,3007940042.0,BK34
50067920,HANG LUNG PICA POLLO,2129271525,Chinese,47.0,Pre-permit (Non-operational) / Initial Inspection,1021610001.0,MN35
50038802,REGO PARK COFFEE SHOP,7184592233,American,49.0,Cycle Inspection / Re-inspection,4030830056.0,QN18
50074365,YURA,2128609872,American,26.0,Cycle Inspection / Initial Inspection,1015060018.0,MN40
41540355,LITTLE CAESARS,3478430730,Pizza,11.0,Cycle Inspection / Initial Inspection,2032480057.0,BX28
50062800,BARDOLINO PIZZA,6469187455,Pizza,30.0,Cycle Inspection / Initial Inspection,1016250022.0,MN33
50040456,USHIWAKAMARU,9176393940,Japanese,13.0,Cycle Inspection / Re-inspection,1007460075.0,MN13
50012832,NATIONAL DINER,7188241126,American,8.0,Cycle Inspection / Initial Inspection,2038570080.0,BX59
50084188,99 CENTS SUPREME PIZZA,3474639595,Pizza,38.0,Pre-permit (Operational) / Initial Inspection,3001510022.0,BK38
50071468,COPPER THROAT,9172617891,Thai,32.0,Cycle Inspection / Initial Inspection,1004100018.0,MN27
50077108,LA NACIONAL,9172165259,Spanish,31.0,Pre-permit (Operational) / Initial Inspection,1007640018.0,MN13
50083677,HUG TEA,9292999948,Coffee/Tea,0.0,Pre-permit (Operational) / Re-inspection,3057140010.0,BK34
50088416,LULU POKE,9294538341,American,12.0,Cycle Inspection / Initial Inspection,1007380008.0,MN13
50004472,PISILLO ITALIAN PANINI,2122273104,Italian,8.0,Cycle Inspection / Initial Inspection,1000890001.0,MN25
50018481,THE HANDPULLED NOODLE,9172620213,Asian/Asian Fusion,13.0,Cycle Inspection / Re-inspection,1020800001.0,MN04
50035784,BIG WONG RESTAURANT,2129640540,Chinese,9.0,Cycle Inspection / Reopening Inspection,1002000026.0,MN27
50079467,DUSK TIL DAWN BAR & LOUNGE,9176504160,American,87.0,Pre-permit (Operational) / Initial Inspection,3016050001.0,BK35
41561855,MARCELLINO,6465590640,Italian,0.0,Inter-Agency Task Force / Initial Inspection,1004800001.0,MN24
50002428,GLAZE,2123150300,Asian/Asian Fusion,9.0,Cycle Inspection / Initial Inspection,1012710068.0,MN17
50066835,BLUESTONE LANE,6463218563,Coffee/Tea,10.0,Pre-permit (Operational) / Initial Inspection,1008130016.0,MN17
41547909,OISHII SUSHI JAPAN`,7186260588,Japanese,11.0,Cycle Inspection / Initial Inspection,4008060029.0,QN72
50053940,THE WOLFHOUND,7182042111,American,8.0,Cycle Inspection / Re-inspection,4006600046.0,QN70
50009615,HIBACHI MASTER,3476626118,Japanese,12.0,Cycle Inspection / Initial Inspection,3060350044.0,BK31
41693343,STARBUCKS,7182300859,Coffee/Tea,13.0,Cycle Inspection / Initial Inspection,3011180001.0,BK37
41662171,BING DELI GROCERY,6463014726,Bakery Products/Desserts,11.0,Cycle Inspection / Initial Inspection,3073750038.0,BK17
50073585,PUNTO ROJO,5167471329,Spanish,12.0,Cycle Inspection / Re-inspection,4096920061.0,QN61
50017080,TEN REN'S TEA TIME,2123492286,Coffee/Tea,12.0,Cycle Inspection / Initial Inspection,1002000022.0,MN27
50004839,MAMA PHO,3478449163,Southeast Asian,13.0,Cycle Inspection / Re-inspection,3027860008.0,BK90
50099424,THE DECO FOOD + DRINK,6502838884,American,51.0,Pre-permit (Non-operational) / Initial Inspection,1007890021.0,MN17
50050344,OKEEFES,7188558751,American,13.0,Cycle Inspection / Initial Inspection,3002657501.0,BK09
50074039,BAGEL HOUSE,7185075579,Bakery Products/Desserts,31.0,Pre-permit (Operational) / Initial Inspection,4014370009.0,QN28
50091869,WHITE NOISE COFFEE,7188580258,Coffee/Tea,10.0,Pre-permit (Operational) / Initial Inspection,3001707501.0,BK38
40393488,BELLA NAPOLI,2126834510,Pizza,86.0,Cycle Inspection / Initial Inspection,1008600065.0,MN17
41638918,ANGELO'S PIZZERIA,2123334333,Pizza,8.0,Cycle Inspection / Initial Inspection,1010100023.0,MN17
50064436,MR. FULTON,7185223950,American,21.0,Cycle Inspection / Initial Inspection,3001510040.0,BK38
50057443,VERITABLE,2127530600,American,20.0,Cycle Inspection / Initial Inspection,1014180021.0,MN31
50044125,LITTLE HOUSE CAFE,7185920888,Asian/Asian Fusion,11.0,Cycle Inspection / Initial Inspection,4015860043.0,QN29
50013941,BAGEL ROAD,7186761471,Bagels/Pretzels,10.0,Cycle Inspection / Initial Inspection,3074590016.0,BK17
50075519,D HACK'S HALAL,7186842162,Caribbean,14.0,Cycle Inspection / Initial Inspection,4095120032.0,QN55
41722632,"CAFE HABANA, CAFE HABANA TO GO",2126252001,Latin American,23.0,Cycle Inspection / Initial Inspection,1005080046.0,MN24
50051319,CHINA KING RESTAURANT,7182561356,Chinese,11.0,Cycle Inspection / Initial Inspection,3055740009.0,BK28
50058807,DUNKIN,7182353148,Donuts,12.0,Cycle Inspection / Re-inspection,3044520450.0,BK82
50004999,RASA,2122539888,Asian/Asian Fusion,36.0,Cycle Inspection / Initial Inspection,1005720054.0,MN23
41129343,PINO'S LA FORCHETTA,7189654020,Pizza,9.0,Cycle Inspection / Re-inspection,3010760004.0,BK37
41449878,CHRIS CARIBBEAN & AMERICAN RESTAURANT,3472401669,Caribbean,0.0,Cycle Inspection / Re-inspection,3012130001.0,BK61
41356235,VIACOM CAFETERIA,2122586290,Caribbean,5.0,Cycle Inspection / Re-inspection,1010160036.0,MN17
41541403,SAPPORO SUSHI RESTAURANT,7189836038,Japanese,10.0,Cycle Inspection / Re-inspection,5022360125.0,SI05
40402238,WOOD BINE CATERERS,7186936404,American,27.0,Cycle Inspection / Initial Inspection,3050890048.0,BK60
