CAMIS,DBA,PHONE,CUISINE DESCRIPTION,SCORE,INSPECTION TYPE,BBL,NTA
50016741,BOMBAY GRILL,7184912500,Indian,47.0,Cycle Inspection / Compliance Inspection,3060480037.0,BK31
50037193,THE JUICE SHOP,9175878888,"Juice, Smoothies, Fruit Salads",24.0,Cycle Inspection / Initial Inspection,1007800036.0,MN17
50050467,SYBIL'S BAKERY,7182972359,Caribbean,9.0,Cycle Inspection / Initial Inspection,4097650055.0,QN61
41104783,BUDEPEST CAFE,2123271105,Eastern European,40.0,Cycle Inspection / Re-inspection,1015300027.0,MN32
41705757,DE HOT POT,3472401180,Caribbean,13.0,Cycle Inspection / Initial Inspection,3013270106.0,BK60
40875290,SEAFOOD CITY,7188853600,Seafood,11.0,Cycle Inspection / Initial Inspection,2056340019.0,BX10
41071980,CELLINI,2127511555,Italian,10.0,Cycle Inspection / Re-inspection,1012900031.0,MN17
41383250,OSAKA JAPANESE FUSION,7187772662,Japanese,22.0,Cycle Inspection / Initial Inspection,4005800026.0,QN70
41231506,STARBUCKS,7184911340,Coffee/Tea,,Calorie Posting / Initial Inspection,3060510023.0,BK31
50067429,L'ANGOLO RISTORANTE,2126253333,Italian,49.0,Cycle Inspection / Re-inspection,1001410020.0,MN24
50086042,SONEROS NIGHT CLUB BAR,9177498127,Spanish,13.0,Pre-permit (Operational) / Re-inspection,4018620001.0,QN29
50001966,CONTRA,2124664633,American,26.0,Cycle Inspection / Initial Inspection,1004100010.0,MN27
41626921,CARIBBEAN TOP GRILL,3472951385,Caribbean,27.0,Cycle Inspection / Initial Inspection,3050050018.0,BK42
41085065,THE LEVEE,7182188787,American,18.0,Cycle Inspection / Re-inspection,3023580018.0,BK73
50015282,BLUEBIRD FOOD & SPIRITS,7182820085,American,14.0,Cycle Inspection / Re-inspection,3050240051.0,BK60
50054454,THE BRAZEN TAVERN,6466785989,American,13.0,Pre-permit (Operational) / Initial Inspection,1010340060.0,MN15
50059607,AFFABLE EATERY,7186802289,Chinese,27.0,Cycle Inspection / Initial Inspection,3057500013.0,BK34
41659658,LOTUS CAFE & BAGELS,3475548811,American,13.0,Cycle Inspection / Re-inspection,3087107501.0,BK19
50059607,AFFABLE EATERY,7186802289,Chinese,38.0,Cycle Inspection / Initial Inspection,3057500013.0,BK34
50018385,THE UP & UP,9177106040,American,21.0,Cycle Inspection / Initial Inspection,1005400007.0,MN23
50006379,BETTER GOURMET HEALTH KITCHEN,7187272800,American,12.0,Cycle Inspection / Re-inspection,5002530012.0,SI35
50018980,MOKJA,7187210654,Korean,21.0,Cycle Inspection / Re-inspection,4006480001.0,QN70
50040886,BOON THAI,7183498215,Thai,14.0,Cycle Inspection / Initial Inspection,3026450014.0,BK76
50035397,PIZZA GYRO GRILL,7186765006,Pizza,50.0,Cycle Inspection / Initial Inspection,3067450009.0,BK43
50005772,NO 1 RESTAURANT,7184554877,Chinese,3.0,Cycle Inspection / Initial Inspection,3034180036.0,BK77
50011221,BERONBERON,6462836339,Japanese,32.0,Cycle Inspection / Initial Inspection,1004380001.0,MN22
50005854,TENDO SUSHI,7183810809,Japanese,13.0,Cycle Inspection / Initial Inspection,4035280070.0,QN20
41352974,SAKURA 6 JAPANESE CUISINE,7183497888,Japanese,10.0,Cycle Inspection / Reopening Inspection,3025730013.0,BK76
50066806,THE CELTIC COVE,9179576807,American,11.0,Cycle Inspection / Initial Inspection,4059660070.0,QN46
41411423,BEST PIZZA,7185992210,Pizza,13.0,Cycle Inspection / Initial Inspection,3023230004.0,BK73
40671007,PIG & WHISTLE ON 3RD,2126884646,American,33.0,Cycle Inspection / Initial Inspection,1013100037.0,MN19
50092462,THREES BREWING,7185222110,,,,1000010010.0,MN99
50062666,LILI MEXICAN RESTAURANT,3472978550,Mexican,14.0,Pre-permit (Operational) / Re-inspection,2022830001.0,BX39
40746628,ORIGINAL VEGETARIAN RESTAURANT,7187786660,Vegetarian,25.0,Cycle Inspection / Initial Inspection,3012400041.0,BK61
50107867,,13474316190,,,,4015277502.0,QN29
41713405,CAFE RUE DIX,9292342543,African,22.0,Cycle Inspection / Initial Inspection,3012390015.0,BK61
50044330,PAMIR KABAB HOUSE & GRILL,7185207232,Mediterranean,2.0,Cycle Inspection / Re-inspection,4066970006.0,QN37
50094303,BRAVAZO,9296667676,Peruvian,28.0,Pre-permit (Operational) / Initial Inspection,4019050048.0,QN25
50006471,NIPPORI JAPANESE RESTAURANT,6469645332,Japanese,13.0,Cycle Inspection / Re-inspection,1010230006.0,MN17
50000919,PANKO EXPRESS,7189688399,Chinese,26.0,Cycle Inspection / Initial Inspection,3080150041.0,BK50
41600223,FLAVA II,7186490016,Caribbean,19.0,Cycle Inspection / Initial Inspection,3042970004.0,BK85
50046167,ROSARIO'S IHAWAN,7184583300,Filipino,10.0,Cycle Inspection / Re-inspection,4013010024.0,QN63
50101696,SHANGHAI TASTE ST#29,2405351952,Chinese,37.0,Pre-permit (Operational) / Initial Inspection,4050190005.0,QN22
40513059,LOS ANGELES BAKERY,7187827023,Bakery Products/Desserts,13.0,Cycle Inspection / Re-inspection,3022760043.0,BK75
40803254,PALMA,2126912223,Italian,16.0,Cycle Inspection / Initial Inspection,1005890013.0,MN23
41150371,FAST & FRESH BURRITO DELI,7188021661,Mexican,43.0,Cycle Inspection / Initial Inspection,3001760031.0,BK38
41397450,DALLAS BBQ,7182202822,Barbecue,31.0,Cycle Inspection / Initial Inspection,2032350023.0,BX30
41585435,TERRACE FISH & CHIPS,2128094604,Seafood,11.0,Cycle Inspection / Initial Inspection,1000290022.0,MN25
50056923,LA ESPIGA RESTAURANT AND BAKERY,7187797898,Spanish,77.0,Cycle Inspection / Initial Inspection,4019770001.0,QN26
50070817,MI TLAXCALITA MEXICAN CUISINE,9174484211,Mexican,25.0,Cycle Inspection / Initial Inspection,3032880004.0,BK77
41417297,COWGIRL SEAHORSE,2126087873,Seafood,18.0,Cycle Inspection / Re-inspection,1001070026.0,MN25
41317827,"OASIS DINER, RESTAURANT",7182583461,American,12.0,Cycle Inspection / Re-inspection,3078660001.0,BK58
41271359,DOMINICKS PIZZERIA,7184381700,Pizza,38.0,Cycle Inspection / Initial Inspection,3056370006.0,BK34
50069666,THOMAS PIZZA,7188980347,Pizza,40.0,Cycle Inspection / Initial Inspection,4014640039.0,QN28
50002558,FOOTPRINTS CAFE EXPRESS,7184620120,Caribbean,12.0,Cycle Inspection / Initial Inspection,3052270003.0,BK42
50097718,SEA FOOD KINGS,9294330075,Seafood,2.0,Pre-permit (Operational) / Initial Inspection,4110780033.0,QN34
41636395,PRINCE ST PIZZA,2129664100,Pizza,16.0,Cycle Inspection / Re-inspection,1005080051.0,MN24
50040265,JERK PAN KUSINE,7184643555,Caribbean,13.0,Cycle Inspection / Initial Inspection,4111360023.0,QN34
50054185,LUCKYHE CHINESE RESTAURANT,7184135391,Chinese,41.0,Cycle Inspection / Initial Inspection,4106780019.0,QN34
50043640,JEF CHINESE,2122230888,Chinese,8.0,Cycle Inspection / Initial Inspection,1013227501.0,MN19
40850071,DEBEVOISE & PLIMPTON,2129096200,American,13.0,Cycle Inspection / Initial Inspection,1013290001.0,MN19
41265530,MING WOK KITCHEN,7184780241,Chinese,7.0,Cycle Inspection / Initial Inspection,4014320006.0,QN28
50001090,DRAGON CHINA RESTAURANT ON BAYRIDGE,7182382202,Chinese,54.0,Cycle Inspection / Initial Inspection,3059790004.0,BK31
40996365,POPEYES,2127257033,Chicken,13.0,Cycle Inspection / Re-inspection,1008810062.0,MN21
41128554,LA NONNA,2123346200,Italian,12.0,Cycle Inspection / Initial Inspection,1002377501.0,MN24
50097457,CASA CORIZ MEXICAN RESTAURANT,3475122926,Mexican,7.0,Cycle Inspection / Reopening Inspection,4035380034.0,QN20
41616526,MEERA DELI,7187847963,Sandwiches,25.0,Cycle Inspection / Initial Inspection,4004470001.0,QN31
41539001,"EVERYTHING YOGURT, GRETEL'S PRETZELS",7182583828,Frozen Desserts,8.0,Cycle Inspection / Re-inspection,3.0,BK45
50001378,THIRD RAIL COFFEE,2126197808,Coffee/Tea,18.0,Cycle Inspection / Initial Inspection,1004650047.0,MN22
50069761,MISTURA PERUANA,3472889233,Peruvian,12.0,Cycle Inspection / Initial Inspection,4089230002.0,QN53
50092342,MUNCHBOX 21,3476221111,Russian,12.0,Pre-permit (Operational) / Re-inspection,3072820062.0,BK23
40874933,NUMERO 28 PIZZERIA,2124639653,Italian,8.0,Cycle Inspection / Re-inspection,1.0,
41699249,LE MIDI BISTRO,6464863255,French,13.0,Cycle Inspection / Initial Inspection,1005717501.0,MN23
40673117,10TH AVENUE PIZZA & CAFE,2123669222,Pizza,19.0,Cycle Inspection / Initial Inspection,1007220075.0,MN13
40386793,SCIENCE CAFE (QUEENSBOROUGH COMMUNITY COLLEGE),7182815125,American,10.0,Cycle Inspection / Initial Inspection,4074900002.0,QN42
50002920,HIGHBURY PUB,7189081342,American,,Administrative Miscellaneous / Initial Inspection,3051530001.0,BK42
40716193,PIZZA HUT,7188484500,Pizza,2.0,Cycle Inspection / Initial Inspection,4090270065.0,QN53
50042038,MAGNOLIA BAKERY,2122657777,Bakery Products/Desserts,3.0,Cycle Inspection / Re-inspection,1007830070.0,MN17
50069597,NATHANIEL'S BAKERY,7189711096,Bakery Products/Desserts,19.0,Pre-permit (Operational) / Initial Inspection,4057540022.0,QN47
50033696,SOLELUNA,9292963942,Italian,20.0,Cycle Inspection / Initial Inspection,4001890005.0,QN31
41098989,MCDONALD'S,7182315597,Hamburgers,10.0,Cycle Inspection / Initial Inspection,2033560214.0,BX43
41711425,LINCOLN STATION,7183992211,American,11.0,Cycle Inspection / Initial Inspection,3011770001.0,BK64
50074071,JIN MA BAKERY,9175183802,Chinese,14.0,Cycle Inspection / Initial Inspection,4015490020.0,QN29
50071604,LIVELY,9177423258,"Juice, Smoothies, Fruit Salads",13.0,Cycle Inspection / Initial Inspection,3010300040.0,BK37
40725471,GENTE,2125575555,Italian,51.0,Cycle Inspection / Initial Inspection,1013000033.0,MN19
41231076,MAMA LETI'S,7184763497,Latin American,11.0,Cycle Inspection / Initial Inspection,4016050067.0,QN26
40694187,GARY AND GINO'S,7185156826,Pizza,20.0,Cycle Inspection / Initial Inspection,2033290106.0,BX43
50064514,BABY BRASA,6465909010,Peruvian,72.0,Pre-permit (Operational) / Re-inspection,1006130062.0,MN23
